
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-20-5-A-1.txt ,4.03439,2.86843,1.04823,3.13716,35.0147,0.106647,46.2095,8.73064,6.20744,2.26843,6.78899,75.7737,0.23079
sarp-20-5-A-2.txt ,4.64421,2.32591,0.546247,3.18292,38.5804,6.96493,56.2446,8.25716,4.13535,0.971199,5.65907,68.5939,12.3833
sarp-20-5-A-3.txt ,3.95053,2.59428,1.57179,3.24339,23.6362,13.4474,48.4436,8.15489,5.35524,3.24457,6.69519,48.7912,27.7589
sarp-20-5-A-4.txt ,4.74461,1.80428,0.256033,3.56672,29.401,3.81613,43.5888,10.8849,4.13933,0.587383,8.18265,67.4509,8.75484
sarp-20-5-B-1.txt ,5.17876,1.55508,0.454685,3.98604,28.8927,2.32123,42.3885,12.2174,3.66862,1.07266,9.40357,68.1617,5.47607
sarp-20-5-B-2.txt ,4.38444,1.59032,1.00841,4.90753,22.9303,4.9742,39.7952,11.0175,3.99625,2.534,12.332,57.6208,12.4995
sarp-20-5-B-3.txt ,3.90305,2.38002,1.50224,3.10051,24.2804,2.21097,37.3772,10.4423,6.36757,4.01913,8.29519,64.9605,5.91528
sarp-20-5-B-4.txt ,4.49179,2.9756,1.0033,5.20766,18.0825,0.5264,32.2872,13.912,9.21603,3.10743,16.1292,56.005,1.63036
sarp-20-5-C-1.txt ,10.043,2.6659,0.887525,3.31906,34.7948,1.99607,53.7064,18.6999,4.96384,1.65255,6.18,64.7871,3.71664
sarp-20-5-C-2.txt ,9.04648,2.49513,2.53344,4.23752,27.0437,1.75344,47.1097,19.203,5.29642,5.37774,8.99501,57.4058,3.72203
sarp-20-5-C-3.txt ,7.86881,3.51335,3.53297,4.18292,19.2124,5.07632,43.3868,18.1364,8.09774,8.14296,9.641,44.2817,11.7002
sarp-20-5-C-4.txt ,7.52124,3.20224,2.63005,3.06543,23.8792,5.02553,45.3237,16.5945,7.06527,5.80281,6.76342,52.6859,11.0881
