sarp-16-8-A-9,60.507
sarp-16-8-A-10,49.314
sarp-16-8-B-9,51.641
sarp-16-8-B-10,46.176
sarp-16-8-C-9,23.339
sarp-16-8-C-10,41.968
sarp-20-10-A-9,85.347
sarp-20-10-B-9,41.325
sarp-20-10-C-9,-1.439
sarp-20-10-A-10,108.302
sarp-20-10-B-10,55.149
sarp-20-10-C-10,29.771
sarp-30-15-A-9,97.77
sarp-30-15-A-10,99.041
sarp-30-15-B-9,87.864
sarp-30-15-B-10,79.72
sarp-30-15-C-9,6.809
sarp-30-15-C-10,68.715
sarp-40-20-A-9,153.754
sarp-40-20-A-10,109.314
sarp-40-20-B-9,101.198
sarp-40-20-B-10,105.855
sarp-40-20-C-9,-25.363
sarp-40-20-C-10,3.107
sarp-50-25-A-9,107.943
sarp-50-25-A-10,128.822
sarp-50-25-B-9,113.305
sarp-50-25-B-10,107.429
sarp-50-25-C-9,-168.134
sarp-50-25-C-10,-104.486
