sarp-16-8-A-7,58.805
sarp-16-8-A-8,48.548
sarp-16-8-B-7,42.987
sarp-16-8-B-8,43.002
sarp-16-8-C-7,-40.339
sarp-16-8-C-8,1.543
sarp-20-10-A-7,81.897
sarp-20-10-A-8,108.302
sarp-20-10-B-7,32.238
sarp-20-10-B-8,31.321
sarp-20-10-C-7,-70.623
sarp-20-10-C-8,14.269
sarp-30-15-A-7,93.446
sarp-30-15-A-8,93.685
sarp-30-15-B-7,64.551
sarp-30-15-B-8,68.261
sarp-30-15-C-7,-71.635
sarp-30-15-C-8,-42.607
sarp-40-20-A-7,145.821
sarp-40-20-A-8,104.952
sarp-40-20-B-7,94.442
sarp-40-20-B-8,82.583
sarp-40-20-C-7,-106.197
sarp-40-20-C-8,-149.189
sarp-50-25-A-7,102.883
sarp-50-25-A-8,123.44
sarp-50-25-B-7,82.476
sarp-50-25-B-8,87.862
sarp-50-25-C-7,-287.32
sarp-50-25-C-8,-206.586
