sarp-16-8-A-1,55.914
sarp-16-8-A-2,46.069
sarp-16-8-B-1,32.17
sarp-16-8-B-2,40.835
sarp-16-8-C-1,-27.244
sarp-16-8-C-2,-2.393
sarp-20-10-A-1,64.96
sarp-20-10-A-2,53.366
sarp-20-10-B-1,43.957
sarp-20-10-B-2,37.487
sarp-20-10-C-1,-1.033
sarp-20-10-C-2,-33.834
sarp-30-15-A-1,54.761
sarp-30-15-A-2,55.015
sarp-30-15-B-1,41.008
sarp-30-15-B-2,39.459
sarp-30-15-C-1,-32.032
sarp-30-15-C-2,-35.547
sarp-40-20-A-1,68.772
sarp-40-20-A-2,67.081
sarp-40-20-B-1,51.225
sarp-40-20-B-2,52.483
sarp-40-20-C-1,-90.447
sarp-40-20-C-2,-91.362
