sarp-16-8-A-11,57.018
sarp-16-8-A-12,47.372
sarp-16-8-B-11,38.957
sarp-16-8-B-12,43.017
sarp-16-8-C-11,-2.266
sarp-16-8-C-12,26.702
sarp-20-10-A-11,67.03
sarp-20-10-A-12,62.212
sarp-20-10-B-11,52.789
sarp-20-10-B-12,43.483
sarp-20-10-C-11,19.454
sarp-20-10-C-12,-26.244
sarp-30-15-A-11,57.215
sarp-30-15-A-12,55.015
sarp-30-15-B-11,49.863
sarp-30-15-B-12,49.129
sarp-30-15-C-11,-8.054
sarp-30-15-C-12,6.832
sarp-40-20-A-11,70.717
sarp-40-20-A-12,73.996
sarp-40-20-B-11,57.397
sarp-40-20-B-12,56.525
sarp-40-20-C-11,-56.407
sarp-40-20-C-12,-53.182
sarp-50-25-A-11,76.946
sarp-50-25-A-12,61.928
sarp-50-25-B-11,43.535
sarp-50-25-B-12,43.424
sarp-50-25-C-11,-72.433
sarp-50-25-C-12,-101.65
