sfsarp-16-8-11,3.2968
sfsarp-16-8-21,17.011
sfsarp-16-8-31,3.21516
sfsarp-16-8-41,4.61758
sfsarp-16-8-51,-2.87515
sfsarp-20-10-11,17.813
sfsarp-20-10-21,-0.83076
sfsarp-20-10-31,24.0039
sfsarp-20-10-41,9.51088
sfsarp-20-10-51,25.4061
sfsarp-30-15-11,23.0809
sfsarp-30-15-21,0.884
sfsarp-30-15-31,2.32415
sfsarp-30-15-41,28.173
sfsarp-30-15-51,-20.3161
sfsarp-40-20-11,30.664
sfsarp-40-20-21,34.953
sfsarp-40-20-31,11.322
sfsarp-40-20-41,28.963
sfsarp-40-20-51,9.205
sfsarp-50-25-11,3.677
sfsarp-50-25-21,-21.072
sfsarp-50-25-31,-9.641
sfsarp-50-25-41,-15.05
sfsarp-50-25-51,8.41
