
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,10,1,0,115.78,0,71.5668,4,0.26,44.2128,Optimal,0,0,0
grubhub-11-1.tsp ,10,1,1,90.8934,11.2724,68.5308,4,0.19,33.635,Optimal,0,0,0
grubhub-11-2.tsp ,10,1,1,99.2952,15.1568,111.513,3,0.4,2.9388,Optimal,0,0,0
grubhub-11-3.tsp ,10,1,1,96.5022,12.5672,55.2,5,0.14,53.8694,Optimal,0,0,0
grubhub-11-4.tsp ,10,1,1,89.913,13.945,66.0376,4,0.14,37.8204,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,9,2,1,102.656,17.1322,70.0396,4,0.54,49.7484,Optimal,0,0,0
grubhub-11-1.tsp ,9,2,2,84.564,18.511,70.3708,4,0.88,32.7042,Optimal,0,0,0
grubhub-11-2.tsp ,9,2,2,87.4824,30.38,124.117,3,1.15,-6.2548,Optimal,0,0,0
grubhub-11-3.tsp ,9,2,2,86.0118,25.8648,58.1532,5,0.32,53.7234,Optimal,0,0,0
grubhub-11-4.tsp ,9,2,2,82.8312,22.2792,68.5584,4,0.68,36.552,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,8,3,2,92.8608,29.4172,76.3968,3,0.62,45.8812,Optimal,0,0,0
grubhub-11-1.tsp ,8,3,3,71.8848,34.9958,65.8168,3,1.17,41.0638,Optimal,0,0,0
grubhub-11-2.tsp ,8,3,2,81.1872,30.38,85.4312,3,5.56,26.136,Optimal,0,0,0
grubhub-11-3.tsp ,8,3,2,78.7362,25.8648,50.3884,5,0.31,54.2126,Optimal,0,0,0
grubhub-11-4.tsp ,8,3,3,71.3376,37.0376,78.1448,3,1.27,30.2304,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,7,4,3,81.2076,44.408,71.0792,3,0.82,54.5364,Optimal,0,0,0
grubhub-11-1.tsp ,7,4,3,57.9858,34.9958,52.7252,2,2.93,40.2564,Optimal,0,0,0
grubhub-11-2.tsp ,7,4,2,69.363,30.463,78.3196,3,34,21.5064,Optimal,0,0,0
grubhub-11-3.tsp ,7,4,3,68.8386,38.2992,55.4116,5,0.77,51.7262,Optimal,0,0,0
grubhub-11-4.tsp ,7,4,3,62.8308,37.0376,71.6128,3,24.48,28.2556,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,10,1,0,115.78,0,71.5668,4,0.26,44.2128,Optimal,0,0,0
grubhub-11-1.tsp ,10,1,1,90.8934,11.2724,67.8132,4,0.21,34.3526,Optimal,0,0,0
grubhub-11-2.tsp ,10,1,1,99.2952,15.1568,111.513,3,0.54,2.9388,Optimal,0,0,0
grubhub-11-3.tsp ,10,1,1,96.5022,12.5672,55.2,5,0.14,53.8694,Optimal,0,0,0
grubhub-11-4.tsp ,10,1,1,89.913,13.945,61.9988,4,0.38,41.8592,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,9,2,1,102.656,17.1322,70.0396,4,0.52,49.7484,Optimal,0,0,0
grubhub-11-1.tsp ,9,2,2,84.564,18.511,69.8372,4,0.75,33.2378,Optimal,0,0,0
grubhub-11-2.tsp ,9,2,2,87.4824,30.38,123.906,3,8.58,-6.0432,Optimal,0,0,0
grubhub-11-3.tsp ,9,2,2,86.0118,25.8648,58.1532,5,0.25,53.7234,Optimal,0,0,0
grubhub-11-4.tsp ,9,2,2,82.8312,22.2792,64.5196,4,0.72,40.5908,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,8,3,2,92.8608,29.4172,76.3968,3,0.61,45.8812,Optimal,0,0,0
grubhub-11-1.tsp ,8,3,3,71.8848,34.9958,65.8168,3,1.59,41.0638,Optimal,0,0,0
grubhub-11-2.tsp ,8,3,2,81.1872,30.38,85.4312,3,6.51,26.136,Optimal,0,0,0
grubhub-11-3.tsp ,8,3,2,78.7362,25.8648,50.3884,5,0.3,54.2126,Optimal,0,0,0
grubhub-11-4.tsp ,8,3,2,71.3376,22.2792,58.0244,3,0.89,35.5924,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,7,4,3,81.2076,44.408,71.0792,3,0.93,54.5364,Optimal,0,0,0
grubhub-11-1.tsp ,7,4,3,57.9858,34.9958,52.7252,2,1.03,40.2564,Optimal,0,0,0
