
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,0.465481,1.9997,1.57658,0.470555,4.51231,10.3158,44.3165,34.9394,10.4283
 sfsarp-10-10-2,0.167509,3.15263,1.84111,1.14349,6.30475,2.65687,50.0041,29.202,18.137
 sfsarp-10-10-3,0.369968,2.3956,1.74459,0.87225,5.38241,6.87366,44.5079,32.4128,16.2056
 sfsarp-10-10-4,0.182828,2.4659,1.74128,0.802361,5.19237,3.5211,47.4908,33.5354,15.4527
 sfsarp-10-10-5,0,3.12395,2.73554,1.26026,7.11975,0,43.8773,38.4218,17.7009
 sfsarp-10-15-1,0.566466,2.75084,1.51277,1.00957,5.83966,9.70033,47.1063,25.9052,17.2882
 sfsarp-10-15-2,0.179569,2.50974,2.27495,0.706493,5.67075,3.16658,44.2577,40.1172,12.4585
 sfsarp-10-15-3,0.410995,2.3145,1.63796,0.447529,4.81099,8.54283,48.1086,34.0463,9.30222
 sfsarp-10-15-4,0,2.98276,2.65725,1.17232,6.81233,0,43.7848,39.0064,17.2088
 sfsarp-10-15-5,0.167251,2.17076,1.75235,0.334532,4.4249,3.77976,49.0579,39.6021,7.56022
 sfsarp-10-20-1,0.797771,2.58833,1.66051,0.904712,5.95132,13.4049,43.4916,27.9016,15.2019
 sfsarp-10-20-2,0.170977,2.7168,2.27491,1.28123,6.44393,2.6533,42.1607,35.3032,19.8828
 sfsarp-10-20-3,0.604223,3.15798,2.3194,0.281874,6.36347,9.49517,49.6266,36.4487,4.42956
 sfsarp-10-20-4,1.11675,1.80007,1.6157,0.488426,5.02095,22.2419,35.8512,32.1791,9.72776
 sfsarp-10-20-5,1.21966,2.54573,2.3069,0.765747,6.83804,17.8364,37.229,33.7363,11.1983
 sfsarp-30-15-1,3.01963,3.72106,3.10071,1.38742,11.2288,26.8918,33.1385,27.6139,12.3559
 sfsarp-30-15-2,3.8011,3.62391,3.4331,2.2239,13.082,29.0559,27.7015,26.2429,16.9997
 sfsarp-30-15-3,3.54462,4.2002,3.4895,1.24785,12.4822,28.3975,33.6496,27.9558,9.99707
 sfsarp-30-15-4,3.93709,3.89145,4.15097,1.73955,13.7191,28.6979,28.3653,30.257,12.6798
 sfsarp-30-15-5,2.98951,5.33601,3.77455,2.30727,14.4073,20.7499,37.0368,26.1988,16.0145
 sfsarp-30-20-1,2.63461,3.8799,3.91812,2.08307,12.5157,21.0505,31.0002,31.3056,16.6437
 sfsarp-30-20-2,3.14887,4.43297,3.89507,1.33029,12.8072,24.5867,34.6131,30.4131,10.3871
 sfsarp-30-20-3,3.80855,4.0666,3.37228,1.62193,12.8694,29.5939,31.5991,26.2039,12.6031
 sfsarp-30-20-4,4.06382,4.89871,4.10978,2.1706,15.2429,26.6604,32.1377,26.9619,14.2401
 sfsarp-30-20-5,2.47653,4.48413,4.33607,2.25998,13.5567,18.2679,33.0769,31.9847,16.6706
 sfsarp-30-30-2,0.762766,6.52995,5.47719,1.55206,14.322,5.32585,45.594,38.2433,10.8369
 sfsarp-30-30-3,1.36694,8.03371,6.70661,1.69612,17.8034,7.67795,45.1247,37.6704,9.52694
 sfsarp-30-30-4,1.60983,5.87845,5.65152,2.18381,15.3236,10.5056,38.362,36.8811,14.2513
 sfsarp-30-30-5,1.15574,5.60133,5.4447,1.39511,13.5969,8.50006,41.1957,40.0438,10.2605
 sfsarp-5-15-1,0,1.54184,1.36125,0.520052,3.42314,0,45.0416,39.7662,15.1923
 sfsarp-5-15-2,0,1.28959,0.900022,0.211837,2.40145,0,53.7006,37.4782,8.82118
 sfsarp-5-15-3,0.835832,1.40004,0.520854,0.610104,3.36683,24.8255,41.5833,15.4702,18.121
 sfsarp-5-15-4,0.565982,1.03896,0.577786,0.714915,2.89764,19.5325,35.8553,19.9399,24.6723
 sfsarp-5-15-5,1.03675,0.462902,0.377083,0.433899,2.31063,44.8686,20.0336,16.3195,18.7784
 sfsarp-5-20-1,0.672713,1.17484,0.762964,0.318299,2.92882,22.9688,40.1131,26.0503,10.8678
 sfsarp-5-20-2,0,1.53617,1.36601,0.701634,3.60381,0,42.6263,37.9045,19.4692
 sfsarp-5-20-3,0.672713,1.24721,0.684727,0.459648,3.0643,21.9533,40.7013,22.3453,15.0001
 sfsarp-5-20-4,0,1.83648,1.3105,0.53751,3.6845,0,49.8435,35.568,14.5884
 sfsarp-5-20-5,0,1.67421,1.37114,0.530857,3.57621,0,46.8153,38.3406,14.8441
 sfsarp-5-30-1,0,1.22731,0.940262,0.309047,2.47662,0,49.5559,37.9655,12.4786
 sfsarp-5-30-2,0.604223,1.27103,0.777663,0.688378,3.34129,18.0835,38.04,23.2743,20.6022
 sfsarp-5-30-3,0,2.03332,1.49369,0.589062,4.11607,0,49.3996,36.2892,14.3113
 sfsarp-5-30-4,0,1.77711,1.38462,0.66216,3.82388,0,46.4738,36.2097,17.3164
 sfsarp-5-30-5,0.364034,0.785763,0.543088,0.246325,1.93921,18.7723,40.5198,28.0056,12.7023
