
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,0.733925,3.21003,1.84855,2.68974,8.48224,8.65249,37.8441,21.7932,31.7102
 sarp-10-10-A-2,1.26193,2.29436,1.04627,2.67085,7.27341,17.35,31.5445,14.3848,36.7207
 sarp-10-10-B-1,0.539936,3.51153,2.23963,1.94376,8.23485,6.55672,42.6423,27.197,23.604
 sarp-10-10-B-2,0.816576,3.75053,1.75398,1.50478,7.82587,10.4343,47.9248,22.4126,19.2283
 sarp-10-10-C-1,1.42536,4.43084,3.77103,1.53762,11.1648,12.7665,39.6856,33.7759,13.772
 sarp-10-10-C-2,2.35907,4.44398,2.98209,0.855445,10.6406,22.1705,41.7645,28.0256,8.03946
 sarp-10-15-A-1,0.609455,3.40577,1.65495,1.62605,7.29623,8.35301,46.6785,22.6823,22.2862
 sarp-10-15-A-2,0.719263,3.14526,1.6083,1.49,6.96281,10.3301,45.1722,23.0984,21.3994
 sarp-10-15-B-1,0.33037,4.34512,2.43791,1.58722,8.70061,3.79709,49.9404,28.0199,18.2426
 sarp-10-15-B-2,0,4.88541,2.50465,1.7671,9.15717,0,53.3507,27.3518,19.2975
 sarp-10-15-C-1,0.398443,5.40561,4.24195,1.4361,11.4821,3.47012,47.0786,36.9441,12.5073
 sarp-10-15-C-2,0,5.52632,5.37643,1.60872,12.5115,0,44.1701,42.972,12.8579
 sarp-20-30-A-1,0.624795,5.22489,3.41709,2.99168,12.2585,5.09685,42.6228,27.8754,24.405
 sarp-20-30-A-2,0.784269,6.0373,3.31029,2.40649,12.5383,6.25497,48.1507,26.4013,19.193
 sarp-20-30-B-1,0.44859,6.23681,3.95172,2.10737,12.7445,3.51987,48.9373,31.0073,16.5355
 sarp-20-30-B-2,1.75701,4.99994,2.86589,2.72808,12.3509,14.2258,40.4823,23.2039,22.088
 sarp-20-30-C-1,0.437046,8.04658,8.91274,3.21427,20.6106,2.12048,39.0409,43.2434,15.5952
 sarp-30-10-A-1,4.53512,3.38447,1.92592,3.49473,13.3402,33.9958,25.3704,14.4369,26.1969
 sarp-30-10-A-2,4.46112,3.12858,2.00014,5.51508,15.1049,29.5343,20.7123,13.2416,36.5118
 sarp-30-10-B-1,4.96556,4.39517,2.38952,3.78903,15.5393,31.9549,28.2843,15.3773,24.3835
 sarp-30-10-C-1,9.88541,4.60151,5.3663,5.15128,25.0045,39.5345,18.4027,21.4613,20.6014
 sarp-30-15-A-1,3.7838,4.22912,2.40676,3.67378,14.0935,26.8479,30.0077,17.0772,26.0673
 sarp-30-15-B-1,4.87697,3.5385,1.91376,2.85246,13.1817,36.998,26.844,14.5184,21.6396
 sarp-30-15-B-2,3.90044,4.44,2.95315,4.17927,15.4729,25.2083,28.6954,19.086,27.0103
 sarp-30-15-C-1,8.80639,6.12005,6.99611,5.70819,27.6307,31.8717,22.1494,25.32,20.6588
 sarp-30-15-C-2,7.3572,7.28398,7.62262,3.1656,25.4294,28.9319,28.6439,29.9756,12.4486
