
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,4,63.6188,35.3562,55.1347,3,1.2,43.8403,Optimal,43.8403,43.8403,0
 ghsarp-10-5-1,10,5,5,68.4294,36.6178,41.5973,5,3.9,63.4498,Optimal,63.4498,63.4498,0
 ghsarp-10-5-2,10,5,4,60.8639,27.2961,53.4745,4,1.83,34.6855,Optimal,34.6855,34.6855,0
 ghsarp-10-5-3,10,5,4,52.2284,29.4877,42.8673,3,2.28,38.8488,Optimal,38.8488,38.8488,0
 ghsarp-10-5-4,10,5,5,50.0275,42.121,53.3901,4,2.28,38.7583,Optimal,38.7583,38.7583,0
 ghsarp-10-5-5,10,5,5,60.4851,32.8562,47.0072,4,2.45,46.3341,Optimal,46.3341,46.3341,0
 ghsarp-10-5-6,10,5,5,60.5149,29.4386,42.9626,4,1.67,46.991,Optimal,46.991,46.991,0
 ghsarp-10-5-7,10,5,5,63.2622,30.0501,40.8196,5,3.06,52.4927,Optimal,52.4927,52.4927,0
 ghsarp-10-5-8,10,5,5,64,39.6972,36.8666,3,1.12,66.8306,Optimal,66.8306,66.8306,0
 ghsarp-10-5-9,10,5,5,58.9262,32.8213,53.4449,3,0.99,38.3027,Optimal,38.3027,38.3027,0
 ghsarp-5-10-0,5,10,3,37.8201,23.2076,29.2965,3,0.68,31.7312,Optimal,31.7312,31.7312,0
 ghsarp-5-10-1,5,10,5,34.2167,47.6252,35.7943,2,0.41,46.0476,Optimal,46.0476,46.0476,0
 ghsarp-5-10-2,5,10,3,33.0201,24.0536,37.4245,3,0.7,19.6493,Optimal,19.6493,19.6493,0
 ghsarp-5-10-3,5,10,5,25.5981,32.4528,36.5496,4,1.2,21.5013,Optimal,21.5013,21.5013,0
 ghsarp-5-10-4,5,10,5,23.8176,43.8891,40.6066,2,0.43,27.1001,Optimal,27.1001,27.1001,0
 ghsarp-5-10-5,5,10,5,28.8119,37.9958,30.3857,2,0.36,36.4221,Optimal,36.4221,36.4221,0
 ghsarp-5-10-6,5,10,4,32.6788,29.6151,33.253,3,0.64,29.041,Optimal,29.041,29.041,0
 ghsarp-5-10-7,5,10,5,30.0873,36.4326,27.8626,3,0.74,38.6572,Optimal,38.6572,38.6572,0
 ghsarp-5-10-8,5,10,5,32.6264,41.3394,33.4596,3,0.52,40.5062,Optimal,40.5062,40.5062,0
 ghsarp-5-10-9,5,10,5,30.6211,37.1556,39.2544,3,0.73,28.5223,Optimal,28.5223,28.5223,0
 ghsarp-5-5-0,5,5,3,28.3805,23.4033,36.5904,2,0.08,15.1934,Optimal,15.1934,15.1934,0
 ghsarp-5-5-1,5,5,4,26.5772,26.8372,26.5301,3,0.11,26.8843,Optimal,26.8843,26.8843,0
 ghsarp-5-5-2,5,5,4,31.6048,35.833,32.8178,2,0.1,34.6201,Optimal,34.6201,34.6201,0
 ghsarp-5-5-3,5,5,2,27.2929,18.0806,29.8947,3,0.1,15.4788,Optimal,15.4788,15.4788,0
 ghsarp-5-5-4,5,5,4,34.6164,31.7208,36.1003,2,0.06,30.2368,Optimal,30.2368,30.2368,0
 ghsarp-5-5-5,5,5,2,26.0875,11.9117,16.3083,3,0.08,21.6909,Optimal,21.6909,21.6909,0
 ghsarp-5-5-6,5,5,3,34.7006,21.7094,32.2871,3,0.1,24.1229,Optimal,24.1229,24.1229,0
 ghsarp-5-5-7,5,5,4,24.2429,24.9064,32.7842,2,0.08,16.3651,Optimal,16.3651,16.3651,0
 ghsarp-5-5-8,5,5,4,42.3807,27.0536,41.487,3,0.1,27.9473,Optimal,27.9473,27.9473,0
 ghsarp-5-5-9,5,5,3,31.7516,19.5422,26.7513,3,0.13,24.5425,Optimal,24.5425,24.5425,0
 ghsarp-5-6-0,5,6,4,32.4134,36.7465,33.1112,2,0.13,36.0487,Optimal,36.0487,36.0487,0
 ghsarp-5-6-1,5,6,2,27.6857,13.951,18.9935,3,0.15,22.6432,Optimal,22.6432,22.6432,0
 ghsarp-5-6-2,5,6,2,28.1014,13.4056,26.0981,2,0.1,15.4089,Optimal,15.4089,15.4089,0
 ghsarp-5-6-3,5,6,4,32.2966,23.6689,29.8227,3,0.14,26.1428,Optimal,26.1428,26.1428,0
 ghsarp-5-6-4,5,6,3,36.6751,23.2358,28.2766,3,0.17,31.6342,Optimal,31.6342,31.6342,0
 ghsarp-5-6-5,5,6,3,34.3653,26.2949,40.5531,2,0.14,20.1071,Optimal,20.1071,20.1071,0
 ghsarp-5-6-6,5,6,2,31.5923,24.408,37.1629,2,0.07,18.8375,Optimal,18.8375,18.8375,0
 ghsarp-5-6-7,5,6,5,32.2496,41.5763,52.8982,3,0.26,20.9277,Optimal,20.9277,20.9277,0
 ghsarp-5-6-8,5,6,4,29.9575,27.74,28.4911,2,0.12,29.2064,Optimal,29.2064,29.2064,0
 ghsarp-5-6-9,5,6,4,30.4456,31.7868,29.6751,3,0.13,32.5573,Optimal,32.5573,32.5573,0
 ghsarp-5-7-0,5,7,4,27.2427,23.7694,28.9038,3,0.19,22.1083,Optimal,22.1083,22.1083,0
 ghsarp-5-7-1,5,7,5,27.8156,29.6285,38.1428,2,0.18,19.3014,Optimal,19.3014,19.3014,0
 ghsarp-5-7-2,5,7,5,29.4776,33.1969,34.4977,2,0.05,28.1769,Optimal,28.1769,28.1769,0
 ghsarp-5-7-3,5,7,4,30.0277,33.9572,42.4048,4,0.51,21.5801,Optimal,21.5801,21.5801,0
 ghsarp-5-7-4,5,7,3,25.477,23.8285,24.7037,2,0.14,24.6018,Optimal,24.6018,24.6018,0
 ghsarp-5-7-5,5,7,3,28.9793,19.1978,13.6107,2,0.03,34.5664,Optimal,34.5664,34.5664,0
 ghsarp-5-7-6,5,7,3,28.2774,22.4506,30.506,3,0.37,20.222,Optimal,20.222,20.222,0
 ghsarp-5-7-7,5,7,3,29.6827,33.3873,29.344,2,0.33,33.7259,Optimal,33.7259,33.7259,0
 ghsarp-5-7-8,5,7,4,26.1835,40.9799,37.5142,3,0.27,29.6492,Optimal,29.6492,29.6492,0
 ghsarp-5-7-9,5,7,4,29.1988,29.1999,39.4681,4,0.18,18.9306,Optimal,18.9306,18.9306,0
 ghsarp-5-8-0,5,8,4,28.3151,25.1025,22.802,3,0.3,30.6156,Optimal,30.6156,30.6156,0
 ghsarp-5-8-1,5,8,4,31.454,25.6836,26.6121,3,0.2,30.5254,Optimal,30.5254,30.5254,0
 ghsarp-5-8-2,5,8,4,31.1396,35.3763,42.1875,3,0.27,24.3285,Optimal,24.3285,24.3285,0
 ghsarp-5-8-3,5,8,2,30.1895,20.1115,27.8248,2,0.26,22.4762,Optimal,22.4762,22.4762,0
 ghsarp-5-8-4,5,8,4,36.1422,28.4741,25.6457,3,0.26,38.9706,Optimal,38.9706,38.9706,0
 ghsarp-5-8-5,5,8,3,26.7843,21.531,23.8586,3,0.21,24.4567,Optimal,24.4567,24.4567,0
 ghsarp-5-8-6,5,8,5,30.9006,39.171,43.7673,4,0.35,26.3044,Optimal,26.3044,26.3044,0
 ghsarp-5-8-7,5,8,5,32.3947,31.043,30.1253,2,0.16,33.3124,Optimal,33.3124,33.3124,0
 ghsarp-5-8-8,5,8,4,32.6216,29.9976,35.8339,2,0.21,26.7852,Optimal,26.7852,26.7852,0
 ghsarp-5-8-9,5,8,5,27.7362,33.5508,32.903,3,0.31,28.384,Optimal,28.384,28.384,0
 ghsarp-5-9-0,5,9,2,27.9573,14.9842,28.1954,2,0.3,14.7461,Optimal,14.7461,14.7461,0
 ghsarp-5-9-1,5,9,4,27.6896,25.3589,27.5683,2,0.43,25.4803,Optimal,25.4803,25.4803,0
 ghsarp-5-9-2,5,9,4,29.9357,20.1245,26.0975,2,0.25,23.9626,Optimal,23.9626,23.9626,0
 ghsarp-5-9-3,5,9,5,30.3391,31.8951,39.9925,3,0.67,22.2417,Optimal,22.2417,22.2417,0
 ghsarp-5-9-4,5,9,5,28.4297,39.1214,36.7312,3,0.72,30.8198,Optimal,30.8198,30.8198,0
 ghsarp-5-9-5,5,9,4,33.889,31.8905,36.5619,2,0.34,29.2177,Optimal,29.2177,29.2177,0
 ghsarp-5-9-6,5,9,5,29.7202,35.3625,37.2224,3,0.79,27.8603,Optimal,27.8603,27.8603,0
