
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,9,1,1,85.704,8.301,78.0804,4,0.2,15.9246,Optimal,15.9246,15.9246,0
grubhub-10-1.tsp ,9,1,1,79.1604,11.289,61.134,3,0.1,29.3154,Optimal,29.3154,29.3154,0
grubhub-10-2.tsp ,9,1,1,75.5124,14.6422,64.7496,3,0.18,25.405,Optimal,25.405,25.405,0
grubhub-10-3.tsp ,9,1,1,69.117,9.2804,63.9032,3,0.22,14.4942,Optimal,14.4942,14.4942,0
grubhub-10-4.tsp ,9,1,1,92.3616,10.5918,74.014,4,0.31,28.9394,Optimal,28.9394,28.9394,0
grubhub-10-5.tsp ,9,1,1,83.937,15.2232,80.3528,4,0.23,18.8074,Optimal,18.8074,18.8074,0
grubhub-10-6.tsp ,9,1,1,76.2876,13.3308,54.7492,3,0.18,34.8692,Optimal,34.8692,34.8692,0
grubhub-10-7.tsp ,9,1,1,67.0536,11.6542,60.8948,3,0.04,17.813,Optimal,17.813,17.813,0
grubhub-10-8.tsp ,9,1,1,89.0328,6.6078,67.0956,4,0.18,28.545,Optimal,28.545,28.545,0
grubhub-10-9.tsp ,9,1,1,69.0258,9.2306,55.6416,3,0.15,22.6148,Optimal,22.6148,22.6148,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,8,2,1,79.3404,8.301,72.1832,4,0.11,15.4582,Optimal,15.4582,15.4582,0
grubhub-10-1.tsp ,8,2,2,69.8556,22.8602,66.0284,3,0.41,26.6874,Optimal,26.6874,26.6874,0
grubhub-10-2.tsp ,8,2,2,68.4192,22.993,61.7136,3,0.14,29.6986,Optimal,29.6986,29.6986,0
grubhub-10-3.tsp ,8,2,2,63.0726,16.104,60.352,3,0.24,18.8246,Optimal,18.8246,18.8246,0
grubhub-10-4.tsp ,8,2,2,83.661,21.2832,74.0416,3,0.15,30.9026,Optimal,30.9026,30.9026,0
grubhub-10-5.tsp ,8,2,2,74.5524,26.9106,77.97,4,0.36,23.493,Optimal,23.493,23.493,0
grubhub-10-6.tsp ,8,2,2,69.9924,20.5196,54.8044,3,0.29,35.7076,Optimal,35.7076,35.7076,0
grubhub-10-7.tsp ,8,2,2,57.5436,23.5242,65.9548,3,0.1,15.113,Optimal,15.113,15.113,0
grubhub-10-8.tsp ,8,2,2,80.7084,16.7514,65.1084,4,0.17,32.3514,Optimal,32.3514,32.3514,0
grubhub-10-9.tsp ,8,2,2,63.6426,15.0914,54.9148,3,0.28,23.8192,Optimal,23.8192,23.8192,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,7,3,2,68.6676,21.8642,66.5528,4,0.07,23.979,Optimal,23.979,23.979,0
grubhub-10-1.tsp ,7,3,3,60.357,34.7136,70.7388,2,1.02,24.3318,Optimal,24.3318,24.3318,0
grubhub-10-2.tsp ,7,3,3,57.4386,37.0044,62.9188,3,0.14,31.5242,Optimal,31.5242,31.5242,0
grubhub-10-3.tsp ,7,3,3,55.2954,25.4508,60.6832,3,0.78,20.063,Optimal,20.063,20.063,0
grubhub-10-4.tsp ,7,3,3,74.322,32.9042,69.6072,3,0.24,37.619,Optimal,37.619,37.619,0
grubhub-10-5.tsp ,7,3,3,63.891,40.4572,65.2648,4,0.71,39.0834,Optimal,39.0834,39.0834,0
grubhub-10-6.tsp ,7,3,3,61.497,30.9122,54.0868,3,0.83,38.3224,Optimal,38.3224,38.3224,0
grubhub-10-7.tsp ,7,3,3,51.0546,30.9952,67.3256,2,0.13,14.7242,Optimal,14.7242,14.7242,0
grubhub-10-8.tsp ,7,3,3,68.622,32.373,64.7864,4,0.22,36.2086,Optimal,36.2086,36.2086,0
grubhub-10-9.tsp ,7,3,3,57.4386,22.1474,51.4096,3,0.15,28.1764,Optimal,28.1764,28.1764,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,6,4,3,55.179,39.5276,67.8868,3,0.13,26.8198,Optimal,26.8198,26.8198,0
grubhub-10-1.tsp ,6,4,4,49.3992,48.6918,73.1768,2,12.57,24.9142,Optimal,24.9142,24.9142,0
grubhub-10-2.tsp ,6,4,4,51.4854,43.6952,65.1084,3,0.57,30.0722,Optimal,30.0722,30.0722,0
grubhub-10-3.tsp ,6,4,4,41.499,43.5624,65.504,2,5,19.5574,Optimal,19.5574,19.5574,0
grubhub-10-4.tsp ,6,4,4,64.5498,45.156,68.724,3,0.54,40.9818,Optimal,40.9818,40.9818,0
grubhub-10-5.tsp ,6,4,4,56.5014,49.2396,64.952,4,1.46,40.789,Optimal,40.789,40.789,0
grubhub-10-6.tsp ,6,4,4,58.257,33.6522,48.5392,3,2.72,43.37,Optimal,43.37,43.3729,0.0066862
grubhub-10-7.tsp ,6,4,4,42.069,42.1016,68.2272,2,0.16,15.9434,Optimal,15.9434,15.9434,0
grubhub-10-8.tsp ,6,4,4,62.3382,39.5452,64.6944,3,0.46,37.189,Optimal,37.189,37.189,0
grubhub-10-9.tsp ,6,4,4,46.8456,35.5944,63.0752,2,5.29,19.3648,Optimal,19.3648,19.3648,0
