4	5	5	8
0	  37.7257	-122.4238	3	877	877
1	  37.7634	-122.4577	3	867	867
2	  37.7789	-122.4154	3	574	574
3	  37.7862	-122.4333	3	591	591
4	  37.7859	-122.4223	3	895	895
5	  37.7443	-122.4218	-3	877	877
6	  37.7727	-122.4541	-3	867	867
7	  37.7754	-122.4188	-3	574	574
8	  37.7663	-122.4248	-3	591	591
9	  37.7858	-122.4219	-3	895	895
10	  37.7855	-122.4213	1	993	1053
11	  37.7914	-122.3976	1	631	691
12	  37.8002	-122.4311	1	924	984
13	  37.8081	-122.4158	1	781	841
14	  37.7866	-122.4145	1	892	952
15	  37.7771	-122.4232	1	759	819
16	  37.7884	-122.4073	1	952	1012
17	  37.7874	-122.4033	1	745	805
18	  37.7863	-122.4215	-1	1059	1140
19	  37.7911	-122.3996	-1	698	1140
20	  37.7990	-122.4242	-1	990	1140
21	  37.8076	-122.4158	-1	848	1140
22	  37.7884	-122.4067	-1	958	1140
23	  37.7771	-122.4232	-1	825	1140
24	  37.7860	-122.4121	-1	1020	1140
25	  37.7901	-122.4205	-1	820	1140
26	  37.7514	-122.3944	0	540	1140
