
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-7-7-A-1.txt ,1.3332,1.49721,0.522511,1.12225,6.10878,13.4161,24,5.55498,6.23839,2.17713,4.67603,25.4533,55.9002
sarp-7-7-A-2.txt ,0.917465,3.18746,0.923602,1.26754,2.7766,6.92733,16,5.73416,19.9216,5.77251,7.92213,17.3537,43.2958
sarp-7-7-A-3.txt ,0.872583,2.23956,1.09113,2.01593,9.05822,8.72257,24,3.63576,9.33151,4.54636,8.39973,37.7426,36.3441
sarp-7-7-A-4.txt ,1.01161,1.58468,0.759526,0.812065,11.4972,8.33488,24,4.21504,6.60284,3.16469,3.3836,47.9051,34.7287
sarp-7-7-B-1.txt ,0.966023,2.14478,1.32244,1.12289,12.3167,14.1271,32,3.01882,6.70243,4.13263,3.50902,38.4898,44.1473
sarp-7-7-B-2.txt ,1.72734,1.3054,0.511843,2.24494,15.5627,2.6478,24,7.19723,5.43918,2.13268,9.3539,64.8445,11.0325
sarp-7-7-B-3.txt ,0.85872,2.36964,1.03715,2.04345,8.04851,9.64253,24,3.578,9.87349,4.32147,8.51438,33.5355,40.1772
sarp-7-7-B-4.txt ,0.612972,2.24033,1.47903,1.4115,1.08407,17.1721,24,2.55405,9.33469,6.16264,5.88123,4.51695,71.5504
sarp-7-7-C-1.txt ,1.04349,3.57529,3.51723,1.41333,3.38243,11.0682,24,4.34789,14.897,14.6551,5.88887,14.0935,46.1176
sarp-7-7-C-2.txt ,1.4773,3.70348,2.01647,1.49754,1.7747,13.5305,24,6.15541,15.4312,8.40197,6.23976,7.39458,56.3771
sarp-7-7-C-3.txt ,1.26207,3.84692,2.94231,1.20138,1.91767,20.8297,32,3.94395,12.0216,9.19471,3.75432,5.99271,65.0927
sarp-7-7-C-4.txt ,1.14578,3.68521,2.47721,1.18069,6.53633,8.97478,24,4.77408,15.355,10.3217,4.91955,27.2347,37.3949
