
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-20-5-A-1.txt ,4.03185,2.38065,1.49047,4.07479,16.6248,5.81918,34.4218,11.7131,6.91613,4.33001,11.8378,48.2974,16.9055

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-20-5-A-1.txt ,3.73826,3.26173,1.34437,3.07709,26.0603,4.37076,41.8525,8.93198,7.79339,3.21215,7.35224,62.267,10.4433
sarp-20-5-A-2.txt ,3.78407,2.74766,1.40638,2.84845,37.8644,10.401,59.052,6.40803,4.65294,2.3816,4.82363,64.1205,17.6133
sarp-20-5-A-3.txt ,4.02026,2.43411,1.50206,4.28916,24.6735,7.67895,44.5981,9.01443,5.45789,3.36799,9.61736,55.3242,17.2181
sarp-20-5-A-4.txt ,4.45573,1.35936,0.544914,3.1481,25.9454,2.58636,38.0399,11.7133,3.57353,1.43248,8.2758,68.2058,6.79907
sarp-20-5-B-2.txt ,4.05959,3.41187,1.90112,3.9457,29.5456,1.42847,44.2923,9.16544,7.70307,4.29221,8.90831,66.7059,3.22509
sarp-20-5-B-4.txt ,4.55477,3.13295,1.38197,3.09244,25.7507,9.30451,47.2174,9.64638,6.63517,2.92682,6.54937,54.5366,19.7057
sarp-20-5-C-1.txt ,8.80336,2.71078,2.12718,2.87243,37.0884,11.9773,65.5795,13.424,4.13358,3.24367,4.38008,56.5549,18.2638
sarp-20-5-C-3.txt ,9.74109,2.54133,1.66069,4.16815,30.3313,1.20765,49.6502,19.6194,5.11846,3.34478,8.39502,61.09,2.43232
sarp-20-5-C-4.txt ,7.32851,3.40423,2.82277,3.32853,21.5674,5.64817,44.0996,16.6181,7.71941,6.4009,7.54776,48.9061,12.8078

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-20-5-A-1.txt ,3.64891,3.18078,1.43371,2.68598,27.38,4.61284,42.9422,8.49726,7.40712,3.33871,6.25487,63.7601,10.742
sarp-20-5-A-2.txt ,3.78407,2.74766,1.40638,2.84845,30.7266,8.24235,49.7556,7.60533,5.52232,2.82658,5.72489,61.7552,16.5657
sarp-20-5-A-3.txt ,4.14613,2.42223,1.37618,3.53038,28.0501,5.13174,44.6568,9.28444,5.42409,3.08169,7.90559,62.8127,11.4915
sarp-20-5-A-4.txt ,4.16043,2.11736,0.840208,2.67341,34.9365,2.58636,47.3143,8.79318,4.4751,1.7758,5.65032,73.8393,5.46633
sarp-20-5-B-3.txt ,3.39608,2.66886,2.03832,2.56095,25.5869,2.14029,38.3914,8.84593,6.9517,5.30931,6.67063,66.6475,5.57491
sarp-20-5-B-4.txt ,3.95825,3.03713,1.53684,5.25453,16.8109,1.05321,31.6509,12.506,9.59574,4.85562,16.6015,53.1135,3.32759
sarp-20-5-C-1.txt ,5.46352,3.24676,5.46702,2.01138,33.1925,5.45959,54.8408,9.96252,5.92034,9.9689,3.66768,60.5252,9.95534
sarp-20-5-C-3.txt ,8.16951,2.74973,3.23227,5.02669,29.6258,4.4537,53.2577,15.3396,5.16305,6.06912,9.43843,55.6273,8.36255
sarp-20-5-C-4.txt ,6.36063,3.96188,3.79066,3.18184,22.4768,4.90813,44.6799,14.236,8.86724,8.48403,7.12141,50.3062,10.9851
