10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,4.07886,0.894959,0.323252,3.92341,6.9009e-310,6.95275e-310,9.22049,44.2369,9.7062,3.5058,42.5511,7.48431e-309,7.54054e-309
grubhub-12-2.tsp ,3.80423,0.906667,0.311057,2.44488,16.3746,2.63309,26.4745,14.3694,3.42468,1.17493,9.23485,61.8503,9.94577
grubhub-12-4.tsp ,4.17285,0,0,4.24634,17.882,5.44,31.7412,13.1465,0,0,13.378,56.3369,17.1386
grubhub-13-9.tsp ,4.33041,0.411057,0.404228,3.29268,34.9815,0,43.4198,9.97334,0.946703,0.930975,7.58336,80.5656,0
grubhub-14-1.tsp ,5.00244,0.723252,0.465203,4.09659,20.7662,-0.306829,30.7468,16.2698,2.35228,1.51301,13.3236,67.5393,-0.997922
20
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,3.58732,0.694959,0.323252,3.61512,21.0153,0.979593,30.2155,11.8724,2.30001,1.06982,11.9645,69.5513,3.24202
grubhub-12-2.tsp ,3.24407,1.28211,0.522114,2.45268,18.1453,2.65894,28.3052,11.461,4.5296,1.84459,8.66513,64.1058,9.39383
grubhub-12-4.tsp ,3.35317,0.604715,0.411057,3.86195,17.1303,4.25309,29.6143,11.3228,2.04197,1.38803,13.0408,57.8448,14.3616
grubhub-13-9.tsp ,3.53024,1.28894,0.77626,3.05951,23.7246,4.04764,36.4272,9.69122,3.5384,2.13099,8.39897,65.1288,11.1116
grubhub-14-1.tsp ,3.43041,1.71073,1.1922,3.36146,21.7512,1.83382,33.2798,10.3078,5.14044,3.58233,10.1006,65.3586,5.51031
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,2.80325,1.38407,0.715772,2.94927,14.7967,5.63748,28.2866,9.91018,4.89301,2.53043,10.4264,52.3101,19.9299
grubhub-12-2.tsp ,2.4878,1.56732,0.945854,1.91122,17.6833,2.65894,27.2545,9.12806,5.75068,3.47045,7.0125,64.8823,9.75599
grubhub-12-4.tsp ,2.33886,1.51626,0.915285,3.46927,13.2392,4.67553,26.1544,8.94252,5.79734,3.49954,13.2646,50.6194,17.8766
grubhub-13-9.tsp ,2.5161,2.02683,1.02293,2.53024,22.5261,-5.75928e-15,30.6222,8.21658,6.61882,3.34048,8.26278,73.5613,-1.88075e-14
grubhub-14-1.tsp ,2.52683,2.34959,1.68862,2.98976,12.8341,7.05553,29.4444,8.5817,7.97977,5.73494,10.1539,43.5875,23.9622
40
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,1.36976,2.34618,1.58423,2.38293,11.7337,8.09902,27.5158,4.97808,8.52667,5.75753,8.66022,42.6434,29.4341
grubhub-12-2.tsp ,1.4813,1.63122,0.945854,1.79805,7.57927,3.25041,16.6861,8.87746,9.77592,5.66851,10.7757,45.4227,19.4797
grubhub-12-4.tsp ,1.71236,1.54797,0.739675,2.39659,13.6811,4.37366,24.4514,7.00311,6.3308,3.02508,9.80143,55.9524,17.8872
grubhub-13-9.tsp ,1.52569,2.69203,1.39593,1.95171,20.3224,2.77569,30.6635,4.97559,8.77927,4.55243,6.36492,66.2757,9.0521
grubhub-14-1.tsp ,1.92862,2.48813,1.68862,1.85659,6.45455,12.1872,26.6037,7.24942,9.35256,6.3473,6.97866,24.2618,45.8102
10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,4.07886,0.894959,0.323252,3.92341,13.6473,9.68049,32.5483,12.5317,2.74964,0.993146,12.0541,41.9294,29.7419
grubhub-12-2.tsp ,3.80423,0.906667,0.311057,2.44488,15.9459,2.63309,26.0458,14.6059,3.48105,1.19427,9.38685,61.2224,10.1095
grubhub-12-4.tsp ,4.17285,0,0,4.24634,23.1905,-3.77476e-15,31.6097,13.2012,0,0,13.4337,73.3652,-1.19418e-14
grubhub-13-9.tsp ,4.33041,0.411057,0.404228,3.29268,29.5913,0,38.0297,11.3869,1.08088,1.06293,8.65819,77.8111,0
grubhub-14-1.tsp ,4.66602,0.619837,0.801626,4.17171,22.3672,-0.306829,32.3195,14.4371,1.91784,2.48032,12.9077,69.2063,-0.949362
20
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,3.58732,0.694959,0.323252,3.61512,18.558,4.96163,31.7402,11.3021,2.18952,1.01843,11.3897,58.4683,15.632
grubhub-12-2.tsp ,3.24407,1.28211,0.522114,2.45268,16.8486,2.65894,27.0085,12.0113,4.74707,1.93314,9.08114,62.3826,9.84482
grubhub-12-4.tsp ,3.35317,0.604715,0.411057,3.86195,12.6028,12.0171,32.8508,10.2073,1.84079,1.25128,11.756,38.3639,36.5807
grubhub-13-9.tsp ,3.16065,1.44358,1.14585,2.80488,19.3105,4.04764,31.9131,9.90393,4.52346,3.59054,8.78911,60.5096,12.6833
grubhub-14-1.tsp ,2.99203,1.96195,1.63057,3.10293,23.7181,7.02122,40.4268,7.40111,4.85309,4.03338,7.67541,58.6693,17.3677
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,2.80325,1.38407,0.715772,2.94927,13.0619,7.76203,28.6763,9.77551,4.82652,2.49604,10.2847,45.5494,27.0678
grubhub-12-2.tsp ,2.4878,1.56732,0.945854,1.91122,15.7014,4.04943,26.663,9.33055,5.87825,3.54744,7.16806,58.8883,15.1874
grubhub-12-4.tsp ,2.44228,1.37593,0.81187,2.86049,5.95317,7.64098,21.0847,11.5832,6.52575,3.85051,13.5666,28.2345,36.2394
grubhub-13-9.tsp ,2.1465,2.18146,1.39252,2.27561,25.1705,0.373984,33.5406,6.39972,6.50395,4.15175,6.78465,75.0449,1.11502
grubhub-14-1.tsp ,2.52683,2.34959,1.68862,2.98976,16.3176,6.2026,32.075,7.87787,7.3253,5.26459,9.32113,50.8733,19.3378
40
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,1.36976,2.34618,1.58423,2.38293,11.7337,8.13398,27.5507,4.97176,8.51585,5.75022,8.64923,42.5893,29.5237
grubhub-12-2.tsp ,0.311057,3.50358,2.1161,1.08927,10.5267,8.00187,25.5485,1.21751,13.7134,8.28266,4.26353,41.2026,31.3203
grubhub-12-4.tsp ,1.71236,1.54797,0.739675,2.39659,15.6188,1.0639,23.0793,7.41946,6.70718,3.20493,10.3841,67.6745,4.60978
grubhub-13-9.tsp ,1.1561,2.84667,1.76553,1.69707,15.6689,3.14967,26.284,4.39849,10.8304,6.71713,6.45668,59.614,11.9832
grubhub-14-1.tsp ,1.92862,2.48813,1.68862,1.85659,17.1125,1.88724,26.9617,7.15317,9.22838,6.26302,6.88601,63.4697,6.99969
10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,4.07886,0.894959,0.323252,3.92341,11.9275,4.32,25.468,16.0157,3.51406,1.26925,15.4053,46.8333,16.9625
grubhub-12-2.tsp ,3.80423,0.906667,0.311057,2.44488,16.3746,2.63309,26.4745,14.3694,3.42468,1.17493,9.23485,61.8503,9.94577
grubhub-12-4.tsp ,4.17285,0,0,4.24634,17.882,5.44,31.7412,13.1465,0,0,13.378,56.3369,17.1386
grubhub-13-9.tsp ,4.33041,0.411057,0.404228,3.29268,34.9815,0,43.4198,9.97334,0.946703,0.930975,7.58336,80.5656,0
grubhub-14-1.tsp ,5.00244,0.723252,0.465203,4.09659,20.7662,-0.306829,30.7468,16.2698,2.35228,1.51301,13.3236,67.5393,-0.997922
20
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-12-1.tsp ,3.58732,0.694959,0.323252,3.61512,21.0153,0.979593,30.2155,11.8724,2.30001,1.06982,11.9645,69.5513,3.24202
grubhub-12-2.tsp ,3.24407,1.28211,0.522114,2.45268,17.3746,2.65894,27.5346,11.7818,4.65638,1.89621,8.90765,63.1012,9.65675
grubhub-12-4.tsp ,3.35317,0.604715,0.411057,3.86195,14.6558,9.05163,31.9383,10.4989,1.89339,1.28703,12.0919,45.8878,28.341
