
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-10-A-1.txt ,15,10,9,73.2354,106.33,88.5691,8,7196.91,90.996,Feasible,90.996,100.691,9.62847
sarp-15-10-A-2.txt ,15,10,9,73.2354,106.33,88.5691,8,7198.14,90.996,Feasible,90.996,100.764,9.69394
sarp-15-10-A-3.txt ,15,10,9,73.2354,106.33,95.6318,8,7197.55,83.9332,Feasible,83.9332,100.943,16.8509
sarp-15-10-A-4.txt ,15,10,9,73.2354,106.33,90.1631,8,7198.27,89.4019,Feasible,89.4019,100.832,11.3358
sarp-15-10-B-1.txt ,15,10,7,89.663,121.273,132.539,7,7198.16,78.3962,Feasible,78.3962,136.054,42.3786
sarp-15-10-B-2.txt ,15,10,8,89.663,131.823,130.31,7,7197.89,91.1754,Feasible,91.1754,136.075,32.9962
sarp-15-10-B-3.txt ,15,10,8,89.663,131.823,130.31,7,7197.93,91.1754,Feasible,91.1754,136.055,32.9864
sarp-15-10-B-4.txt ,15,10,9,89.663,138.738,146.216,7,7197.92,82.1857,Feasible,82.1857,136.053,39.5929
sarp-15-10-C-1.txt ,15,10,9,196.994,144.755,147.556,7,7197.86,194.193,Feasible,194.193,248.894,21.9776
sarp-15-10-C-2.txt ,15,10,8,196.994,126.52,141.122,7,7198.11,182.391,Feasible,182.391,248.867,26.7115
sarp-15-10-C-3.txt ,15,10,8,196.994,126.52,126.52,7,7198.19,196.994,Feasible,196.994,248.85,20.8383
sarp-15-10-C-4.txt ,15,10,8,196.994,126.52,126.332,7,7198.34,197.181,Feasible,197.181,248.826,20.7555

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-10-A-1.txt ,15,10,9,73.2354,106.33,104.106,7,7197.91,75.4592,Feasible,75.4592,100.413,24.8512
sarp-15-10-A-2.txt ,15,10,9,73.2354,106.33,106.269,7,7198.06,73.2961,Feasible,73.2961,100.427,27.0155
sarp-15-10-A-3.txt ,15,10,9,73.2354,106.33,107.417,7,7198.1,72.1485,Feasible,72.1485,100.474,28.1919
sarp-15-10-A-4.txt ,15,10,9,73.2354,106.33,108.553,7,7197.61,71.0124,Feasible,71.0124,100.537,29.3669
sarp-15-10-B-1.txt ,15,10,9,89.663,138.738,135.9,8,7197.97,92.5014,Feasible,92.5014,132.135,29.9948
sarp-15-10-B-2.txt ,15,10,8,89.663,131.823,123.951,8,7197.71,97.5353,Feasible,97.5353,132.157,26.1974
sarp-15-10-B-3.txt ,15,10,8,89.663,131.823,115.092,8,7197.85,106.394,Feasible,106.394,132.115,19.4686
sarp-15-10-B-4.txt ,15,10,8,89.663,131.823,120.3,8,7197.4,101.186,Feasible,101.186,132.178,23.4472
sarp-15-10-C-1.txt ,15,10,8,196.994,126.52,112.196,8,7198.71,211.317,Feasible,211.317,247.34,14.5642
sarp-15-10-C-2.txt ,15,10,8,196.994,132.243,128.988,8,7198.89,200.249,Feasible,200.249,247.359,19.0452
sarp-15-10-C-3.txt ,15,10,8,196.994,126.52,119.483,8,7198.51,204.031,Feasible,204.031,247.649,17.6128
sarp-15-10-C-4.txt ,15,10,8,196.994,126.52,124.458,8,7198.64,199.055,Feasible,199.055,247.628,19.6153

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-10-A-1.txt ,15,10,10,73.2354,112.762,103.732,7,7197.93,82.2658,Feasible,82.2658,121.703,32.4045
sarp-15-10-A-2.txt ,15,10,9,73.2354,105.468,105.675,7,7197.88,73.0284,Feasible,73.0284,121.765,40.0251
sarp-15-10-A-3.txt ,15,10,10,73.2354,112.762,116.708,7,7198.1,69.2892,Feasible,69.2892,121.749,43.0885
sarp-15-10-A-4.txt ,15,10,10,73.2354,112.762,122.586,7,7198.02,63.4112,Feasible,63.4112,121.744,47.9143
sarp-15-10-B-1.txt ,15,10,9,89.663,138.738,125.535,7,7197.58,102.867,Feasible,102.867,164.676,37.5337
sarp-15-10-B-2.txt ,15,10,9,89.663,138.738,127.058,7,7197.31,101.343,Feasible,101.343,164.671,38.4573
