,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,2.45263,0,0,3.02502,26.1955,0,31.6732,7.74355,0,0,9.55073,82.7057,0
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,2.45,1.93,0.00,3.86,26.47,4.97,39.67,6.18,4.85,0.00,9.73,66.71,12.53
sarp-10-10-A-2.txt ,2.44,3.75,0.00,2.61,24.55,4.17,37.53,6.51,9.99,0.00,6.96,65.42,11.12
sarp-10-10-A-3.txt ,2.66,1.95,0.00,3.39,20.25,5.28,33.53,7.92,5.83,0.00,10.11,60.40,15.74
sarp-10-10-A-4.txt ,2.60,3.06,0.00,3.53,13.25,3.64,26.10,9.98,11.74,0.00,13.54,50.79,13.95
sarp-10-10-B-1.txt ,2.96,3.97,0.00,2.79,22.07,3.48,35.28,8.39,11.26,0.00,7.91,62.57,9.88
sarp-10-10-B-2.txt ,2.82,4.63,0.00,2.58,26.70,3.27,40.00,7.04,11.57,0.00,6.45,66.75,8.18
sarp-10-10-B-3.txt ,2.63,3.94,0.00,3.44,25.15,3.33,38.48,6.83,10.23,0.00,8.93,65.35,8.66
sarp-10-10-B-4.txt ,2.77,3.41,0.00,2.56,23.66,3.99,36.39,7.60,9.37,0.00,7.05,65.02,10.96
sarp-10-10-C-1.txt ,5.90,4.91,0.00,2.27,38.76,2.92,54.76,10.77,8.97,0.00,4.15,70.78,5.33
sarp-10-10-C-2.txt ,5.70,4.97,0.00,2.34,22.13,2.90,38.05,14.99,13.07,0.00,6.15,58.16,7.63
sarp-10-10-C-3.txt ,5.18,4.24,0.00,2.34,21.55,3.66,36.97,14.01,11.47,0.00,6.33,58.29,9.90
sarp-10-10-C-4.txt ,4.84,3.92,0.00,1.78,21.32,4.04,35.90,13.49,10.92,0.00,4.96,59.39,11.24
sarp-7-5-A-1.txt ,2.11,2.22,0.00,1.56,18.65,0.00,24.54,8.60,9.05,0.00,6.37,75.98,0.00
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,2.45263,2.43595,0,3.16957,14.9945,1.30699,24.3597,10.0684,9.99993,0,13.0116,61.5547,5.3654
sarp-10-10-A-2.txt ,2.44279,3.13085,0,2.8987,8.61224,12.4357,29.5203,8.27495,10.6057,0,9.81937,29.174,42.1259
sarp-10-10-A-3.txt ,2.65595,2.46744,0,3.44743,13.1988,7.54262,29.3122,9.0609,8.41778,0,11.7611,45.0283,25.732
sarp-10-10-A-4.txt ,2.6039,2.9617,0,3.04081,5.90049,9.35299,23.8599,10.9133,12.4129,0,12.7444,24.7298,39.1996
sarp-10-10-B-1.txt ,2.9592,3.29901,0,2.84053,13.353,3.1717,25.6234,11.5488,12.875,0,11.0857,52.1124,12.3781
sarp-10-10-B-2.txt ,2.81584,3.80408,0,2.96974,7.46684,13.6282,30.6847,9.17666,12.3973,0,9.67824,24.334,44.4138
sarp-10-10-B-3.txt ,2.62785,3.14555,0,2.96006,15.5311,2.71796,26.9825,9.73909,11.6577,0,10.9703,57.5598,10.0731
