
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-20-10-A-1.txt ,3.74328,5.19298,1.08648,4.56983,19.5538,1.42249,35.5689,10.524,14.5998,3.05458,12.8478,54.9745,3.99924
sarp-20-10-A-2.txt ,3.01495,5.36247,1.8148,4.80823,18.841,10.5286,44.3702,6.795,12.0858,4.09015,10.8366,42.4633,23.7291
sarp-20-10-A-3.txt ,3.12297,4.81353,1.70678,3.52827,25.0197,4.98891,43.1802,7.23242,11.1476,3.9527,8.17103,57.9426,11.5537
sarp-20-10-A-4.txt ,3.02471,5.8443,1.80505,4.07798,30.4075,4.68789,49.8474,6.06794,11.7244,3.62115,8.18093,61.0011,9.40448
sarp-20-10-B-1.txt ,4.47733,5.13352,1.38701,2.7499,19.8737,15.4007,49.0222,9.13326,10.4718,2.82935,5.60951,40.5402,31.4158
sarp-20-10-B-2.txt ,3.8244,6.10849,2.03993,2.09558,26.0427,9.09567,49.2068,7.7721,12.4139,4.14563,4.25872,52.9251,18.4846
sarp-20-10-B-3.txt ,3.84583,6.55952,2.0185,2.49045,22.9568,2.42492,40.296,9.54395,16.2783,5.00918,6.18039,56.9704,6.01776
sarp-20-10-B-4.txt ,4.70637,5.71447,1.15796,3.19984,31.4871,4.75175,51.0175,9.22502,11.201,2.26973,6.27204,61.7183,9.31396
sarp-20-10-C-1.txt ,8.00933,5.33445,1.75708,3.48854,28.1972,4.71442,51.501,15.5518,10.358,3.41173,6.77372,54.7508,9.15403
sarp-20-10-C-2.txt ,8.11321,5.19615,1.65319,3.30059,29.2614,2.69687,50.2215,16.1549,10.3465,3.29181,6.57206,58.2648,5.36996
sarp-20-10-C-3.txt ,6.19455,6.63796,3.57185,4.65147,17.6699,6.47712,45.2029,13.7039,14.6848,7.90182,10.2902,39.0903,14.329
sarp-20-10-C-4.txt ,6.15901,6.85341,3.60739,3.61824,15.7476,8.20669,44.1924,13.9368,15.5081,8.16293,8.18747,35.6343,18.5704
