 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,34.996,66.2895,19.7739,49.1179,170.177,20.5644,38.9532,11.6196,28.8628
 ghsarp-10-5-1,47.3607,28.557,15.8487,54.03,145.796,32.4841,19.5869,10.8705,37.0585
 ghsarp-10-5-2,49.9367,0,0,96.7756,146.712,34.0372,0,0,65.9628
 ghsarp-10-5-3,16.2017,42.4881,18.5848,47.3249,124.6,13.0031,34.0997,14.9157,37.9816
 ghsarp-10-5-4,25.5,35.4897,5.42544,67.4729,133.888,19.0457,26.507,4.05223,50.395
 ghsarp-10-5-5,26.9453,50.1693,22.3267,59.6009,159.042,16.9422,31.5447,14.0382,37.4749
 ghsarp-10-5-6,29.7172,23.9642,19.6072,56.6488,129.937,22.8704,18.4429,15.0897,43.597
 ghsarp-10-5-7,25.7581,47.4732,28.386,43.1249,144.742,17.7959,32.7984,19.6114,29.7943
 ghsarp-10-5-8,12.2716,49.956,43.167,29.3868,134.781,9.1048,37.0644,32.0274,21.8033
 ghsarp-10-5-9,46.5372,0,0,83.2531,129.79,35.8557,0,0,64.1443
 ghsarp-5-10-0,18.4736,33.5617,19.4564,19.9126,91.4044,20.2109,36.7179,21.2861,21.7852
 ghsarp-5-10-1,16.4118,18.5985,15.1964,26.6944,76.9011,21.3414,24.1849,19.761,34.7127
 ghsarp-5-10-2,15.4059,30.6568,14.103,58.7819,118.948,12.9519,25.7734,11.8565,49.4183
 ghsarp-5-10-3,1.97687,34.5677,14.511,37.6475,88.7031,2.22863,38.9702,16.3591,42.4421
 ghsarp-5-10-4,3.94009,33.677,9.4242,24.7035,71.7448,5.49182,46.94,13.1357,34.4325
 ghsarp-5-10-5,4.22734,21.7344,17.8989,28.5907,72.4514,5.83473,29.9987,24.7046,39.462
 ghsarp-5-10-6,28.9102,0,0,48.3034,77.2137,37.4419,0,0,62.5581
 ghsarp-5-10-7,9.44148,25.1537,14.9222,29.7363,79.2537,11.913,31.7382,18.8284,37.5204
 ghsarp-5-10-8,4.47754,33.1157,24.3406,15.0477,76.9815,5.81639,43.0177,31.6188,19.5471
 ghsarp-5-10-9,7.25302,22.9897,18.0472,49.2118,97.5017,7.43886,23.5788,18.5096,50.4727
