 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,27.1333,29.6187,11.4676,99.4611,167.681,16.1815,17.6638,6.83897,59.3157
 sarp-10-5-A-2,31.6852,0,0,110.29,141.976,22.3174,0,0,77.6826
 sarp-10-5-B-1,23.0553,32.6673,13.1553,81.3213,150.199,15.3498,21.7493,8.75855,54.1423
 sarp-10-5-B-2,33.8055,67.6019,23.2864,55.4557,180.15,18.7652,37.5255,12.9262,30.7831
 sarp-10-5-C-1,117.551,56.5509,51.7652,77.3197,303.187,38.7718,18.6522,17.0737,25.5023
 sarp-10-5-C-2,61.903,43.2377,52.4985,58.1933,215.833,28.681,20.033,24.3237,26.9623
 sarp-5-10-A-1,15.3265,26.9805,0.873555,33.5291,76.7098,19.9799,35.1722,1.13878,43.7091
 sarp-5-10-A-2,5.45862,27.5078,7.10169,34.9104,74.9785,7.28024,36.6876,9.47163,46.5605
 sarp-5-10-B-1,3.74263,49.4677,16.0608,49.2259,118.497,3.15842,41.7459,13.5538,41.5419
 sarp-5-10-B-2,2.82714,45.6265,14.3325,18.5517,81.3378,3.4758,56.0951,17.6209,22.8082
 sarp-5-10-C-1,18.0355,36.2208,40.6619,31.7693,126.688,14.2362,28.5907,32.0962,25.0769
 sarp-5-10-C-2,15.4427,57.529,21.022,33.314,127.308,12.1302,45.1889,16.5128,26.1681
 sarp-5-5-A-1,10.1198,46.3384,12.1891,42.0121,110.659,9.14504,41.8748,11.015,37.9652
 sarp-5-5-A-2,8.66304,48.3053,10.9741,30.8175,98.7599,8.77182,48.9119,11.1119,31.2044
 sarp-5-5-B-1,16.6098,40.8804,19.4378,21.2609,98.1889,16.9161,41.6344,19.7964,21.6531
 sarp-5-5-B-2,40.3645,21.7541,1.32396,39.157,102.6,39.3417,21.2029,1.29041,38.1649
 sarp-5-5-C-1,18.2231,70.5324,55.6249,18.0576,162.438,11.2185,43.4212,34.2438,11.1166
 sarp-5-5-C-2,0,52.9106,65.1374,25.4851,143.533,0,36.863,45.3815,17.7555
 sarp-5-6-A-1,3.86861,29.4007,7.5065,62.9339,103.71,3.73023,28.3491,7.23799,60.6827
