4	5	30	10
0	  37.7514	-122.3944	0	0	540	1140
1	  37.8084	-122.4100	0	3	1014	1014
2	  37.7877	-122.4216	0	3	727	727
3	  37.7883	-122.4085	0	3	692	692
4	  37.7909	-122.4073	0	3	572	572
5	  37.8028	-122.4207	0	3	910	910
6	  37.7548	-122.4026	0	3	700	700
7	  37.7551	-122.4233	0	3	851	851
8	  37.7832	-122.4035	0	3	565	565
9	  37.7789	-122.4154	0	3	574	574
10	  37.7844	-122.4391	0	3	981	981
11	  37.7789	-122.4102	0	3	743	743
12	  37.7931	-122.3985	0	3	963	963
13	  37.7397	-122.3915	0	3	813	813
14	  37.7946	-122.4029	0	3	602	602
15	  37.8067	-122.4122	0	3	946	946
16	  37.8067	-122.4122	0	3	946	946
17	  37.6164	-122.3862	0	3	1018	1018
18	  37.7751	-122.4056	0	3	1003	1003
19	  37.7946	-122.4029	0	3	602	602
20	  37.7854	-122.3999	0	3	979	979
21	  37.7811	-122.3898	0	3	966	966
22	  37.7390	-122.4239	0	3	624	624
23	  37.7862	-122.4053	0	3	886	886
24	  37.7884	-122.4032	0	3	847	847
25	  37.7871	-122.4266	0	3	711	711
26	  37.6180	-122.3860	0	3	646	646
27	  37.7909	-122.4073	0	3	572	572
28	  37.7768	-122.3953	0	3	668	668
29	  37.7827	-122.4192	0	3	1006	1006
30	  37.7802	-122.4128	0	3	954	954
31	  37.7684	-122.3910	0	1	540	1020
32	  37.7739	-122.4325	0	1	540	1020
33	  37.7545	-122.4166	0	1	540	1020
34	  37.7932	-122.3977	0	1	540	1020
35	  37.8078	-122.4108	0	1	540	1020
36	  37.7809	-122.4326	0	1	540	1020
37	  37.7692	-122.4243	0	1	540	1020
38	  37.8011	-122.4194	0	1	540	1020
39	  37.6166	-122.3881	0	1	540	1020
40	  37.7890	-122.4026	0	1	540	1020
41	  37.8084	-122.4105	0	-3	1014	1014
42	  37.7874	-122.4214	0	-3	727	727
43	  37.7888	-122.4050	0	-3	692	692
44	  37.7927	-122.4032	0	-3	572	572
45	  37.7919	-122.4095	0	-3	910	910
46	  37.7546	-122.4026	0	-3	700	700
47	  37.7517	-122.4278	0	-3	851	851
48	  37.6236	-122.4006	0	-3	565	565
49	  37.7754	-122.4188	0	-3	574	574
50	  37.7921	-122.4037	0	-3	981	981
51	  37.7943	-122.3975	0	-3	743	743
52	  37.8031	-122.4115	0	-3	963	963
53	  37.7893	-122.4221	0	-3	813	813
54	  37.7871	-122.3994	0	-3	602	602
55	  37.8041	-122.4029	0	-3	946	946
56	  37.8041	-122.4029	0	-3	946	946
57	  37.6222	-122.4002	0	-3	1018	1018
58	  37.7803	-122.3909	0	-3	1003	1003
59	  37.7871	-122.3994	0	-3	602	602
60	  37.7854	-122.4111	0	-3	979	979
61	  37.7909	-122.3990	0	-3	966	966
62	  37.7393	-122.4239	0	-3	624	624
63	  37.7961	-122.4052	0	-3	886	886
64	  37.7982	-122.4228	0	-3	847	847
65	  37.7908	-122.4325	0	-3	711	711
66	  37.7852	-122.4047	0	-3	646	646
67	  37.7927	-122.4032	0	-3	572	572
68	  37.7897	-122.3905	0	-3	668	668
69	  37.7805	-122.4187	0	-3	1006	1006
70	  37.7817	-122.4110	0	-3	954	954
71	  37.7921	-122.4004	0	-1	540	1020
72	  37.7739	-122.4325	0	-1	540	1020
73	  37.7724	-122.4188	0	-1	540	1020
74	  37.7872	-122.4090	0	-1	540	1020
75	  37.7908	-122.4183	0	-1	540	1020
76	  37.7757	-122.4329	0	-1	540	1020
77	  37.7766	-122.3955	0	-1	540	1020
78	  37.7974	-122.4322	0	-1	540	1020
79	  37.6164	-122.3881	0	-1	540	1020
80	  37.7854	-122.3999	0	-1	540	1020
