
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,99.2,6.7,0,163.04,268.94,36.8856,2.49126,0,60.6232
grubhub-10-1.tsp ,87.72,10.3,0,122.6,220.62,39.7607,4.66866,0,55.5707
grubhub-10-2.tsp ,81.32,14.34,0,126.42,222.08,36.6174,6.45713,0,56.9254
grubhub-10-3.tsp ,70.1,7.88,0,131.04,209.02,33.5375,3.76997,0,62.6926
grubhub-10-4.tsp ,110.88,9.46,0,151.44,271.78,40.7977,3.48076,0,55.7215
grubhub-10-5.tsp ,96.1,15.04,0,159.64,270.78,35.4901,5.55432,0,58.9556
grubhub-10-6.tsp ,82.68,12.76,0,106.26,201.7,40.9916,6.32623,0,52.6822
grubhub-10-7.tsp ,66.48,10.74,0,121.64,198.86,33.4306,5.40078,0,61.1687
grubhub-10-8.tsp ,105.04,4.66,0,141.2,250.9,41.8653,1.85731,0,56.2774
grubhub-10-9.tsp ,69.94,7.82,0,113.14,190.9,36.637,4.09639,0,59.2666

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,93.72,6.7,0,150.22,250.64,37.3923,2.67316,0,59.9346
grubhub-10-1.tsp ,77.08,20.94,0,122.6,220.62,34.9379,9.49143,0,55.5707
grubhub-10-2.tsp ,74.56,21.1,0,113.06,208.72,35.7225,10.1092,0,54.1683
grubhub-10-3.tsp ,65.18,12.8,0,118.4,196.38,33.1908,6.51798,0,60.2913
grubhub-10-4.tsp ,101.3,19.04,0,141.92,262.26,38.6258,7.25997,0,54.1142
grubhub-10-5.tsp ,85.32,25.82,0,143.68,254.82,33.4825,10.1326,0,56.3849
grubhub-10-6.tsp ,77.32,18.12,0,101.02,196.46,39.3566,9.22325,0,51.4201
grubhub-10-7.tsp ,55.48,21.74,0,121.64,198.86,27.899,10.9323,0,61.1687
grubhub-10-8.tsp ,96.12,13.58,0,127.96,237.66,40.4443,5.71405,0,53.8416
grubhub-10-9.tsp ,66.18,11.58,0,107.8,185.56,35.665,6.24057,0,58.0944

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,80.68,19.74,0,124.94,225.36,35.8005,8.75932,0,55.4402
grubhub-10-1.tsp ,66.1,31.92,0,121.86,219.88,30.0619,14.517,0,55.4211
grubhub-10-2.tsp ,60.98,34.68,0,102.1,197.76,30.8354,17.5364,0,51.6282
grubhub-10-3.tsp ,57.22,20.76,0,111.16,189.14,30.2527,10.976,0,58.7713
grubhub-10-4.tsp ,90.6,31.34,0,119.98,241.92,37.4504,12.9547,0,49.5949
grubhub-10-5.tsp ,72.3,45.78,0,96.1,214.18,33.7567,21.3745,0,44.8688
grubhub-10-6.tsp ,68.1,29.76,0,87.82,185.68,36.676,16.0276,0,47.2964
grubhub-10-7.tsp ,49.78,27.44,0,118.92,196.14,25.3798,13.99,0,60.6302
grubhub-10-8.tsp ,80.6,29.96,0,110.88,221.44,36.3981,13.5296,0,50.0723
grubhub-10-9.tsp ,60.98,16.78,0,94.98,172.74,35.3016,9.71402,0,54.9844

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-10-0.tsp ,62.7,37.72,0,109.86,210.28,29.8174,17.938,0,52.2446
grubhub-10-1.tsp ,52.56,45.46,0,113.62,211.64,24.8346,21.4799,0,53.6855
grubhub-10-2.tsp ,56.22,39.44,0,102.1,197.76,28.4284,19.9434,0,51.6282
grubhub-10-3.tsp ,38.7,39.28,0,103.12,181.1,21.3694,21.6897,0,56.9409
grubhub-10-4.tsp ,79.14,42.8,0,106.6,228.54,34.6285,18.7276,0,46.6439
grubhub-10-5.tsp ,65.02,53.06,0,88.14,206.22,31.5294,25.7298,0,42.7408
grubhub-10-6.tsp ,68.1,29.76,0,75.76,173.62,39.2236,17.1409,0,43.6355
grubhub-10-7.tsp ,39.7,37.52,0,110.8,188.02,21.1148,19.9553,0,58.9299
grubhub-10-8.tsp ,75.26,35.3,0,105.34,215.9,34.8587,16.3502,0,48.7911
grubhub-10-9.tsp ,48.08,36.2,0,100.92,185.2,25.9611,19.5464,0,54.4924
