
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,146.28,4.2,0,162.02,312.5,46.8096,1.344,0,51.8464
grubhub-11-1.tsp ,102.62,10.28,0,134.9,247.8,41.4124,4.14851,0,54.4391
grubhub-11-2.tsp ,117.36,14.96,0,220.48,352.8,33.2653,4.24036,0,62.4943
grubhub-11-3.tsp ,112.46,11.84,0,112.6,236.9,47.4715,4.99789,0,47.5306
grubhub-11-4.tsp ,100.9,13.5,0,131,245.4,41.1165,5.50122,0,53.3822
grubhub-11-5.tsp ,129.04,9.48,0,148.88,287.4,44.8991,3.29854,0,51.8024
grubhub-11-6.tsp ,98.58,7.22,0,133.36,239.16,41.2193,3.0189,0,55.7618
grubhub-11-7.tsp ,82.66,10.5,0,154.46,247.62,33.3818,4.24037,0,62.3778
grubhub-11-8.tsp ,98.72,5.32,0,115.04,219.08,45.0612,2.42834,0,52.5105
grubhub-11-9.tsp ,108.6,10.94,0,121.1,240.64,45.1297,4.54621,0,50.3241

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,128.94,21.54,0,149.12,299.6,43.0374,7.18959,0,49.773
grubhub-11-1.tsp ,97.2,15.7,0,128.14,241.04,40.3253,6.51344,0,53.1613
grubhub-11-2.tsp ,102.32,30.8,0,214.82,347.94,29.4074,8.8521,0,61.7405
grubhub-11-3.tsp ,99.74,24.56,0,109.88,234.18,42.5912,10.4877,0,46.9212
grubhub-11-4.tsp ,94.16,20.24,0,130.32,244.72,38.4766,8.27068,0,53.2527
grubhub-11-5.tsp ,114.18,24.34,0,148.88,287.4,39.7286,8.46903,0,51.8024
grubhub-11-6.tsp ,91.04,14.76,0,124.62,230.42,39.5105,6.40569,0,54.0838
grubhub-11-7.tsp ,77.9,15.26,0,142.82,235.98,33.0113,6.46665,0,60.5221
grubhub-11-8.tsp ,94.66,9.38,0,105.52,209.56,45.1708,4.47605,0,50.3531
grubhub-11-9.tsp ,96.98,22.56,0,113.78,233.32,41.5652,9.66912,0,48.7656

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,117.44,33.04,0,149.02,299.5,39.212,11.0317,0,49.7563
grubhub-11-1.tsp ,80.64,29.06,0,102.9,212.6,37.9304,13.6689,0,48.4008
grubhub-11-2.tsp ,96.96,39.64,0,148.56,285.16,34.002,13.901,0,52.0971
grubhub-11-3.tsp ,92.66,24.56,0,93,210.22,44.0776,11.683,0,44.2394
grubhub-11-4.tsp ,79.68,34.72,0,128.52,242.92,32.8009,14.2928,0,52.9063
grubhub-11-5.tsp ,100.32,38.2,0,142.48,281,35.7011,13.5943,0,50.7046
grubhub-11-6.tsp ,77.36,28.44,0,131.62,237.42,32.5836,11.9788,0,55.4376
grubhub-11-7.tsp ,72.86,28.66,0,123.6,225.12,32.365,12.731,0,54.9041
grubhub-11-8.tsp ,87.6,16.44,0,105.2,209.24,41.8658,7.85701,0,50.2772
grubhub-11-9.tsp ,84.8,34.74,0,107.7,227.24,37.3174,15.2878,0,47.3948

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,102.68,47.8,0,140.9,291.38,35.2392,16.4047,0,48.3561
grubhub-11-1.tsp ,61.94,47.76,0,96.8,206.5,29.9952,23.1283,0,46.8765
grubhub-11-2.tsp ,81.9,58.74,0,134.88,275.52,29.7256,21.3197,0,48.9547
grubhub-11-3.tsp ,80.98,36.24,0,80.96,198.18,40.8618,18.2864,0,40.8518
grubhub-11-4.tsp ,70.44,43.96,0,121.66,236.06,29.8399,18.6224,0,51.5377
grubhub-11-5.tsp ,88.6,50.72,0,132.44,271.76,32.6023,18.6635,0,48.7342
grubhub-11-6.tsp ,65.12,46.36,0,103.54,215.02,30.2856,21.5608,0,48.1537
grubhub-11-7.tsp ,67.08,23.96,0,117.38,208.42,32.185,11.496,0,56.319
grubhub-11-8.tsp ,71.58,32.46,0,95.34,199.38,35.9013,16.2805,0,47.8182
grubhub-11-9.tsp ,71.22,48.32,0,93.18,212.72,33.4806,22.7153,0,43.8041
