10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-11-0.tsp ,5.23447,0,0,3.70293,6.93676e-310,6.93676e-310,8.9374,58.5682,0,0,41.4318,7.7615e-309,7.7615e-309
grubhub-11-1.tsp ,3.54683,0.838862,0.622764,2.84341,43.3506,0,51.2024,6.92707,1.63832,1.21628,5.55328,84.665,0
grubhub-11-2.tsp ,3.99561,0.779837,0.533496,3.16195,24.9193,3.79431,37.1845,10.7454,2.09721,1.43473,8.50342,67.0153,10.204
grubhub-11-3.tsp ,4.14244,0.454959,0.267154,2.81122,24.0546,4.65805,36.3884,11.384,1.25029,0.734175,7.7256,66.1051,12.8009
grubhub-11-4.tsp ,3.55854,0.660813,0.569106,3.2122,51.8356,10.4233,70.2596,5.06484,0.940531,0.810004,4.5719,73.7773,14.8355
grubhub-11-5.tsp ,4.30927,0.755447,0.504715,3.03268,22.4254,8.51992,39.5474,10.8965,1.91023,1.27623,7.66848,56.705,21.5436
grubhub-11-6.tsp ,3.60585,0.497398,0.465203,2.98244,52.3564,0.671382,60.5787,5.95235,0.821078,0.767932,4.92325,86.4271,1.10828
grubhub-11-7.tsp ,3.37512,0.493984,0.307642,3.08195,31.2196,6.59854,45.0768,7.48749,1.09587,0.682484,6.83711,69.2586,14.6384
grubhub-11-8.tsp ,4.07447,0,0,2.92293,27.2491,10.6408,44.8873,9.07712,0,0,6.5117,60.7056,23.7056
grubhub-11-9.tsp ,4.31545,0,0,2.46488,34.5318,0,41.3121,10.446,0,0,5.96648,83.5876,0
grubhub-12-0.tsp ,4.19545,0.530081,0.411057,3.44488,48.7014,0,57.2828,7.32409,0.925375,0.717592,6.0138,85.0191,0
grubhub-12-3.tsp ,3.7174,0.573496,0.496423,3.89024,51.8429,-0.316098,60.2044,6.17463,0.952582,0.824562,6.46173,86.1115,-0.525041
grubhub-12-4.tsp ,4.17285,0,0,4.4561,30.824,0.496423,39.9493,10.4453,0,0,11.1544,77.1577,1.24263
grubhub-12-5.tsp ,4.75528,0,0,3.64341,12.3215,0,20.7202,22.95,0,0,17.5839,59.4661,0
grubhub-12-6.tsp ,4.84211,0,0,3.32,38.9124,0,47.0745,10.2861,0,0,7.05265,82.6613,0
grubhub-12-7.tsp ,4.70081,0.565691,0.528618,2.75268,30.6282,0,39.176,11.9992,1.44397,1.34934,7.02645,78.181,0
grubhub-12-8.tsp ,4.1452,0.485691,0.37935,2.84439,30.6056,5.27081,43.7311,9.47885,1.11063,0.86746,6.50428,69.986,12.0528
grubhub-12-9.tsp ,4.26764,0.786667,0.679837,3.90244,51.2226,2.47976,63.3389,6.73779,1.242,1.07333,6.1612,80.8706,3.91506
grubhub-13-0.tsp ,4.09382,0.331057,0.350081,3.55805,34.7946,3.29244,46.42,8.81909,0.713177,0.75416,7.6649,74.956,7.09272
grubhub-13-1.tsp ,4.86797,0.827154,0.218374,3.83659,39.7564,11.3926,60.8991,7.9935,1.35824,0.358583,6.2999,65.2824,18.7073
grubhub-13-2.tsp ,4.49577,0.526179,0.464228,3.69415,43.8194,1.98512,54.9849,8.17638,0.956952,0.844282,6.71848,79.6936,3.61031
grubhub-13-3.tsp ,4.55675,0.35252,0.370081,3.67268,57.0587,1.87602,67.8867,6.71228,0.519277,0.545145,5.41001,84.0498,2.76345
grubhub-13-4.tsp ,4.18358,0.778374,0.712033,3.09122,29.2302,9.54792e-15,37.9954,11.0107,2.0486,1.87399,8.13576,76.9309,2.51291e-14
grubhub-13-5.tsp ,4.61675,0.602276,0.436911,3.8561,28.5455,2.82276,40.8803,11.2933,1.47327,1.06876,9.43265,69.8271,6.90495
grubhub-13-6.tsp ,4.4987,0.926179,0.403252,4.03854,47.6011,6.63545,64.1032,7.0179,1.44483,0.629067,6.30006,74.2569,10.3512
grubhub-13-7.tsp ,4.74894,0.65252,0.451545,3.74585,55.196,5.11911,69.914,6.79255,0.933319,0.645858,5.3578,78.9485,7.32201
