
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,3.91951,0,0,3.99122,14.8856,0,22.7963,17.1936,0,0,17.5082,65.2982,0
grubhub-10-1.tsp ,3.63951,0,0,3.49171,15.7586,0,22.8898,15.9001,0,0,15.2544,68.8455,0
grubhub-10-2.tsp ,3.48341,0,0,3.62488,16.4013,0,23.5096,14.817,0,0,15.4187,69.7643,0
grubhub-10-3.tsp ,3.20976,0,0,2.74488,8.84837,0,14.803,21.6831,0,0,18.5427,59.7742,0
grubhub-10-4.tsp ,4.20439,0,0,3.85268,9.64561,0,17.7027,23.75,0,0,21.7633,54.4867,0
grubhub-10-5.tsp ,3.8439,0,0,3.42098,15.7666,0,23.0315,16.6898,0,0,14.8535,68.4567,0
grubhub-10-6.tsp ,3.51659,0,0,3.15122,12.055,0,18.7228,18.7823,0,0,16.8309,64.3868,0
grubhub-10-7.tsp ,3.12146,0,0,3.07366,18.2713,0,24.4665,12.7581,0,0,12.5627,74.6791,0
grubhub-10-8.tsp ,4.06195,0,0,2.98195,11.6919,0,18.7358,21.6802,0,0,15.9158,62.404,0
grubhub-10-9.tsp ,3.20585,0,0,2.60927,19.0301,0,24.8452,12.9033,0,0,10.5021,76.5946,0
grubhub-11-0.tsp ,5.23447,0,0,3.81854,11.9484,0,21.0014,24.9244,0,0,18.1823,56.8933,0
grubhub-11-1.tsp ,4.16959,0,0,3.7839,31.6676,0,39.6211,10.5237,0,0,9.55023,79.9261,0
grubhub-11-2.tsp ,4.52911,0,0,5.14341,16.0056,0,25.6781,17.638,0,0,20.0303,62.3317,0
grubhub-11-3.tsp ,4.40959,0,0,2.77073,20.2338,0,27.4141,16.0851,0,0,10.1069,73.808,0
grubhub-11-4.tsp ,4.12764,0,0,3.1522,24.6258,0,31.9056,12.937,0,0,9.87975,77.1832,0
grubhub-11-5.tsp ,4.81398,0,0,4.15024,22.2112,0,31.1754,15.4416,0,0,13.3125,71.2459,0
grubhub-11-6.tsp ,4.07106,0,0,3.02341,19.9524,0,27.0469,15.0518,0,0,11.1784,73.7698,0
grubhub-11-7.tsp ,3.68276,0,0,3.64683,25.4871,0,32.8167,11.2222,0,0,11.1127,77.665,0
grubhub-11-8.tsp ,4.07447,0,0,2.5639,20.4821,0,27.1205,15.0236,0,0,9.45375,75.5227,0
grubhub-12-0.tsp ,4.6065,0,0,3.9678,20.0062,0,28.5805,16.1177,0,0,13.8829,69.9994,0
grubhub-12-1.tsp ,4.40211,0,0,4.10683,18.9485,0,27.4575,16.0325,0,0,14.9571,69.0105,0
grubhub-12-2.tsp ,4.11528,0,0,2.66927,23.561,0,30.3455,13.5614,0,0,8.79625,77.6423,0
grubhub-12-3.tsp ,4.21382,0,0,3.8,28.2489,0,36.2627,11.6203,0,0,10.4791,77.9006,0
grubhub-12-4.tsp ,4.17285,0,0,4.24634,27.6565,0,36.0757,11.5669,0,0,11.7706,76.6624,0
