1A, 10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,9,1,1,85.704,8.301,77.6388,4,0.1,16.3662,Optimal,0,0,0
grubhub-10-1.tsp ,9,1,1,79.1604,11.289,62.3116,3,0.16,28.1378,Optimal,0,0,0
grubhub-10-2.tsp ,9,1,1,75.5124,14.6422,68.2824,3,0.22,21.8722,Optimal,0,0,0
grubhub-10-3.tsp ,9,1,1,69.117,9.2804,61.1432,3,0.18,17.2542,Optimal,0,0,0
grubhub-10-4.tsp ,9,1,1,92.3616,10.5918,69.9384,4,0.12,33.015,Optimal,0,0,0
1A, 20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,8,2,1,79.3404,8.301,71.7416,4,0.23,15.8998,Optimal,0,0,0
grubhub-10-1.tsp ,8,2,1,69.8556,11.289,58.2268,3,0.54,22.9178,Optimal,0,0,0
grubhub-10-2.tsp ,8,2,2,68.4192,22.993,65.55,3,0.38,25.8622,Optimal,0,0,0
grubhub-10-3.tsp ,8,2,2,63.0726,16.104,60.8212,3,0.44,18.3554,Optimal,0,0,0
grubhub-10-4.tsp ,8,2,2,83.661,21.2832,70.6008,3,0.3,34.3434,Optimal,0,0,0
1A, 30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,7,3,1,68.6676,8.301,58.604,4,0.18,18.3646,Optimal,0,0,0
grubhub-10-1.tsp ,7,3,2,60.357,23.1424,60.3428,2,0.74,23.1566,Optimal,0,0,0
grubhub-10-2.tsp ,7,3,3,57.4386,37.0044,66.0744,3,0.79,28.3686,Optimal,0,0,0
grubhub-10-3.tsp ,7,3,3,55.2954,25.4508,57.9324,3,0.77,22.8138,Optimal,0,0,0
grubhub-10-4.tsp ,7,3,2,74.322,22.3124,62.8636,3,0.38,33.7708,Optimal,0,0,0
1A, 40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,6,4,2,55.179,25.9644,59.9564,3,0.23,21.187,Optimal,0,0,0
grubhub-10-1.tsp ,6,4,3,49.3992,37.1206,62.1644,2,1.83,24.3554,Optimal,0,0,0
grubhub-10-2.tsp ,6,4,3,51.4854,37.0044,62.8176,3,1.17,25.6722,Optimal,0,0,0
grubhub-10-3.tsp ,6,4,3,41.499,36.7388,57.3252,2,2.72,20.9126,Optimal,0,0,0
grubhub-10-4.tsp ,6,4,3,64.5498,34.5642,62.698,3,0.27,36.416,Optimal,0,0,0
2A, 10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,9,1,1,85.704,8.301,77.6388,4,0.1,16.3662,Optimal,0,0,0
grubhub-10-1.tsp ,9,1,1,79.1604,11.289,61.64,3,0.14,28.8094,Optimal,0,0,0
grubhub-10-2.tsp ,9,1,1,75.5124,14.6422,65.2556,3,0.16,24.899,Optimal,0,0,0
grubhub-10-3.tsp ,9,1,1,69.117,9.2804,61.1432,3,0.29,17.2542,Optimal,0,0,0
grubhub-10-4.tsp ,9,1,1,92.3616,10.5918,69.9384,4,0.14,33.015,Optimal,0,0,0
2A, 20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,8,2,1,79.3404,8.301,71.7416,4,0.11,15.8998,Optimal,0,0,0
grubhub-10-1.tsp ,8,2,1,69.8556,11.289,57.5552,3,0.84,23.5894,Optimal,0,0,0
grubhub-10-2.tsp ,8,2,2,68.4192,22.993,62.4312,3,0.4,28.981,Optimal,0,0,0
grubhub-10-3.tsp ,8,2,2,63.0726,16.104,60.8212,3,0.5,18.3554,Optimal,0,0,0
grubhub-10-4.tsp ,8,2,2,83.661,21.2832,70.6008,3,0.3,34.3434,Optimal,0,0,0
2A, 30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,7,3,1,68.6676,8.301,58.604,4,0.76,18.3646,Optimal,0,0,0
grubhub-10-1.tsp ,7,3,2,60.357,23.1424,59.4688,2,0.84,24.0306,Optimal,0,0,0
grubhub-10-2.tsp ,7,3,3,57.4386,37.0044,62.192,3,0.31,32.251,Optimal,0,0,0
grubhub-10-3.tsp ,7,3,3,55.2954,25.4508,57.9324,3,3.02,22.8138,Optimal,0,0,0
grubhub-10-4.tsp ,7,3,2,74.322,22.3124,62.8636,3,0.6,33.7708,Optimal,0,0,0
2A, 40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,6,4,2,55.179,25.9644,57.0216,3,0.26,24.1218,Optimal,0,0,0
grubhub-10-1.tsp ,6,4,3,49.3992,37.1206,61.2904,2,2.75,25.2294,Optimal,0,0,0
grubhub-10-2.tsp ,6,4,3,51.4854,37.0044,59.1008,3,0.28,29.389,Optimal,0,0,0
grubhub-10-3.tsp ,6,4,3,41.499,36.7388,57.3252,2,3.05,20.9126,Optimal,0,0,0
grubhub-10-4.tsp ,6,4,3,64.5498,34.5642,62.698,3,0.83,36.416,Optimal,0,0,0
1B, 10
