10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,146.28,0,0,151.82,298.1,49.0708,0,0,50.9292
grubhub-11-1.tsp ,83.92,27.56,18.7,116.58,246.76,34.0088,11.1687,7.57821,47.2443
grubhub-11-2.tsp ,102.32,25.14,15.04,129.64,272.14,37.5983,9.23789,5.52657,47.6372
grubhub-11-3.tsp ,108.34,11.82,4.12,115.26,239.54,45.2284,4.93446,1.71996,48.1172
grubhub-11-4.tsp ,84.4,20.26,16.5,131.7,252.86,33.3782,8.01234,6.52535,52.0842
grubhub-11-5.tsp ,115.18,24.14,13.86,124.34,277.52,41.5033,8.69847,4.99423,44.804
grubhub-11-6.tsp ,86.34,13.56,12.24,122.28,234.42,36.8313,5.78449,5.2214,52.1628
grubhub-11-7.tsp ,76.88,13.42,5.78,126.36,222.44,34.5621,6.03309,2.59845,56.8063
grubhub-11-8.tsp ,98.72,0,0,119.84,218.56,45.1684,0,0,54.8316
grubhub-11-9.tsp ,108.6,0,0,101.06,209.66,51.7981,0,0,48.2019
grubhub-12-0.tsp ,103.68,14.9,10.02,141.24,269.84,38.4228,5.52179,3.71331,52.3421
grubhub-12-3.tsp ,84.08,16.68,13.52,159.5,273.78,30.7108,6.09248,4.93827,58.2585
grubhub-12-4.tsp ,95.92,0,0,182.7,278.62,34.4268,0,0,65.5732
grubhub-12-5.tsp ,119.8,0,0,149.38,269.18,44.5055,0,0,55.4945
grubhub-12-6.tsp ,123.36,0,0,136.12,259.48,47.5412,0,0,52.4588
grubhub-12-7.tsp ,124.4,16.36,14.84,112.86,268.46,46.3384,6.09402,5.52783,42.0398
grubhub-12-8.tsp ,101.62,13.08,8.72,116.62,240.04,42.3346,5.44909,3.63273,48.5836
grubhub-12-9.tsp ,106.64,25.42,21.04,160,313.1,34.0594,8.11881,6.7199,51.1019
grubhub-13-0.tsp ,92.68,6.74,7.52,145.88,252.82,36.6585,2.66593,2.97445,57.7011
grubhub-13-1.tsp ,124.42,27.08,2.12,157.3,310.92,40.0167,8.70964,0.681847,50.5918
grubhub-13-2.tsp ,109.16,14.74,12.2,151.46,287.56,37.9608,5.12589,4.24259,52.6707
grubhub-13-3.tsp ,111.66,7.62,8.34,150.58,278.2,40.1366,2.73904,2.99784,54.1265
grubhub-13-4.tsp ,96.36,25.08,22.36,126.74,270.54,35.6177,9.27035,8.26495,46.847
grubhub-13-5.tsp ,114.12,17.86,11.08,158.1,301.16,37.8935,5.9304,3.67911,52.497
grubhub-13-6.tsp ,109.28,31.14,9.7,165.58,315.7,34.6151,9.86379,3.07254,52.4485
grubhub-13-7.tsp ,119.54,19.92,11.68,153.58,304.72,39.2295,6.53715,3.83303,50.4004
grubhub-13-8.tsp ,112.42,20.72,12.14,149.56,294.84,38.1292,7.02754,4.11749,50.7258
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,112.16,13.54,16.78,133.36,275.84,40.6613,4.90864,6.08324,48.3469
grubhub-11-1.tsp ,75.84,33.74,21.36,108.28,239.22,31.703,14.1042,8.92902,45.2638
grubhub-11-2.tsp ,76.98,38.64,25.34,131.32,272.28,28.2724,14.1913,9.3066,48.2298
grubhub-11-3.tsp ,80,29.62,19.74,103.88,233.24,34.2994,12.6994,8.46339,44.5378
grubhub-11-4.tsp ,71.08,34.14,23.08,124.06,252.36,28.1661,13.5283,9.14566,49.1599
