10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,2.12867,0.278584,0.227979,1.19378,6.92378e-310,6.92378e-310,3.82902,55.5931,7.2756,5.95399,31.1773,1.80824e-308,1.80824e-308
grubhub-10-1.tsp ,1.97392,0.393264,0.283592,0.999482,9.27055,2.75225,15.6731,12.5944,2.50917,1.80943,6.37707,59.1496,17.5604
grubhub-10-2.tsp ,1.89413,0.368394,0.308117,0.838342,8.50656,3.65423,15.5698,12.1654,2.36608,1.97895,5.38442,54.6351,23.47
grubhub-10-3.tsp ,1.8962,0.312263,0.209154,1.04646,12.3055,0.103627,15.8732,11.9459,1.96723,1.31765,6.59261,77.5238,0.652841
grubhub-10-4.tsp ,2.15596,0.523834,0.301554,0.968394,8.64724,3.66192,16.2589,13.2602,3.22183,1.8547,5.95609,53.1847,22.5225
grubhub-10-5.tsp ,2.07012,0.339378,0.259758,1.09706,10.9922,0.879102,15.6377,13.2381,2.17026,1.66111,7.01553,70.2933,5.6217
grubhub-10-6.tsp ,2.00104,0.364767,0.212953,0.727634,10.2473,1.8038,15.3575,13.0297,2.37517,1.38664,4.73797,66.7251,11.7454
grubhub-10-7.tsp ,1.87064,0.42418,0.203454,1.21088,12.4819,-3.08087e-15,16.191,11.5536,2.61985,1.25659,7.47872,77.0913,-1.90283e-14
grubhub-10-8.tsp ,2.10207,0.461658,0.305009,0.931952,10.0478,1.98774,15.8363,13.2738,2.91519,1.92601,5.88492,63.4483,12.5518
grubhub-10-9.tsp ,1.82591,0.341623,0.278066,0.996546,10.5538,1.48212,15.4781,11.7967,2.20715,1.79651,6.43844,68.1855,9.57564
grubhub-11-0.tsp ,2.64663,0.362694,0.283247,1.1266,9.37003,2.91079,16.7,15.8481,2.17182,1.69609,6.74609,56.108,17.4299
grubhub-11-1.tsp ,2.24318,0.326252,0.309672,1.12418,10.6651,0.821934,15.4903,14.4812,2.10617,1.99913,7.2573,68.8501,5.30611
grubhub-11-2.tsp ,2.44059,0.358204,0.239551,1.12418,11.2848,0.585492,16.0328,15.2224,2.23419,1.49413,7.01174,70.3857,3.65184
grubhub-11-3.tsp ,2.43558,0.268739,0.202245,1.20743,9.6525,2.03092,15.7974,15.4176,1.70116,1.28024,7.64319,61.1018,12.856
grubhub-11-4.tsp ,2.22884,0.341623,0.309154,0.932297,10.5261,1.18411,15.5221,14.3592,2.20088,1.9917,6.00625,67.8135,7.62854
grubhub-11-5.tsp ,2.49465,0.37513,0.286356,1.2133,10.8098,1.1766,16.3558,15.2524,2.29356,1.75079,7.41816,66.0913,7.19377
grubhub-11-6.tsp ,2.23886,0.345423,0.279102,1.31986,11.432,1.66533e-16,15.6152,14.3377,2.2121,1.78737,8.45242,73.2104,1.06648e-15
grubhub-11-7.tsp ,2.17029,0.329534,0.21019,0.984283,11.0364,0.650173,15.3808,14.1104,2.1425,1.36657,6.39942,71.754,4.22716
grubhub-11-8.tsp ,2.24508,0.384456,0.274093,0.881347,9.89585,2.16235,15.8432,14.1706,2.42663,1.73004,5.56294,62.4613,13.6485
grubhub-11-9.tsp ,2.3038,0.539206,0.300691,0.798446,11.4403,0.660017,16.0425,14.3606,3.36111,1.87434,4.97707,71.3127,4.11418
grubhub-12-0.tsp ,2.55423,0.25924,0.260967,1.25803,10.0138,1.84197,16.1883,15.7783,1.60141,1.61208,7.77126,61.8585,11.3784
grubhub-12-1.tsp ,2.52073,0.424525,0.222107,1.37772,8.22116,3.27971,16.0459,15.7094,2.64568,1.38419,8.5861,51.2351,20.4395
grubhub-12-2.tsp ,2.41589,0.338687,0.225389,0.998791,8.65052,2.55933,15.1886,15.9059,2.22988,1.48393,6.57593,56.954,16.8503
grubhub-12-3.tsp ,2.38808,0.284974,0.288083,1.47565,9.73195,2.10035,16.2691,14.6787,1.75163,1.77074,9.07026,59.8187,12.91
grubhub-12-4.tsp ,2.37547,0.440242,0.286183,1.57478,10.9807,0.340846,15.9983,14.8483,2.75181,1.78884,9.84346,68.6371,2.13052
grubhub-12-6.tsp ,2.65147,0.366667,0.24715,1.42539,7.60225,3.47772,15.7706,16.8127,2.325,1.56715,9.03824,48.2051,22.0519
grubhub-12-7.tsp ,2.61382,0.400173,0.421934,1.10846,10.7586,0.368135,15.6712,16.6792,2.55356,2.69243,7.07327,68.6525,2.34912
grubhub-12-8.tsp ,2.54421,0.27962,0.241969,1.34991,10.3246,0.975389,15.7157,16.189,1.77924,1.53966,8.58958,65.6961,6.20645
grubhub-12-9.tsp ,2.71071,0.388428,0.225216,1.23074,11.2524,0.165026,15.9725,16.9711,2.43185,1.41002,7.70537,70.4485,1.03319
grubhub-13-0.tsp ,2.63368,0.22487,0.231606,1.41226,8.72064,2.52599,15.7491,16.7228,1.42784,1.4706,8.96729,55.3725,16.039
grubhub-13-1.tsp ,2.86373,0.446805,0.229016,1.53523,8.47159,2.81632,16.3627,17.5016,2.73063,1.39962,9.38252,51.7738,17.2118
grubhub-13-2.tsp ,2.77599,0.293955,0.272021,1.46839,10.2889,0.379706,15.4789,17.934,1.89907,1.75736,9.4864,66.4701,2.45305
grubhub-13-3.tsp ,2.79758,0.23247,0.238687,1.57202,8.29292,2.70415,15.8378,17.6639,1.46781,1.50707,9.92574,52.3615,17.074
grubhub-13-4.tsp ,2.74801,0.346978,0.277202,1.26926,9.26658,1.71667,15.6247,17.5876,2.2207,1.77413,8.1234,59.3073,10.9869
grubhub-13-5.tsp ,2.88739,0.37582,0.193782,1.92971,11.0048,0.0927461,16.4843,17.516,2.27987,1.17556,11.7063,66.7596,0.562634
grubhub-13-6.tsp ,2.82383,0.521071,0.203627,1.62522,8.28247,2.15846,15.6147,18.0845,3.33706,1.30407,10.4083,53.0428,13.8233
