30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.48114,1.74293,1.13854,4.4278,6.94254e-310,6.95256e-310,10.7904,32.2614,16.1526,10.5514,41.0346,6.43399e-309,6.44327e-309
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.16374,2.50732,1.45593,3.62341,11.7188,3.26886,25.738,12.2921,9.74168,5.65674,14.078,45.531,12.7005
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.52943,2.43707,1.09024,3.64,11.6622,2.23699,24.5959,14.3497,9.90844,4.43262,14.7992,47.4151,9.09497
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.52943,2.43707,1.09024,3.64,9.94488,4.35772,24.9993,14.1181,9.74855,4.36109,14.5604,39.7805,17.4313
