
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,36.9465,4.87184,1.18795,50.0774,93.0836,39.6917,5.23383,1.27621,53.7983
 sfsarp-10-5-2,3.76057,12.0308,3.23094,34.4613,53.4835,7.03127,22.4943,6.04099,64.4334
 sfsarp-10-5-3,7.9868,27.5147,20.3944,20.3885,76.2844,10.4698,36.0686,26.7347,26.727
 sfsarp-10-5-4,5.20508,26.1574,23.3955,29.3801,84.1381,6.18636,31.0887,27.8061,34.9189
 sfsarp-10-5-5,40.1769,18.1314,4.03219,49.5973,111.938,35.8922,16.1977,3.60217,44.3079
 sfsarp-5-10-1,0,26.0231,3.32044,7.27887,36.6225,0,71.0579,9.06668,19.8754
 sfsarp-5-10-2,19.1131,25.1108,11.0032,7.94934,63.1764,30.2535,39.7471,17.4166,12.5828
 sfsarp-5-10-3,0,10.7718,1.43561,6.81857,19.026,0,56.6163,7.5455,35.8382
 sfsarp-5-10-4,0,18.2011,17.3021,8.83515,44.3384,0,41.0505,39.0228,19.9267
 sfsarp-5-10-5,17.9398,10.4959,5.56853,12.3392,46.3434,38.7106,22.6481,12.0158,26.6256
 sfsarp-5-5-1,18.1792,15.1725,13.0174,62.1493,108.518,16.7522,13.9815,11.9956,57.2707
 sfsarp-5-5-2,4.1829,16.2929,3.05662,12.2512,35.7836,11.6894,45.5316,8.54195,34.237
 sfsarp-5-5-3,1.67033,12.7633,4.77816,14.5598,33.7715,4.94597,37.7931,14.1485,43.1125
 sfsarp-5-5-4,3.37889,3.84995,0.0239399,16.685,23.9378,14.1153,16.0832,0.100009,69.7016
 sfsarp-5-5-5,0.0369108,38.9898,22.9985,45.1305,107.156,0.0344459,36.3861,21.4627,42.1167
 sfsarp-5-6-1,0,27.3694,19.2564,15.6222,62.248,0,43.9683,30.935,25.0967
 sfsarp-5-6-2,0,16.6171,6.27747,10.9903,33.8848,0,49.0399,18.5259,32.4342
 sfsarp-5-6-3,14.4298,5.16114,1.38296,25.1164,46.0904,31.3077,11.1979,3.00055,54.4939
 sfsarp-5-6-4,19.2731,28.0624,17.0321,30.4032,94.7707,20.3365,29.6108,17.9719,32.0808
 sfsarp-5-6-5,0,25.596,13.7234,14.6011,53.9204,0,47.47,25.4511,27.0789
 sfsarp-5-7-1,2.76123,19.5577,13.2675,12.8162,48.4026,5.7047,40.4062,27.4108,26.4783
 sfsarp-5-7-2,1.39315,27.164,7.66073,41.8489,78.0668,1.78456,34.7959,9.81304,53.6065
 sfsarp-5-7-3,0,47.7712,38.7693,4.48117,91.0217,0,52.4834,42.5935,4.92319
