 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,28.7023,15.1814,9.43217,45.0008,98.3167,29.1937,15.4414,9.59366,45.7713
 sfsarp-10-5-2,6.9915,0,0,36.492,43.4835,16.0785,0,0,83.9215
 sfsarp-10-5-3,28.3812,0,0,30.3875,58.7686,48.293,0,0,51.707
 sfsarp-10-5-4,1.60043,16.2917,7.15795,8.62229,33.6724,4.75294,48.383,21.2576,25.6064
 sfsarp-10-5-5,23.449,34.4428,20.7601,30.6337,109.286,21.4566,31.5163,18.9961,28.0309
 sfsarp-5-10-1,3.15853,0.95333,0.0583769,7.37209,11.5423,27.3648,8.25942,0.505764,63.8701
 sfsarp-5-10-2,29.0614,8.87616,2.57943,20.3463,60.8633,47.7486,14.5838,4.23807,33.4296
 sfsarp-5-10-3,0.563729,9.61351,0.871877,6.11346,17.1626,3.28464,56.0144,5.08011,35.6209
 sfsarp-5-10-4,11.6909,4.5245,5.8238,8.70082,30.74,38.0315,14.7186,18.9454,28.3046
 sfsarp-5-10-5,3.18809,3.93877,2.38044,8.40091,17.9082,17.8024,21.9942,13.2924,46.9109
 sfsarp-5-5-1,31.1966,0,0,74.0416,105.238,29.6438,0,0,70.3562
 sfsarp-5-5-2,6.26215,3.4645,0.97737,16.8722,27.5763,22.7085,12.5633,3.54424,61.1839
 sfsarp-5-5-3,3.80079,13.9715,2.6477,12.6761,33.0961,11.4841,42.2149,8.00005,38.301
 sfsarp-5-5-4,2.61015,3.47193,0.792679,15.0822,21.9569,11.8876,15.8124,3.61016,68.6898
 sfsarp-5-5-5,16.2908,3.9072,6.74497,27.7576,54.7005,29.7817,7.1429,12.3307,50.7447
 sfsarp-5-6-1,19.2564,0,0,31.4159,50.6724,38.0018,0,0,61.9982
 sfsarp-5-6-2,6.07233,3.61229,0.205143,9.35455,19.2443,31.5539,18.7707,1.06599,48.6094
 sfsarp-5-6-3,15.5186,2.93344,0.294197,24.2438,42.99,36.0981,6.82355,0.684337,56.394
 sfsarp-5-6-4,19.408,4.11913,1.8534,22.2732,47.6537,40.7272,8.64388,3.88931,46.7396
 sfsarp-5-6-5,12.3048,1.34903,2.82434,18.6742,35.1524,35.0042,3.83767,8.03455,53.1236
 sfsarp-5-7-1,16.0288,0,0,17.3709,33.3997,47.9908,0,0,52.0092
 sfsarp-5-7-2,5.43178,2.81439,2.35426,10.3797,20.9801,25.8902,13.4146,11.2214,49.4738
 sfsarp-5-7-3,2.61824,42.4027,38.5205,5.16999,88.7114,2.95141,47.7985,43.4223,5.82788
 sfsarp-5-7-4,12.2025,0,0,35.3521,47.5545,25.6599,0,0,74.3401
 sfsarp-5-7-5,17.0342,4.37815,6.86557,28.1806,56.4585,30.1712,7.75464,12.1604,49.9138
 sfsarp-5-8-1,4.22659,0,0,11.2711,15.4977,27.2724,0,0,72.7276
 sfsarp-5-8-2,2.89634,0,0,9.31794,12.2143,23.7127,0,0,76.2873
 sfsarp-5-8-3,5.71737,1.93485,2.44659,13.9765,24.0753,23.7479,8.03667,10.1622,58.0532
 sfsarp-5-8-4,10.6896,7.96833,4.56233,12.6147,35.835,29.8301,22.2362,12.7315,35.2022
 sfsarp-5-8-5,3.98548,2.60025,1.98864,6.24512,14.8195,26.8935,17.5461,13.4191,42.1413
 sfsarp-5-9-1,5.45388,2.21903,39.7344,13.8003,61.2076,8.91047,3.62541,64.9174,22.5467
 sfsarp-5-9-2,2.10816,30.5166,12.4425,8.3048,53.372,3.94994,57.1771,23.3127,15.5602
 sfsarp-5-9-3,23.1015,2.37432,0.97737,24.0694,50.5225,45.7251,4.69953,1.93452,47.6408
 sfsarp-5-9-4,5.55408,15.5574,1.89035,6.11926,29.1211,19.0723,53.4232,6.49133,21.0131
 sfsarp-5-9-5,34.112,0.377499,1.40744,17.5234,53.4204,63.8558,0.706657,2.63465,32.8029
 sfsarp-6-5-1,2.04081,1.90933,0.0907807,17.483,21.524,9.48156,8.8707,0.421766,81.226
 sfsarp-6-5-2,3.12588,11.7624,1.82599,4.40838,21.1226,14.7987,55.6861,8.6447,20.8704
 sfsarp-6-5-3,8.20983,3.64123,0.429045,12.6737,24.9538,32.9002,14.5919,1.71936,50.7886
 sfsarp-6-5-4,1.87459,19.9859,17.2947,24.5032,63.6583,2.94478,31.3956,27.168,38.4917
 sfsarp-6-5-5,4.93408,10.718,1.04299,21.2833,37.9784,12.9918,28.2214,2.74628,56.0406
 sfsarp-6-6-1,2.00954,30.412,29.006,20.0009,81.4284,2.46786,37.3481,35.6215,24.5625
 sfsarp-6-6-2,4.75393,4.10693,3.34402,8.23504,20.4399,23.2581,20.0927,16.3602,40.289
 sfsarp-6-6-3,3.25997,13.3811,13.6971,10.8874,41.2255,7.90765,32.4584,33.2247,26.4093
 sfsarp-6-6-4,14.5955,5.63622,6.49258,28.301,55.0253,26.5251,10.243,11.7993,51.4327
 sfsarp-6-6-5,8.41907,22.9786,20.7341,13.9704,66.1021,12.7365,34.7622,31.3667,21.1346
 sfsarp-6-7-1,19.9793,16.5132,17.7034,20.0051,74.2011,26.9258,22.2547,23.8587,26.9607
 sfsarp-6-7-2,7.55654,0,0,21.0148,28.5713,26.448,0,0,73.552
 sfsarp-6-7-3,1.92031,31.1677,19.2283,27.5217,79.8379,2.40526,39.0387,24.0841,34.4719
 sfsarp-6-7-4,21.1028,3.37628,0.466478,26.079,51.0245,41.3581,6.61699,0.914224,51.1107
 sfsarp-6-7-5,52.5155,10.4122,9.01714,46.2708,118.216,44.4235,8.80781,7.6277,39.141
 sfsarp-6-8-1,8.04174,5.70679,43.0341,15.0141,71.7967,11.2007,7.94854,59.9388,20.9119
 sfsarp-6-8-2,1.30707,7.44783,1.63267,7.88775,18.2753,7.15208,40.7535,8.93373,43.1607
 sfsarp-6-8-3,36.2107,4.34082,1.23334,28.2453,70.0301,51.7073,6.19851,1.76115,40.333
 sfsarp-6-8-4,1.12368,56.9245,17.3664,5.65,81.0646,1.38616,70.2212,21.4229,6.96975
 sfsarp-6-8-5,4.52418,28.8364,1.40239,8.80002,43.563,10.3854,66.1947,3.21923,20.2007
 sfsarp-6-9-1,10.861,8.19012,5.467,13.7938,38.3119,28.3488,21.3775,14.2697,36.004
 sfsarp-6-9-2,9.10228,18.5576,14.7518,12.8927,55.3044,16.4585,33.5554,26.6738,23.3123
 sfsarp-6-9-3,18.0727,12.8386,1.33372,38.5407,70.7858,25.5316,18.1373,1.88417,54.447
 sfsarp-6-9-4,21.5718,0,0,44.9101,66.4819,32.4476,0,0,67.5524
 sfsarp-6-9-5,22.5694,0,0,45.182,67.7514,33.312,0,0,66.688
 sfsarp-7-5-1,4.94454,8.26418,3.6954,13.6108,30.515,16.2037,27.0824,12.1101,44.6038
 sfsarp-7-5-2,5.40291,0,0,29.6157,35.0186,15.4287,0,0,84.5713
 sfsarp-7-5-3,9.71422,11.3624,8.16891,12.5874,41.8329,23.2215,27.1614,19.5275,30.0897
 sfsarp-7-5-4,36.9101,3.35614,4.45417,40.1766,84.897,43.4764,3.95319,5.24656,47.3239
 sfsarp-7-5-5,5.8156,9.3121,1.89506,41.9782,59.001,9.85678,15.783,3.21191,71.1483
 sfsarp-7-6-1,5.92596,10.3882,11.3987,30.52,58.2328,10.1763,17.839,19.5744,52.4103
 sfsarp-7-6-2,1.45592,9.9371,4.71819,11.293,27.4042,5.31275,36.2612,17.217,41.2091
 sfsarp-7-6-3,4.9433,2.92483,0.917687,14.2067,22.9925,21.4996,12.7208,3.99124,61.7884
 sfsarp-7-6-4,4.26276,3.32294,3.0979,11.3563,22.0399,19.3411,15.0769,14.0558,51.5262
 sfsarp-7-6-5,4.34155,3.60065,1.13841,14.4386,23.5192,18.4596,15.3094,4.84035,61.3906
 sfsarp-7-7-1,15.2857,17.0409,5.87157,17.1189,55.3172,27.6329,30.8059,10.6144,30.9469
 sfsarp-7-7-2,4.18989,3.31109,1.44523,17.3276,26.2738,15.947,12.6023,5.50066,65.95
 sfsarp-7-7-3,4.30904,8.28368,3.62497,10.129,26.3467,16.3551,31.441,13.7587,38.4451
 sfsarp-7-7-4,11.5041,0,0,19.7766,31.2807,36.7771,0,0,63.2229
 sfsarp-7-7-5,6.4504,6.17767,1.21139,13.4198,27.2592,23.6632,22.6627,4.44396,49.2302
 sfsarp-7-8-1,22.8199,6.1701,2.51118,27.3773,58.8784,38.7576,10.4794,4.26502,46.498
 sfsarp-7-8-2,14.7391,5.78831,3.91196,30.4356,54.8749,26.8594,10.5482,7.12887,55.4636
 sfsarp-7-8-3,20.8013,12.9881,6.67978,22.5349,63.0041,33.0158,20.6147,10.6021,35.7674
 sfsarp-7-8-4,2.835,5.51645,3.94671,15.1424,27.4405,10.3314,20.1033,14.3828,55.1825
 sfsarp-7-8-5,5.63907,5.27578,4.75339,21.9573,37.6255,14.9874,14.0218,12.6334,58.3574
 sfsarp-8-5-1,4.68107,6.39949,3.00685,20.6002,34.6876,13.4949,18.4489,8.66838,59.3878
 sfsarp-8-5-2,35.7587,8.78328,7.91404,22.2468,74.7029,47.868,11.7576,10.594,29.7804
 sfsarp-8-5-3,23.1595,29.0356,5.82331,46.1789,104.197,22.2266,27.8659,5.58873,44.3187
 sfsarp-8-5-4,24.4433,10.6203,0.306837,26.4772,61.8477,39.5217,17.1718,0.496117,42.8104
 sfsarp-8-5-5,4.41648,8.07522,2.40398,21.5282,36.4239,12.1252,22.1701,6.60001,59.1047
 sfsarp-8-6-1,7.09934,0,0,33.9036,41.003,17.3142,0,0,82.6858
 sfsarp-8-6-2,21.4729,48.1982,7.90068,24.3922,101.964,21.0593,47.2698,7.74849,23.9224
 sfsarp-8-6-3,4.74895,8.87343,2.02122,23.7003,39.3439,12.0704,22.5535,5.13732,60.2388
 sfsarp-8-6-4,2.54712,14.3979,9.17986,9.47992,35.6048,7.15387,40.4381,25.7826,26.6254
 sfsarp-8-6-5,13.4324,8.56251,8.25607,26.673,56.924,23.5971,15.042,14.5037,46.8572
 sfsarp-8-7-1,21.2064,5.39222,0.217778,30.7587,57.5751,36.8326,9.36555,0.378251,53.4236
 sfsarp-8-7-2,9.51307,11.9143,2.54057,21.9015,45.8694,20.7395,25.9743,5.53871,47.7476
 sfsarp-8-7-3,42.0439,9.15895,2.35649,25.364,78.9233,53.2718,11.6049,2.9858,32.1375
 sfsarp-8-7-4,12.0259,32.7108,29.0319,23.7963,97.5648,12.3261,33.5272,29.7565,24.3902
 sfsarp-8-7-5,6.43148,11.9072,1.80008,17.6075,37.7463,17.0387,31.5454,4.7689,46.647
 sfsarp-9-5-1,3.68311,10.1412,3.03526,11.3016,28.1611,13.0787,36.0114,10.7782,40.1317
