
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-5.tsp ,9,1,1,83.937,15.2232,81.8248,4,0.23,17.3354,Optimal,0,0,0
grubhub-10-6.tsp ,9,1,1,76.2876,13.3308,56.8284,3,0.23,32.79,Optimal,0,0,0
grubhub-10-7.tsp ,9,1,0,67.0536,0,53.3876,3,0.08,13.666,Optimal,0,0,0
grubhub-10-8.tsp ,9,1,0,89.0328,0,62.4404,4,0.14,26.5924,Optimal,0,0,0
grubhub-10-9.tsp ,9,1,0,69.0258,0,50.002,3,0.19,19.0238,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-5.tsp ,8,2,2,74.5524,26.9106,80.5,4,0.62,20.963,Optimal,0,0,0
grubhub-10-6.tsp ,8,2,2,69.9924,20.5196,58.972,3,0.62,31.54,Optimal,0,0,0
grubhub-10-7.tsp ,8,2,1,57.5436,11.87,57.2516,3,0.1,12.162,Optimal,0,0,0
grubhub-10-8.tsp ,8,2,1,80.7084,10.1436,59.3584,4,0.25,31.4936,Optimal,0,0,0
grubhub-10-9.tsp ,8,2,1,63.6426,5.8608,49.5788,3,0.42,19.9246,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-5.tsp ,7,3,2,63.891,28.7698,66.5344,4,1,26.1264,Optimal,0,0,0
grubhub-10-6.tsp ,7,3,1,61.497,13.3308,47.288,3,0.26,27.5398,Optimal,0,0,0
grubhub-10-7.tsp ,7,3,2,51.0546,19.341,58.0796,2,0.13,12.316,Optimal,0,0,0
grubhub-10-8.tsp ,7,3,2,68.622,25.7652,62.8452,4,0.59,31.542,Optimal,0,0,0
grubhub-10-9.tsp ,7,3,1,57.4386,7.056,40.572,3,0.65,23.9226,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-5.tsp ,6,4,3,56.5014,37.5522,68.8068,4,0.84,25.2468,Optimal,0,0,0
grubhub-10-6.tsp ,6,4,1,58.257,13.3308,41.7128,3,0.27,29.875,Optimal,0,0,0
grubhub-10-7.tsp ,6,4,2,42.069,19.341,50.4896,2,0.31,10.9204,Optimal,0,0,0
grubhub-10-8.tsp ,6,4,3,62.3382,32.9374,63.3788,3,0.8,31.8968,Optimal,0,0,0
grubhub-10-9.tsp ,6,4,3,46.8456,26.3638,55.7888,2,3.21,17.4206,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-5.tsp ,9,1,1,83.937,15.2232,81.2084,4,0.22,17.9518,Optimal,0,0,0
grubhub-10-6.tsp ,9,1,1,76.2876,13.3308,56.8284,3,0.16,32.79,Optimal,0,0,0
grubhub-10-7.tsp ,9,1,0,67.0536,0,53.3876,3,0.13,13.666,Optimal,0,0,0
grubhub-10-8.tsp ,9,1,0,89.0328,0,62.4404,4,0.12,26.5924,Optimal,0,0,0
grubhub-10-9.tsp ,9,1,0,69.0258,0,50.002,3,0.13,19.0238,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-5.tsp ,8,2,2,74.5524,26.9106,80.5,4,0.68,20.963,Optimal,0,0,0
grubhub-10-6.tsp ,8,2,2,69.9924,20.5196,57.0768,3,0.62,33.4352,Optimal,0,0,0
grubhub-10-7.tsp ,8,2,1,57.5436,11.87,57.2516,3,0.1,12.162,Optimal,0,0,0
