
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,10,1,1,115.78,6.226,76.4612,4,0.31,45.5444,Optimal,45.5444,45.5444,0
grubhub-11-1.tsp ,10,1,1,90.8934,11.2724,66.7828,4,0.09,35.383,Optimal,35.383,35.383,0
grubhub-11-2.tsp ,10,1,1,99.2952,15.1568,108.302,3,0.08,6.1496,Optimal,6.1496,6.1496,0
grubhub-11-3.tsp ,10,1,1,96.5022,12.5672,57.2424,5,0.05,51.827,Optimal,51.827,51.827,0
grubhub-11-4.tsp ,10,1,1,89.913,13.945,66.47,4,0.12,37.388,Optimal,37.388,37.388,0
grubhub-11-5.tsp ,10,1,1,105.953,10.6084,72.8456,4,0.17,43.7156,Optimal,43.7156,43.7156,0
grubhub-11-6.tsp ,10,1,1,88.5906,8.7326,64.6668,4,0.33,32.6564,Optimal,32.6564,32.6564,0
grubhub-11-7.tsp ,10,1,1,79.5162,11.455,75.8816,4,0.47,15.0896,Optimal,15.0896,15.0906,0.00662664
grubhub-11-8.tsp ,10,1,1,88.6704,7.1556,55.3656,4,0.23,40.4604,Optimal,40.4604,40.4638,0.00840257
grubhub-11-9.tsp ,10,1,1,94.302,11.8202,60.7384,5,0.19,45.3838,Optimal,45.3838,45.3838,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,9,2,2,102.656,23.3582,78.5036,4,0.27,47.5104,Optimal,47.5104,47.5104,0
grubhub-11-1.tsp ,9,2,2,84.564,18.511,66.1664,4,0.24,36.9086,Optimal,36.9086,36.9086,0
grubhub-11-2.tsp ,9,2,2,87.4824,30.38,112.985,3,1.42,4.8772,Optimal,4.8772,4.8772,0
grubhub-11-3.tsp ,9,2,2,86.0118,25.8648,61.8424,5,0.11,50.0342,Optimal,50.0342,50.0342,0
grubhub-11-4.tsp ,9,2,2,82.8312,22.2792,69.2576,4,0.51,35.8528,Optimal,35.8528,35.8528,0
grubhub-11-5.tsp ,9,2,2,94.2426,25.6822,79.6812,4,0.26,40.2436,Optimal,40.2436,40.2436,0
grubhub-11-6.tsp ,9,2,2,81.0528,17.7308,64.1148,4,0.32,34.6688,Optimal,34.6688,34.6718,0.00865256
grubhub-11-7.tsp ,9,2,2,73.563,18.1458,72.7168,3,0.38,18.992,Optimal,18.992,18.9931,0.00579158
grubhub-11-8.tsp ,9,2,2,83.1162,13.2654,52.854,4,0.11,43.5276,Optimal,43.5276,43.5276,0
grubhub-11-9.tsp ,9,2,2,84.4386,24.2048,62.7164,4,1,45.927,Optimal,45.927,45.927,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,8,3,3,92.8608,35.6432,83.7476,3,0.65,44.7564,Optimal,44.7564,44.7564,0
grubhub-11-1.tsp ,8,3,3,71.8848,34.9958,60.7016,3,0.58,46.179,Optimal,46.179,46.179,0
grubhub-11-2.tsp ,8,3,3,81.1872,37.5688,86.572,3,2.75,32.184,Optimal,32.184,32.184,0
grubhub-11-3.tsp ,8,3,2,78.7362,25.8648,54.0776,5,0.23,50.5234,Optimal,50.5234,50.5234,0
grubhub-11-4.tsp ,8,3,3,71.3376,37.0376,75.0904,3,1.04,33.2848,Optimal,33.2848,33.2848,0
grubhub-11-5.tsp ,8,3,3,83.1024,39.926,83.1128,4,1.37,39.9156,Optimal,39.9156,39.9156,0
grubhub-11-6.tsp ,8,3,3,70.0152,31.8252,73.6276,3,3.93,28.2128,Optimal,28.2128,28.2128,0
grubhub-11-7.tsp ,8,3,3,67.4502,25.069,70.0396,3,1.57,22.4796,Optimal,22.4796,22.4796,0
grubhub-11-8.tsp ,8,3,3,75.852,21.8652,55.9544,3,0.41,41.7628,Optimal,41.7628,41.7628,0
grubhub-11-9.tsp ,8,3,3,74.256,37.0542,65.5224,3,3.26,45.7878,Optimal,45.7878,45.7878,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,7,4,4,81.2076,50.634,86.802,3,2.99,45.0396,Optimal,45.0396,45.0396,0
grubhub-11-1.tsp ,7,4,4,57.9858,53.2568,66.4976,2,2.38,44.745,Optimal,44.745,44.745,0
grubhub-11-2.tsp ,7,4,4,69.363,52.8086,89.0652,3,19.15,33.1064,Optimal,33.1064,33.1064,0
grubhub-11-3.tsp ,7,4,3,68.8386,38.2992,53.912,5,0.12,53.2258,Optimal,53.2258,53.2258,0
grubhub-11-4.tsp ,7,4,4,62.8308,47.4468,76.1852,3,6.24,34.0924,Optimal,34.0924,34.0924,0
grubhub-11-5.tsp ,7,4,4,73.182,52.3936,84.2536,3,5.89,41.322,Optimal,41.322,41.322,0
grubhub-11-6.tsp ,7,4,4,59.7984,44.7244,68.954,3,9.22,35.5688,Optimal,35.5688,35.5688,0
grubhub-11-7.tsp ,7,4,3,60.9156,25.6832,65.0164,3,7.67,21.5824,Optimal,21.5824,21.5824,0
grubhub-11-8.tsp ,7,4,4,63.4806,37.9018,58.788,3,3.05,42.5944,Optimal,42.5944,42.5944,0
grubhub-11-9.tsp ,7,4,4,63.2754,51.0656,65.09,3,4.63,49.251,Optimal,49.251,49.251,0
