Instance,Served,Sol Value,LB,UB,Time,Empty hours,Empty kms
sfsarp-10-5-1,5,7.27954,7.27954,7.27954,12.0,1.4883658536585365,61.022999999999996
sfsarp-10-5-2,5,12.1436,12.1436,12.1436,17.0,1.263073170731707,51.786
sfsarp-10-5-3,5,2.39499,2.39499,2.39499,14.0,0.9758048780487805,40.007999999999996
sfsarp-10-5-4,5,-0.13027,-0.13027,-0.13027,14.0,1.4003191940615058,57.41308695652174
sfsarp-10-5-5,5,23.9788,23.9788,23.9788,8.0,2.128904559915164,87.28508695652171
sfsarp-12-6-1,6,9.97041,9.97041,9.97041,50.0,1.1074634146341464,45.40599999999999
sfsarp-12-6-2,5,10.1529,10.1529,10.1529,27.0,0.9097804878048781,37.301
sfsarp-12-6-3,6,-0.69745,-0.69745,-0.69745,24.0,1.1505387062566277,47.172086956521724
sfsarp-12-6-4,6,14.7276,14.7276,14.7276,26.0,1.675780487804878,68.707
sfsarp-12-6-5,6,7.33832,7.33832,7.33832,21.0,0.7912682926829268,32.44199999999999
sfsarp-6-3-1,3,7.09709,7.09709,7.09709,4.0,0.8634146341463411,35.39999999999999
sfsarp-6-3-2,3,-0.21773,-0.21773,-0.21773,4.0,0.37573170731707317,15.405000000000001
sfsarp-6-3-3,3,15.4181,15.4181,15.4181,2.0,0.9791707317073169,40.145999999999994
sfsarp-6-3-4,2,6.65793,6.65793,6.65793,2.0,0.6209756097560976,25.459999999999997
sfsarp-6-3-5,3,4.61072,4.61072,4.61072,3.0,0.9930731707317073,40.715999999999994
sfsarp-8-4-1,4,-2.91497,-2.91497,-2.91497,12.0,0.7319024390243902,30.008
sfsarp-8-4-2,4,1.30976,1.30976,1.30976,5.0,0.6379999999999999,26.158
sfsarp-8-4-3,4,4.24384,4.24384,4.24384,14.0,0.6553658536585367,26.869999999999997
sfsarp-8-4-4,4,-0.66727,-0.66727,-0.66727,3.0,0.7547317073170732,30.944
sfsarp-8-4-5,4,3.39232,3.39232,3.39232,8.0,0.9029756097560976,37.022000000000006
