5	5	10	15
0	   3.3183	   1.6650	3	986	986
1	   7.8746	  17.6237	3	817	817
2	  14.6097	   8.1829	3	930	930
3	  17.7869	  11.8494	3	755	755
4	  13.1278	  19.0792	3	958	958
5	   4.0530	   2.8773	3	892	892
6	  13.0803	  18.7360	3	824	824
7	   7.8578	   6.0652	3	871	871
8	  15.5390	   1.6893	3	824	824
9	   3.4531	  12.8918	3	1010	1010
10	  12.2050	   1.3774	-3	694	694
11	  15.0084	   7.3597	-3	976	976
12	   9.5735	  15.4676	-3	835	835
13	  10.1602	  12.3363	-3	830	830
14	   2.0798	  14.6058	-3	959	959
15	  17.1326	  11.3277	-3	972	972
16	   3.3670	   2.0516	-3	660	660
17	   4.4212	   8.5656	-3	739	739
18	  14.0875	  14.6754	-3	874	874
19	   6.3808	  13.2580	-3	579	579
20	  10.5155	  11.7423	1	540	1020
21	  19.5106	   8.3024	1	540	1020
22	   3.5917	  12.6384	1	540	1020
23	   7.3816	   7.6447	1	540	1020
24	  14.1214	  16.5409	1	540	1020
25	   6.5313	  13.4521	1	540	1020
26	  15.1415	  10.1782	1	540	1020
27	  13.9761	  15.6829	1	540	1020
28	   7.0106	  16.4285	1	540	1020
29	   2.8511	   6.5213	1	540	1020
30	   4.7309	   6.4428	1	540	1020
31	  12.5745	   0.4683	1	540	1020
32	   6.9798	  16.5772	1	540	1020
33	   5.6109	   2.1213	1	540	1020
34	   5.7146	   1.6788	1	540	1020
35	  12.2298	  13.0212	-1	540	1020
36	   5.9130	  11.1087	-1	540	1020
37	   3.4477	  18.5085	-1	540	1020
38	  17.9733	   2.0703	-1	540	1020
39	   5.5943	  11.9081	-1	540	1020
40	   6.7555	   9.0586	-1	540	1020
41	  18.6039	   3.5406	-1	540	1020
42	   1.2646	   9.0959	-1	540	1020
43	  14.6682	   7.9927	-1	540	1020
44	   8.2000	   9.1521	-1	540	1020
45	  17.0092	  13.5277	-1	540	1020
46	   7.9334	   6.6958	-1	540	1020
47	   0.6298	  18.9853	-1	540	1020
48	   9.5642	   9.9685	-1	540	1020
49	   0.5349	   6.5734	-1	540	1020
50	  17.7422	  13.6594	0	540	1140
51	  17.7867	   9.9904	0	540	1140
52	   2.0351	  13.8391	0	540	1140
53	  19.1597	  12.1125	0	540	1140
54	  15.5157	   0.4620	0	540	1140
