3	5	7	5
0	  37.7514	-122.3944	0	0	540	1140
1	  37.7990	-122.4292	0	3	699	759
2	  37.7802	-122.4037	0	3	883	943
3	  37.7851	-122.4097	0	3	756	816
4	  37.7888	-122.3956	0	3	701	761
5	  37.7923	-122.4110	0	3	545	605
6	  37.7811	-122.4046	0	3	873	933
7	  37.7894	-122.4020	0	3	988	1048
8	  37.7836	-122.4147	0	1	540	1020
9	  37.8071	-122.4156	0	1	540	1020
10	  37.7669	-122.4177	0	1	540	1020
11	  37.7954	-122.3970	0	1	540	1020
12	  37.7668	-122.4196	0	1	540	1020
13	  37.7991	-122.4428	0	-3	708	798
14	  37.7807	-122.4039	0	-3	883	973
15	  37.7864	-122.4062	0	-3	762	852
16	  37.7883	-122.3961	0	-3	701	791
17	  37.7926	-122.4010	0	-3	551	641
18	  37.7821	-122.3924	0	-3	894	984
19	  37.7883	-122.4234	0	-3	1002	1092
20	  37.7537	-122.4346	0	-1	540	1020
21	  37.8064	-122.4139	0	-1	540	1020
22	  37.7790	-122.3929	0	-1	540	1020
23	  37.7894	-122.4020	0	-1	540	1020
24	  37.6172	-122.3984	0	-1	540	1020
