7	5	8	7
0	  19.1546	   3.4666	3	778	778
1	   5.2766	   1.5552	3	995	995
2	  24.1604	  23.4033	3	965	965
3	   4.8003	   6.0413	3	572	572
4	  11.8334	   9.8211	3	618	618
5	  16.3017	  15.9822	3	748	748
6	  23.5188	  14.0870	3	971	971
7	   8.2901	  20.9444	3	669	669
8	  10.9456	  13.5508	-3	778	778
9	   3.2965	  18.3822	-3	995	995
10	   3.8125	  14.3074	-3	965	965
11	   8.8350	   9.9287	-3	572	572
12	  10.2893	   3.4308	-3	618	618
13	   4.6286	  22.3710	-3	748	748
14	  24.5198	  11.3453	-3	971	971
15	   5.0616	   9.1514	-3	669	669
16	   2.0410	  14.7458	1	540	1140
17	  16.8415	   3.9329	1	540	1140
18	  13.5360	  22.8781	1	540	1140
19	   9.4537	   7.6906	1	540	1140
20	   1.3447	  14.7302	1	540	1140
21	   8.7506	   6.6931	1	540	1140
22	  17.8352	  20.1641	1	540	1140
23	  23.3719	   4.0361	-1	540	1140
24	  21.8212	   5.7728	-1	540	1140
25	   7.8068	  14.0823	-1	540	1140
26	   7.5327	  12.5423	-1	540	1140
27	  12.7344	  22.7791	-1	540	1140
28	  18.1231	  22.0513	-1	540	1140
29	  19.5958	  22.1930	-1	540	1140
30	  15.3081	  24.1583	0	540	1140
31	  13.7613	  21.8908	0	540	1140
32	  14.0237	  17.8025	0	540	1140
33	  10.8318	   2.5234	0	540	1140
34	   9.2458	  15.3684	0	540	1140
35	  11.7972	   9.6767	0	540	1140
36	  10.5744	  20.1932	0	540	1140
