6	5	7	8
0	  18.8334	   2.6890	3	1061	1061
1	   3.9853	   0.5759	3	1055	1055
2	  16.8344	  19.9933	3	650	650
3	   2.7743	   2.8212	3	590	590
4	   0.9638	  24.2303	3	1102	1102
5	   6.1811	  20.0258	3	828	828
6	  23.5069	   8.8458	3	824	824
7	  13.0055	   2.8033	-3	1061	1061
8	   5.5981	   4.9821	-3	1055	1055
9	  13.2944	  19.4741	-3	650	650
10	   4.1679	   5.6178	-3	590	590
11	   1.3693	  22.3924	-3	1102	1102
12	   6.6529	  12.6938	-3	828	828
13	  19.7690	  13.0937	-3	824	824
14	  14.6204	  22.8076	1	540	1140
15	   9.8929	   1.4170	1	540	1140
16	   3.5884	  13.4570	1	540	1140
17	  11.1487	  24.5429	1	540	1140
18	   2.2319	   9.5833	1	540	1140
19	  22.7284	   4.1436	1	540	1140
20	   3.3739	   6.3948	1	540	1140
21	  18.7180	   1.8808	1	540	1140
22	   8.1513	  23.3145	-1	540	1140
23	  14.1109	   5.3630	-1	540	1140
24	  15.2405	   8.3385	-1	540	1140
25	  18.6298	  17.8882	-1	540	1140
26	   1.1951	  16.5458	-1	540	1140
27	  22.8532	  12.3478	-1	540	1140
28	  11.4855	   2.3392	-1	540	1140
29	  22.2092	  10.3707	-1	540	1140
30	   9.0014	  18.8524	0	540	1140
31	  14.5143	  16.4584	0	540	1140
32	   5.5580	   2.7351	0	540	1140
33	   0.2136	  23.6922	0	540	1140
34	  17.2421	  24.4180	0	540	1140
35	   0.5032	  16.7860	0	540	1140
