 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,3,88.813,29.4947,81.8744,3,0.01,36.4333,Optimal,14.5081,14.5081,-6.85657e-13
 ghsarp-10-5-1,10,5,3,97.5057,21.7667,59.2678,5,0,60.0046,Optimal,9.55887,9.55887,0
 ghsarp-10-5-2,10,5,2,83.8348,14.6463,74.9062,4,0.02,23.5749,Optimal,4.07028,4.07028,0
 ghsarp-10-5-3,10,5,3,68.2302,23.4941,56.7588,3,0.01,34.9656,Optimal,17.1452,17.1452,-5.84343e-12
 ghsarp-10-5-4,10,5,2,64.2532,21.229,61.5831,4,0,23.8991,Optimal,5.7363,5.7363,0
 ghsarp-10-5-5,10,5,3,83.1502,19.7135,62.5045,4,0,40.3592,Optimal,11.5127,11.5127,0
 ghsarp-10-5-6,10,5,4,83.2041,21.2834,59.7499,4,0.01,44.7376,Optimal,10.3329,10.3329,0
 ghsarp-10-5-7,10,5,2,88.1685,8.78931,55.4107,5,0.01,41.5471,Optimal,4.65833,4.65833,0
 ghsarp-10-5-8,10,5,5,89.5018,39.6972,57.0723,3,0,72.1266,Optimal,28.8338,28.8338,-2.42731e-12
 ghsarp-10-5-9,10,5,3,80.3333,19.702,65.7324,3,0.01,34.303,Optimal,11.0865,11.0865,-1.79454e-12
 ghsarp-5-10-0,5,10,2,55.268,17.438,42.5989,3,0,30.1071,Optimal,8.64963,8.64963,0
 ghsarp-5-10-1,5,10,2,48.7565,17.5987,35.6634,2,0.01,30.6918,Optimal,5.50661,5.50661,0
 ghsarp-5-10-2,5,10,2,46.5942,14.5848,49.1176,3,0.01,12.0614,Optimal,7.96428,7.96428,-2.13004e-12
 ghsarp-5-10-3,5,10,0,33.1825,0,27.1142,4,0,6.06837,Optimal,1.27898e-13,1.27898e-13,0
 ghsarp-5-10-4,5,10,1,29.9652,13.6315,36.417,2,0.01,7.17972,Optimal,6.73331,6.73331,0
 ghsarp-5-10-5,5,10,1,38.99,7.45466,28.5973,2,0,17.8473,Optimal,4.77927,4.77927,0
