
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-5.tsp ,11,4,2,108.144,27.7738,89.5252,4,1.28,46.3926,Optimal,46.3926,46.3926,0
grubhub-15-6.tsp ,11,4,3,100.757,31.3438,106.95,4,1.4,25.1506,Optimal,25.1506,25.1506,0
grubhub-15-7.tsp ,11,4,3,98.1804,34.2488,75.5136,6,2.58,56.9156,Optimal,56.9156,56.9156,0
grubhub-15-8.tsp ,11,4,4,107.369,51.3146,87.9796,5,2.71,70.7038,Optimal,70.7038,70.7038,0
grubhub-15-9.tsp ,11,4,4,106.936,42.7822,118.542,6,2.45,31.1758,Optimal,31.1758,31.1758,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-5.tsp ,9,6,3,87.699,42.2832,89.3228,4,1.59,40.6594,Optimal,40.6594,40.6594,0
grubhub-15-6.tsp ,9,6,5,83.082,53.125,87.86,4,2.96,48.347,Optimal,48.347,48.347,0
grubhub-15-7.tsp ,9,6,3,85.248,34.2488,68.3836,5,3.18,51.1132,Optimal,51.1132,51.1132,0
grubhub-15-8.tsp ,9,6,5,89.2494,62.4376,93.4444,4,2.02,58.2426,Optimal,58.2426,58.2426,0
grubhub-15-9.tsp ,9,6,4,90.4578,49.0072,108.256,4,2.47,31.2086,Optimal,31.2086,31.2086,0
