
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-0.tsp ,73.88,40.16,24.42,136.72,275.18,26.8479,14.5941,8.87419,49.6838
grubhub-14-2.tsp ,106.84,46.12,15.42,166.88,335.26,31.8678,13.7565,4.59942,49.7763
grubhub-14-3.tsp ,72.32,62.14,40.72,146,321.18,22.517,19.3474,12.6782,45.4574
grubhub-14-4.tsp ,78.6,45.72,29.94,124.92,279.18,28.1539,16.3765,10.7243,44.7453

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-0.tsp ,41.32,61.2,29.82,109.36,241.7,17.0956,25.3206,12.3376,45.2462
grubhub-14-2.tsp ,71.86,47.44,39.4,148.38,307.08,23.4011,15.4487,12.8305,48.3197
grubhub-14-3.tsp ,59.9,73.06,37.22,122.46,292.64,20.4688,24.9658,12.7187,41.8466
grubhub-14-4.tsp ,43.12,87.18,45.56,88.32,264.18,16.3222,33.0002,17.2458,33.4318
