
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
AuxFiles ,67.739,50.4937,16.7012,168.761,303.695,22.305,16.6264,5.49932,55.5693
auxtesting.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
b ,67.739,50.4937,16.7012,166.846,301.78,22.4465,16.732,5.53422,55.2873
bcsarp1.txt ,65.5281,47.0533,18.9121,184.394,315.887,20.7442,14.8956,5.98697,58.3733
bcsarp2.txt ,67.739,50.4937,16.7012,184.835,319.769,21.1838,15.7907,5.22289,57.8027
bcsarp3.txt ,67.739,50.4937,16.7012,168.761,303.695,22.305,16.6264,5.49932,55.5693
bcsarp4.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bcsarp5.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bcsarp6.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bcsarp7.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bSARP.lp ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bt-sarp-10-10-A-1-1A.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bt-sarp-10-10-A-1-1B.txt ,67.739,50.4937,16.7012,166.846,301.78,22.4465,16.732,5.53422,55.2873
bt-sarp-10-10-A-1-2A.txt ,67.739,50.4937,16.7012,168.761,303.695,22.305,16.6264,5.49932,55.5693
bt-sarp-10-10-A-1-2B.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bt-sarp-10-10-A-3-1A.txt ,67.739,50.4937,16.7012,172.979,307.913,21.9994,16.3987,5.42399,56.1779
bt-sarp-10-10-A-3-1B.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bt-sarp-10-10-A-3-2A.txt ,67.739,50.4937,16.7012,168.761,303.695,22.305,16.6264,5.49932,55.5693
bt-sarp-10-10-A-3-2B.txt ,67.739,50.4937,16.7012,171.928,306.862,22.0748,16.4549,5.44256,56.0278
bt-sarp-10-10-B-1-1A.txt ,67.739,50.4937,16.7012,174.894,309.828,21.8634,16.2973,5.39047,56.4487
bt-sarp-10-10-B-1-1B.txt ,67.739,50.4937,16.7012,172.979,307.913,21.9994,16.3987,5.42399,56.1779
bt-sarp-10-10-B-1-2A.txt ,67.739,50.4937,16.7012,172.979,307.913,21.9994,16.3987,5.42399,56.1779
bt-sarp-10-10-B-1-2B.txt ,67.739,50.4937,16.7012,168.761,303.695,22.305,16.6264,5.49932,55.5693
bt-sarp-10-10-B-2-1A.txt ,67.739,50.4937,16.7012,168.761,303.695,22.305,16.6264,5.49932,55.5693
