10	5	20	5
0	  37.7514	-122.3944	0	0	540	1140
1	  37.7617	-122.4101	0	3	548	608
2	  37.7941	-122.4083	0	3	852	912
3	  37.7859	-122.4111	0	3	689	749
4	  37.7862	-122.4053	0	3	886	946
5	  37.7783	-122.3918	0	3	964	1024
6	  37.8005	-122.4006	0	3	621	681
7	  37.7909	-122.4054	0	3	765	825
8	  37.7625	-122.4577	0	3	796	856
9	  37.7661	-122.4501	0	3	730	790
10	  37.7573	-122.4066	0	3	784	844
11	  37.8002	-122.4419	0	3	794	854
12	  37.7846	-122.4307	0	3	734	794
13	  37.7836	-122.4711	0	3	806	866
14	  37.6179	-122.3861	0	3	690	750
15	  37.8055	-122.4069	0	3	738	798
16	  37.7932	-122.3998	0	3	751	811
17	  37.9899	-122.3118	0	3	546	606
18	  37.7877	-122.4049	0	3	753	813
19	  37.7859	-122.4111	0	3	689	749
20	  37.7862	-122.4333	0	3	591	651
21	  37.7935	-122.3999	0	1	540	1020
22	  37.7823	-122.3997	0	1	540	1020
23	  37.8032	-122.4010	0	1	540	1020
24	  37.7836	-122.4315	0	1	540	1020
25	  37.7692	-122.4696	0	1	540	1020
26	  37.7761	-122.4113	0	-3	557	647
27	  37.7911	-122.4082	0	-3	900	990
28	  37.7859	-122.4111	0	-3	689	779
29	  37.7961	-122.4052	0	-3	917	1007
30	  37.7865	-122.4013	0	-3	979	1069
31	  37.7982	-122.4011	0	-3	630	720
32	  37.8004	-122.4241	0	-3	796	886
33	  37.7624	-122.4659	0	-3	800	890
34	  37.7694	-122.4506	0	-3	731	821
35	  37.7629	-122.4218	0	-3	793	883
36	  37.8003	-122.4397	0	-3	805	895
37	  37.7882	-122.4077	0	-3	746	836
38	  37.7871	-122.4403	0	-3	816	906
39	  37.7910	-122.3899	0	-3	751	841
40	  37.7954	-122.3991	0	-3	743	833
41	  37.7918	-122.4005	0	-3	793	883
42	  37.7837	-122.3901	0	-3	640	730
43	  37.7887	-122.4202	0	-3	757	847
44	  37.7859	-122.4111	0	-3	689	779
45	  37.7663	-122.4248	0	-3	619	709
46	  37.7922	-122.4027	0	-1	540	1020
47	  37.7903	-122.3912	0	-1	540	1020
48	  37.7931	-122.4004	0	-1	540	1020
49	  37.7950	-122.4215	0	-1	540	1020
50	  37.7637	-122.4568	0	-1	540	1020
