grubhub-02-0.tsp	16.314	0.404939550949914	0	0	0.0949222797927461	1.382	0	0	1.832
grubhub-02-1.tsp	14.788	0.379706390328152	0	0	0.0982901554404145	0.895	0	0	1.897
grubhub-02-2.tsp	15.226	0.382348877374784	0	0	0.0835233160621762	0.946	0	0	1.612
grubhub-02-3.tsp	15.498	0.375924006908463	0	0	0.0501554404145078	0.822	0	0	0.968
grubhub-02-4.tsp	14.773	0.375302245250432	0	0	0.0858549222797927	0.81	0	0	1.657
grubhub-02-5.tsp	16.885	0.410846286701209	0	0	0.0830569948186528	1.496	0	0	1.603
grubhub-02-6.tsp	14.44	0.366804835924007	0	0	0.0776165803108808	0.646	0	0	1.498
grubhub-02-7.tsp	14.969	0.387374784110535	0	0	0.111917098445596	1.043	0	0	2.16
grubhub-02-8.tsp	14.661	0.359758203799655	0	0	0.0450259067357513	0.51	0	0	0.869
grubhub-02-9.tsp	15.037	0.376804835924007	0	0	0.0766839378238342	0.839	0	0	1.48
grubhub-03-0.tsp	16.116	0.397841105354059	0	0	0.0838860103626943	1.245	0	0	1.619
grubhub-03-1.tsp	16.355	0.40167530224525	0	0	0.0830051813471503	1.319	0	0	1.602
grubhub-03-2.tsp	16.085	0.388048359240069	0	0	0.0561139896373057	1.056	0	0	1.083
grubhub-03-3.tsp	15.37	0.3786701208981	0	0	0.0650259067357513	0.875	0	0	1.255
grubhub-03-4.tsp	16.614	0.392970639032815	0	0	0.0434715025906736	1.151	0	0	0.839
grubhub-03-5.tsp	16.437	0.394214162348877	0	0	0.0563730569948187	1.175	0	0	1.088
grubhub-03-6.tsp	16.289	0.401727115716753	0	0	0.086580310880829	1.32	0	0	1.671
grubhub-03-7.tsp	15.659	0.398151986183074	0	0	0.108497409326425	1.251	0	0	2.094
grubhub-03-8.tsp	14.685	0.369240069084629	0	0	0.0722279792746114	0.693	0	0	1.394
grubhub-03-9.tsp	14.535	0.384110535405872	0	0	0.124611398963731	0.98	0	0	2.405
grubhub-04-0.tsp	24.245	0.598860103626943	0	0	0.128445595854922	1.908	0	0	2.479
grubhub-04-1.tsp	24.078	0.58839378238342	0	0	0.105699481865285	1.706	0	0	2.04
grubhub-04-2.tsp	22.954	0.561865284974093	0	0	0.0843523316062176	1.194	0	0	1.628
grubhub-04-3.tsp	23.299	0.582279792746114	0	0	0.127720207253886	1.588	0	0	2.465
grubhub-04-4.tsp	24.92	0.610155440414508	0	0	0.127357512953368	2.126	0	0	2.458
grubhub-04-5.tsp	23.343	0.602331606217616	0	0	0.18559585492228	1.975	0	0	3.582
grubhub-04-6.tsp	22.334	0.579585492227979	0	0	0.169637305699482	1.536	0	0	3.274
grubhub-04-7.tsp	22.618	0.565647668393782	0	0	0.113108808290155	1.267	0	0	2.183
grubhub-04-8.tsp	22.567	0.585544041450777	0	0	0.175440414507772	1.651	0	0	3.386
grubhub-04-9.tsp	22.382	0.562331606217617	0	0	0.115388601036269	1.203	0	0	2.227
grubhub-05-0.tsp	30.543	0.787288428324698	0	0	0.230103626943005	2.328	0	0	4.441
grubhub-05-1.tsp	30.328	0.754801381692573	0	0	0.143782383419689	1.701	0	0	2.775
grubhub-05-2.tsp	28.365	0.728583765112262	0	0	0.166839378238342	1.195	0	0	3.22
grubhub-05-3.tsp	31.627	0.775319516407599	0	0	0.138031088082902	2.097	0	0	2.664
grubhub-05-4.tsp	30.938	0.769257340241796	0	0	0.155544041450777	1.98	0	0	3.002
grubhub-05-5.tsp	30.169	0.764490500863558	0	0	0.181088082901554	1.888	0	0	3.495
grubhub-05-6.tsp	31.067	0.77272884283247	0	0	0.159274611398964	2.047	0	0	3.074
grubhub-05-7.tsp	29.291	0.742314335060449	0	0	0.160051813471503	1.46	0	0	3.089
grubhub-05-8.tsp	29.9	0.755371329879102	0	0	0.167668393782383	1.712	0	0	3.236
grubhub-05-9.tsp	27.668	0.742366148531952	0	0	0.244300518134715	1.461	0	0	4.715
grubhub-06-0.tsp	32.533	0.788998272884283	0	0	0.132124352331606	2.361	0	0	2.55
grubhub-06-1.tsp	30.059	0.755630397236615	0	0	0.16020725388601	1.717	0	0	3.092
grubhub-06-2.tsp	32.276	0.800241796200345	0	0	0.179170984455959	2.578	0	0	3.458
grubhub-06-3.tsp	31.61	0.781226252158895	0	0	0.156632124352332	2.211	0	0	3.023
grubhub-06-4.tsp	32.599	0.78314335060449	0	0	0.111139896373057	2.248	0	0	2.145
grubhub-06-5.tsp	30.82	0.769101899827288	0	0	0.16119170984456	1.977	0	0	3.111
grubhub-06-6.tsp	30.317	0.764438687392055	0	0	0.173264248704663	1.887	0	0	3.344
grubhub-06-7.tsp	33.34	0.805164075993091	0	0	0.13880829015544	2.673	0	0	2.679
grubhub-06-8.tsp	28.49	0.757651122625216	0	0	0.247564766839378	1.756	0	0	4.778
grubhub-06-9.tsp	30.662	0.766044905008636	0	0	0.16020725388601	1.918	0	0	3.092
grubhub-07-0.tsp	40.761	0.986701208981002	0	0	0.16160621761658	2.96	0	0	3.119
grubhub-07-1.tsp	39.492	0.953747841105354	0	0	0.128497409326425	2.324	0	0	2.48
grubhub-07-2.tsp	38.506	0.976908462867012	0	0	0.249067357512953	2.771	0	0	4.807
grubhub-07-3.tsp	38.104	0.994421416234888	0	0	0.322435233160622	3.109	0	0	6.223
grubhub-07-4.tsp	38.24	0.951416234887737	0	0	0.186373056994819	2.279	0	0	3.597
grubhub-07-5.tsp	38.5	0.984576856649395	0	0	0.272383419689119	2.919	0	0	5.257
grubhub-07-6.tsp	36.99	0.935613126079447	0	0	0.203730569948187	1.974	0	0	3.932
grubhub-07-7.tsp	38.604	0.982815198618307	0	0	0.261709844559585	2.885	0	0	5.051
grubhub-07-8.tsp	40.052	0.997012089810017	0	0	0.229274611398964	3.159	0	0	4.425
grubhub-07-9.tsp	37.183	0.945146804835924	0	0	0.222331606217617	2.158	0	0	4.291
grubhub-08-0.tsp	45.56	1.16113989637306	0	0	0.298963730569948	3.11	0	0	5.77
grubhub-08-1.tsp	47.109	1.2059585492228	0	0	0.353160621761658	3.975	0	0	6.816
grubhub-08-2.tsp	44.403	1.12072538860104	0	0	0.237668393782383	2.33	0	0	4.587
grubhub-08-3.tsp	45.627	1.15689119170984	0	0	0.282746113989637	3.028	0	0	5.457
grubhub-08-4.tsp	44.196	1.11445595854922	0	0	0.229585492227979	2.209	0	0	4.431
grubhub-08-5.tsp	50.128	1.22471502590674	0	0	0.25300518134715	4.337	0	0	4.883
grubhub-08-6.tsp	44.085	1.13689119170984	0	0	0.302642487046632	2.642	0	0	5.841
grubhub-08-7.tsp	46.977	1.15953367875648	0	0	0.220725388601036	3.079	0	0	4.26
grubhub-08-8.tsp	44.665	1.1479274611399	0	0	0.305699481865285	2.855	0	0	5.9
grubhub-08-9.tsp	46.733	1.16715025906736	0	0	0.256217616580311	3.226	0	0	4.945
grubhub-09-0.tsp	44.813	1.15186528497409	0	0	0.309844559585492	2.931	0	0	5.98
grubhub-09-1.tsp	43.63	1.08010362694301	0	0	0.155854922279793	1.546	0	0	3.008
grubhub-09-2.tsp	47.194	1.17538860103627	0	0	0.257046632124352	3.385	0	0	4.961
grubhub-09-3.tsp	47.653	1.18031088082902	0	0	0.248031088082902	3.48	0	0	4.787
grubhub-09-4.tsp	43.163	1.12549222797927	0	0	0.316217616580311	2.422	0	0	6.103
grubhub-09-5.tsp	46.144	1.15378238341969	0	0	0.246632124352332	2.968	0	0	4.76
grubhub-09-6.tsp	45.004	1.14616580310881	0	0	0.282849740932642	2.821	0	0	5.459
grubhub-09-7.tsp	46.629	1.16839378238342	0	0	0.265336787564767	3.25	0	0	5.121
grubhub-09-8.tsp	44.651	1.11155440414508	0	0	0.197305699481865	2.153	0	0	3.808
grubhub-09-9.tsp	48.275	1.1779792746114	0	0	0.20880829015544	3.435	0	0	4.03
grubhub-10-0.tsp	55.215	1.37568221070812	0	0	0.305025906735751	4.034	0	0	5.887
grubhub-10-1.tsp	54.098	1.33791018998273	0	0	0.249585492227979	3.305	0	0	4.817
grubhub-10-2.tsp	52.632	1.32464594127807	0	0	0.285751295336788	3.049	0	0	5.515
grubhub-10-3.tsp	50.668	1.31490500863558	0	0	0.358290155440414	2.861	0	0	6.915
grubhub-10-4.tsp	57.538	1.4013816925734	0	0	0.261761658031088	4.53	0	0	5.052
grubhub-10-5.tsp	53.483	1.35397236614853	0	0	0.329637305699482	3.615	0	0	6.362
grubhub-10-6.tsp	55.201	1.34309153713299	0	0	0.207979274611399	3.405	0	0	4.014
grubhub-10-7.tsp	50.464	1.29563039723661	0	0	0.311036269430052	2.489	0	0	6.003
grubhub-10-8.tsp	53.074	1.37547495682211	0	0	0.415336787564767	4.03	0	0	8.016
grubhub-10-9.tsp	52.54	1.32464594127807	0	0	0.290518134715026	3.049	0	0	5.607
grubhub-11-0.tsp									
grubhub-11-1.tsp									
grubhub-11-2.tsp									
grubhub-11-3.tsp									
grubhub-11-4.tsp									
grubhub-11-5.tsp									
grubhub-11-6.tsp									
grubhub-11-7.tsp									
grubhub-11-8.tsp									
grubhub-11-9.tsp									
grubhub-12-0.tsp									
grubhub-12-1.tsp									
grubhub-12-2.tsp									
grubhub-12-3.tsp									
grubhub-12-4.tsp									
grubhub-12-5.tsp									
grubhub-12-6.tsp									
grubhub-12-7.tsp									
grubhub-12-8.tsp									
grubhub-12-9.tsp									
grubhub-13-0.tsp									
grubhub-13-1.tsp									
grubhub-13-2.tsp									
grubhub-13-3.tsp									
grubhub-13-4.tsp									
grubhub-13-5.tsp									
grubhub-13-6.tsp									
grubhub-13-7.tsp									
grubhub-13-8.tsp									
grubhub-13-9.tsp									
grubhub-14-0.tsp									
grubhub-14-1.tsp									
grubhub-14-2.tsp									
grubhub-14-3.tsp									
grubhub-14-4.tsp									
grubhub-14-5.tsp									
grubhub-14-6.tsp									
grubhub-14-7.tsp									
grubhub-14-8.tsp									
grubhub-14-9.tsp									
grubhub-15-0.tsp									
grubhub-15-1.tsp									
grubhub-15-2.tsp									
grubhub-15-3.tsp									
grubhub-15-4.tsp									
grubhub-15-5.tsp									
grubhub-15-6.tsp									
grubhub-15-7.tsp									
grubhub-15-8.tsp									
grubhub-15-9.tsp									
