
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-15-A-1.txt ,1.01335,3.83266,1.62079,2.11989,11.0406,11.9465,31.5738,3.20948,12.1388,5.13333,6.71409,34.9677,37.8366
sarp-10-15-A-2.txt ,0.852341,4.00457,1.7818,2.3273,16.7827,3.84239,29.5911,2.8804,13.533,6.02141,7.86486,56.7153,12.985
sarp-10-15-A-3.txt ,1.10808,3.81755,1.52606,2.5864,15.5926,7.31867,31.9493,3.46826,11.9488,4.77649,8.09532,48.804,22.9071
sarp-10-15-A-4.txt ,0.852341,4.00457,1.7818,2.3273,10.8182,9.64371,29.4279,2.89637,13.6081,6.05479,7.90847,36.7617,32.7706
sarp-10-15-B-1.txt ,0.955408,3.91265,1.96166,2.43258,8.24599,14.3748,31.8831,2.9966,12.2719,6.15268,7.62971,25.8632,45.0859
sarp-10-15-B-2.txt ,0.955408,3.91265,1.96166,2.43258,14.5155,5.77568,29.5534,3.23281,13.2392,6.63769,8.23114,49.1159,19.5432
sarp-10-15-B-3.txt ,0.955408,3.91265,1.96166,2.38191,15.8537,4.35381,29.4191,3.24757,13.2997,6.66799,8.09646,53.889,14.7993
sarp-10-15-B-4.txt ,0.955408,3.91265,1.96166,2.43258,17.3286,3.01345,29.6044,3.22725,13.2165,6.62626,8.21698,58.534,10.1791

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-15-A-1.txt ,0.777897,4.03095,1.85624,1.82363,13.2938,10.13,31.9125,2.4376,12.6313,5.81667,5.71447,41.657,31.743
sarp-10-15-A-2.txt ,0.777897,4.03095,1.85624,1.82363,13.2938,10.13,31.9125,2.4376,12.6313,5.81667,5.71447,41.657,31.743
sarp-10-15-A-3.txt ,0.777897,4.03095,1.85624,1.82363,13.2938,10.13,31.9125,2.4376,12.6313,5.81667,5.71447,41.657,31.743
sarp-10-15-A-4.txt ,0.777897,4.03095,1.85624,1.82363,13.2938,10.13,31.9125,2.4376,12.6313,5.81667,5.71447,41.657,31.743
sarp-10-15-B-1.txt ,0.54987,4.49938,2.3672,2.39774,1.85931,20.2758,31.9493,1.72107,14.0829,7.40924,7.50483,5.81957,63.4624
sarp-10-15-B-2.txt ,0.54987,4.79774,2.3672,2.44919,-2.27873e-14,19.9421,30.1061,1.82644,15.9361,7.86286,8.13518,-7.569e-14,66.2394
sarp-10-15-B-3.txt ,0.621182,4.53861,2.29589,2.43589,9.31755,8.35577,27.5649,2.25353,16.4652,8.32904,8.83692,33.8023,30.3131
sarp-10-15-B-4.txt ,0.955408,3.91265,1.96166,2.31495,15.4739,7.33069,31.9493,2.99039,12.2464,6.13993,7.2457,48.4328,22.9448

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-15-A-1.txt ,0.488396,7.90678,2.14574,1.74576,9.83976,9.10085,31.2273,1.56401,25.3201,6.87137,5.59051,31.5101,29.1439
sarp-10-15-A-2.txt ,0.721056,7.73483,1.91308,2.03912,11.1277,3.33544,26.8712,2.68337,28.7848,7.11945,7.58847,41.4112,12.4127
sarp-10-15-A-3.txt ,0.760154,8.24212,1.87399,1.77746,7.52663,6.18755,26.3679,2.88288,31.2582,7.10707,6.74101,28.5447,23.4662
sarp-10-15-A-4.txt ,0.488396,7.63643,2.14574,1.98822,8.70917,5.90329,26.8712,1.81754,28.4186,7.98528,7.39905,32.4107,21.9688
sarp-10-15-B-1.txt ,1.13968,7.06294,1.77739,2.00365,2.54842,12.8551,27.3872,4.16136,25.7892,6.48988,7.31602,9.30516,46.9383
sarp-10-15-B-2.txt ,1.51827,8.05908,1.3988,1.62512,8.66044,5.23058,26.4923,5.73098,30.4205,5.28004,6.13432,32.6904,19.7438
sarp-10-15-B-3.txt ,1.50196,7.50154,1.41511,1.92718,3.82262,10.5039,26.6723,5.63117,28.1248,5.30554,7.2254,14.3318,39.3813
sarp-10-15-B-4.txt ,1.15598,7.76885,1.76109,1.70141,10.1474,4.07151,26.6062,4.34479,29.1994,6.61908,6.39478,38.1391,15.3029

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-15-A-1.txt ,0.713237,8.13926,1.9209,1.82319,3.75152,9.21378,25.5619,2.79024,31.8414,7.51472,7.13244,14.6762,36.045
sarp-10-15-A-2.txt ,0.713237,8.13616,1.9209,1.82319,3.99342,15.3622,31.9491,2.23242,25.466,6.01239,5.70654,12.4993,48.0833
sarp-10-15-A-3.txt ,1.44373,5.81698,1.19041,2.02358,4.5886,13.798,28.8612,5.0023,20.155,4.12461,7.0114,15.8988,47.8079
sarp-10-15-A-4.txt ,0.713237,8.33386,1.9209,1.82319,5.22895,7.59329,25.6134,2.78462,32.5371,7.49959,7.11808,20.4149,29.6457
sarp-10-15-B-1.txt ,1.15063,6.87397,1.76644,2.66041,10.4792,3.29616,26.2268,4.38725,26.2097,6.73524,10.1439,39.956,12.5679
sarp-10-15-B-2.txt ,0.816409,7.33282,2.10066,2.58715,10.2635,2.40405,25.5046,3.20102,28.7509,8.23641,10.1439,40.2418,9.42595
sarp-10-15-B-3.txt ,0.816409,6.95831,2.10066,2.58715,4.47444,7.28638,24.2234,3.37034,28.7256,8.67206,10.6804,18.4716,30.08
sarp-10-15-B-4.txt ,0.993406,6.8625,1.92367,2.64984,9.14461,5.71869,27.2927,3.63982,25.1441,7.04828,9.70897,33.5057,20.9532
