
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,0.516365,5.97104,2.23683,1.17789,11.1151,6.35819,27.3755,1.88623,21.8116,8.17093,4.30271,40.6026,23.2259
sarp-10-10-A-2.txt ,1.04333,5.70216,1.70986,1.49342,11.9331,5.19385,27.0757,3.85338,21.06,6.31512,5.5157,44.0731,19.1827
sarp-10-10-A-3.txt ,1.04333,5.70216,1.70986,1.49342,9.69676,6.52045,26.166,3.98735,21.7923,6.53468,5.70748,37.0587,24.9196
sarp-10-10-A-4.txt ,1.04333,5.70216,1.70986,1.49342,9.69676,5.83471,25.4802,4.09466,22.3788,6.71055,5.86108,38.056,22.8989
sarp-10-10-B-1.txt ,1.07503,5.44262,1.90458,1.57947,7.29219,7.7612,25.0551,4.29068,21.7226,7.60156,6.304,29.1046,30.9765
sarp-10-10-B-2.txt ,1.07503,5.44262,1.90458,1.57947,4.24348,10.5849,24.8301,4.32957,21.9195,7.67045,6.36113,17.0901,42.6293
sarp-10-10-B-3.txt ,1.07503,5.44262,1.90458,1.41348,8.89579,9.69764,28.4291,3.78145,19.1445,6.69938,4.97195,31.2911,34.1116
sarp-10-10-B-4.txt ,1.07503,5.44262,1.90458,1.57947,7.96615,9.00337,26.9712,3.98585,20.1793,7.06151,5.85614,29.5357,33.3814
sarp-10-10-C-1.txt ,3.26081,5.77374,2.46171,2.03328,15.3554,1.42882,30.3138,10.7569,19.0466,8.12077,6.70744,50.6549,4.71345
sarp-10-10-C-2.txt ,1.71545,6.12374,4.00707,1.30354,11.6424,4.58267,29.3748,5.83988,20.8469,13.6412,4.4376,39.6338,15.6007
sarp-10-10-C-3.txt ,0.58673,6.66019,5.13579,1.26036,10.4284,2.63236,26.7038,2.19718,24.9409,19.2324,4.71978,39.0521,9.8576
sarp-10-10-C-4.txt ,2.63714,5.47395,3.08538,2.03869,11.8777,4.6027,29.7156,8.87459,18.4211,10.383,6.86066,39.9714,15.4892
sarp-5-10-A-1.txt ,0.188405,5.36487,1.04091,0.147149,8.32223,0.194451,15.258,1.2348,35.161,6.82206,0.964404,54.5433,1.27442
sarp-5-10-B-1.txt ,0.347545,4.75647,1.32437,0.772773,5.62333,7.83741,20.6619,1.68206,23.0205,6.40973,3.74009,27.2159,37.9317
