
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-10-5-A-1.txt ,10,5,2,55.1258,10.9296,55.5999,3,192.97,10.4555,Optimal,10.4555,10.4565,0.00956343
sarp-10-5-A-2.txt ,10,5,5,57.6233,36.5941,86.4936,3,7194.51,7.7239,Feasible,7.7239,23.4688,67.0886
sarp-10-5-A-3.txt ,10,5,2,54.2422,17.6275,60.984,4,7196.83,10.8857,Feasible,10.8857,22.9876,52.6453
sarp-10-5-A-4.txt ,10,5,4,58.0595,32.543,55.4494,7,82.23,35.1531,Optimal,35.1531,35.1531,0
sarp-10-5-B-1.txt ,10,5,5,67.4324,39.0514,85.9507,3,7196.72,20.5331,Feasible,20.5331,36.2444,43.3482
sarp-10-5-B-2.txt ,10,5,4,70.5002,35.3463,53.2874,5,357.22,52.5592,Optimal,52.5592,52.5643,0.0097024
sarp-10-5-B-3.txt ,10,5,4,74.2901,57.1193,59.4291,5,2305.79,71.9803,Optimal,71.9803,71.9867,0.00889053
sarp-10-5-B-4.txt ,10,5,5,71.1697,58.9813,87.2698,4,7195.44,42.8812,Feasible,42.8812,71.0007,39.6045
sarp-10-5-C-1.txt ,10,5,5,125.987,61.9973,73.4182,4,5195.73,114.567,Optimal,114.567,114.578,0.00960045
sarp-10-5-C-2.txt ,10,5,5,143.666,81.1914,80.4335,5,7197.18,144.424,Feasible,144.424,158.158,8.68372
sarp-10-5-C-3.txt ,10,5,4,115.405,64.9516,74.6953,5,7196.97,105.661,Feasible,105.661,120.522,12.3305
sarp-10-5-C-4.txt ,10,5,5,116.036,101.696,76.63,5,7197.46,141.102,Feasible,141.102,149.141,5.3902

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-10-5-A-1.txt ,10,5,2,55.1258,10.9296,54.7406,3,131.98,11.3148,Optimal,11.3148,11.3148,0
sarp-10-5-A-2.txt ,10,5,5,57.6233,36.5941,82.4742,3,7194.96,11.7433,Feasible,11.7433,23.7398,50.5333
sarp-10-5-A-3.txt ,10,5,3,54.2422,26.2959,67.5144,4,7197.51,13.0237,Feasible,13.0237,22.7916,42.8575
sarp-10-5-A-4.txt ,10,5,4,58.0595,32.543,55.4494,7,149.66,35.1531,Optimal,35.1531,35.1531,0
sarp-10-5-B-1.txt ,10,5,5,67.4324,39.0514,82.7437,3,7196.38,23.7401,Feasible,23.7401,39.0836,39.2582
sarp-10-5-B-2.txt ,10,5,4,70.5002,35.3463,53.2874,5,230.62,52.5592,Optimal,52.5592,52.5594,0.000380522
sarp-10-5-B-3.txt ,10,5,4,74.2901,57.1193,58.1593,5,1052.01,73.2501,Optimal,73.2501,73.2575,0.0101014
sarp-10-5-B-4.txt ,10,5,5,71.1697,58.9813,80.3772,4,7194.84,49.7738,Feasible,49.7738,70.2944,29.1924
sarp-10-5-C-1.txt ,10,5,5,125.987,61.9973,71.8731,4,2913.19,116.112,Optimal,116.112,116.123,0.00947271
sarp-10-5-C-2.txt ,10,5,5,143.666,81.1914,80.1648,5,7194.82,144.693,Feasible,144.693,161.083,10.1749
sarp-10-5-C-3.txt ,10,5,5,115.405,72.311,81.2508,5,7197.24,106.465,Feasible,106.465,119.431,10.8565
sarp-10-5-C-4.txt ,10,5,5,116.036,101.696,71.8267,5,2975.53,145.906,Optimal,145.906,145.92,0.0095943
