
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-5-A-1.txt ,2.04918,0.889693,0.58992,2.39167,12.044,-7.77156e-15,17.9644,11.4069,4.95252,3.28382,13.3134,67.0434,-4.32608e-14
sarp-10-5-A-2.txt ,1.54382,2.81846,1.20215,2.60096,11.2361,0.0784528,19.48,7.92514,14.4685,6.17122,13.352,57.6805,0.402735
sarp-10-5-A-3.txt ,2.04793,1.09242,0.55336,2.47442,14.2458,0.133159,20.5471,9.96703,5.31666,2.69313,12.0427,69.3324,0.648069
sarp-10-5-A-4.txt ,1.90862,2.15328,0.856019,1.45344,29.0842,7.35971,42.8153,4.4578,5.02924,1.99933,3.39468,67.9295,17.1895
sarp-10-5-B-1.txt ,1.84467,2.88883,1.32103,2.50181,5.66237,6.18219,20.4009,9.04208,14.1603,6.47537,12.2632,27.7555,30.3035
sarp-10-5-B-2.txt ,2.68014,1.59235,0.61683,1.89973,19.2819,1.95891,28.0298,9.56174,5.68091,2.20062,6.77754,68.7905,6.98867
sarp-10-5-B-3.txt ,2.60483,2.02461,0.854304,1.79313,9.79427,4.82623,21.8974,11.8957,9.24589,3.9014,8.18877,44.728,22.0402
sarp-10-5-B-4.txt ,2.33736,2.97661,0.988254,2.48397,15.9437,2.23127,26.9612,8.66937,11.0404,3.66547,9.21313,59.1358,8.27584
sarp-10-5-C-1.txt ,2.75475,2.74124,2.91652,1.98489,13.9272,5.69299,30.0176,9.1771,9.13212,9.71604,6.61242,46.3968,18.9655
sarp-10-5-C-2.txt ,4.73947,2.78291,1.68825,2.31519,12.8213,0.626196,24.9733,18.9782,11.1435,6.76022,9.27067,51.34,2.50746
sarp-10-5-C-3.txt ,3.12306,2.86157,2.09538,1.76561,10.8984,3.16455,23.9086,13.0625,11.9688,8.76412,7.38484,45.5837,13.2361
sarp-10-5-C-4.txt ,3.46341,3.0833,1.78205,1.81313,13.5744,7.19268,30.909,11.2052,9.97542,5.76548,5.86604,43.9174,23.2705

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-5-A-1.txt ,1.85508,0.936725,0.784024,2.29908,10.4721,1.61743,17.9644,10.3264,5.21433,4.36431,12.7979,58.2936,9.00348
sarp-10-5-A-2.txt ,1.84855,2.812,0.897416,2.39431,12.3218,1.41787,21.6919,8.52186,12.9633,4.1371,11.0378,56.8035,6.5364
sarp-10-5-A-3.txt ,1.8041,1.6129,0.797193,2.46686,1.47139,10.895,19.0475,9.47161,8.46782,4.1853,12.9511,7.72485,57.1993
sarp-10-5-A-4.txt ,1.90862,2.15328,0.856019,1.45344,25.8768,12.6952,44.9434,4.24671,4.7911,1.90466,3.23393,57.5765,28.2471
sarp-10-5-B-1.txt ,1.41107,3.69389,1.75463,1.52671,10.1617,1.68658,20.2346,6.97358,18.2553,8.67142,7.54504,50.2195,8.33515
sarp-10-5-B-2.txt ,2.68014,1.59235,0.61683,1.89973,13.5448,1.95891,22.2928,12.0224,7.14288,2.76695,8.52174,60.7588,8.7872
sarp-10-5-B-3.txt ,2.25015,2.27096,1.20899,1.47945,11.7078,3.77187,22.6893,9.91726,10.009,5.32845,6.52047,51.6008,16.624
sarp-10-5-B-4.txt ,2.41896,2.75466,0.906654,2.34046,17.364,1.07925,26.864,9.00447,10.2541,3.37498,8.71223,64.6368,4.01745
sarp-10-5-C-1.txt ,2.42982,2.81587,3.24145,1.82834,16.8793,3.84667,31.0415,7.82766,9.07132,10.4423,5.88999,54.3767,12.392
sarp-10-5-C-2.txt ,4.01948,3.20885,2.40824,1.875,16.6336,1.69923,29.8444,13.4681,10.7519,8.06933,6.2826,55.7344,5.69363
sarp-10-5-C-3.txt ,4.12222,3.32498,1.09622,1.81645,13.0666,0.45542,23.8819,17.2608,13.9226,4.59015,7.60596,54.7135,1.90696
sarp-10-5-C-4.txt ,2.8589,3.38199,2.38656,1.25976,15.0166,4.75935,29.6632,9.63788,11.4013,8.04552,4.24688,50.6238,16.0446
