cabid lati longi timestamp sequence
3.0 37.7449 -122.4400 642.0 2.0
3.0 37.7882 -122.4034 662.0 3.0
3.0 37.7910 -122.3994 664.0 4.0
3.0 37.6150 -122.3851 683.0 5.0
3.0 37.6172 -122.3875 773.0 6.0
3.0 37.7831 -122.4178 790.0 7.0
3.0 37.7873 -122.4168 794.0 8.0
3.0 37.7764 -122.4179 799.0 9.0
3.0 37.7882 -122.4030 811.0 10.0
3.0 37.7869 -122.3881 820.0 11.0
3.0 37.7831 -122.3892 825.0 12.0
3.0 37.6180 -122.3865 842.0 13.0
3.0 37.7886 -122.4056 999.0 14.0
3.0 37.7858 -122.4211 1003.0 15.0
3.0 37.7721 -122.4141 1018.0 16.0
4.0 37.7576 -122.4189 625.0 1.0
4.0 37.7624 -122.4351 638.0 2.0
4.0 37.7945 -122.4029 654.0 3.0
4.0 37.7929 -122.4009 656.0 4.0
4.0 37.7890 -122.4117 661.0 5.0
4.0 37.7848 -122.4001 694.0 6.0
4.0 37.7742 -122.4294 700.0 7.0
4.0 37.7738 -122.4396 710.0 8.0
4.0 37.8057 -122.4130 727.0 9.0
4.0 37.8054 -122.4119 728.0 10.0
4.0 37.7968 -122.4049 734.0 11.0
4.0 37.7930 -122.3928 760.0 12.0
4.0 37.6548 -122.3817 779.0 13.0
4.0 37.7900 -122.4040 823.0 14.0
4.0 37.7855 -122.4380 832.0 15.0
4.0 37.7912 -122.4020 875.0 16.0
4.0 37.7802 -122.3899 881.0 17.0
4.0 37.7484 -122.3968 916.0 18.0
4.0 37.7484 -122.3968 918.0 19.0
4.0 37.7036 -122.3941 937.0 20.0
1.0 37.7822 -122.4073 541.0 1.0
1.0 37.6157 -122.3878 561.0 2.0
1.0 37.6161 -122.3882 602.0 3.0
1.0 37.8063 -122.4162 629.0 4.0
1.0 37.8064 -122.4163 633.0 5.0
1.0 37.6170 -122.3880 659.0 6.0
1.0 37.6152 -122.3902 746.0 7.0
1.0 37.7914 -122.4058 768.0 8.0
1.0 37.7920 -122.4096 782.0 9.0
1.0 37.7936 -122.3963 788.0 10.0
1.0 37.7820 -122.4043 798.0 11.0
1.0 37.7868 -122.3939 804.0 12.0
1.0 37.7803 -122.4066 808.0 13.0
1.0 37.7775 -122.4101 810.0 14.0
1.0 37.7758 -122.4092 812.0 15.0
1.0 37.7386 -122.4040 825.0 16.0
1.0 37.7924 -122.4035 901.0 17.0
1.0 37.7734 -122.4410 915.0 18.0
1.0 37.7894 -122.4304 927.0 19.0
1.0 37.7856 -122.3967 946.0 20.0
1.0 37.7862 -122.3983 948.0 21.0
1.0 37.7508 -122.4422 969.0 22.0
1.0 37.7950 -122.3969 999.0 23.0
1.0 37.8000 -122.4055 1003.0 24.0
2.0 37.7899 -122.3994 552.0 1.0
2.0 37.7874 -122.4083 582.0 2.0
2.0 37.7934 -122.3981 591.0 3.0
2.0 37.8006 -122.4373 620.0 4.0
2.0 37.7893 -122.4019 633.0 5.0
2.0 37.7905 -122.3977 636.0 6.0
2.0 37.7838 -122.3992 642.0 7.0
2.0 37.7874 -122.4082 655.0 8.0
2.0 37.7924 -122.4108 659.0 9.0
2.0 37.7869 -122.4093 665.0 10.0
2.0 37.7751 -122.4039 673.0 11.0
lati longi low_tw
37.686 -122.4637 530.0
37.6602 -122.3931 811.0
37.6921 -122.4877 541.0
37.6834 -122.4659 786.0
37.6874 -122.4827 907.0
37.6926 -122.4857 892.0
37.6951 -122.412 657.0
37.6922 -122.4868 585.0
37.6899 -122.4823 935.0
37.6823 -122.4672 859.0
37.7018 -122.4122 666.0
37.6889 -122.4833 572.0
37.6865 -122.4844 760.0
37.6621 -122.4573 882.0
37.6604 -122.4567 580.0
37.6592 -122.402 758.0
37.6969 -122.4126 915.0
37.6642 -122.4552 782.0
37.6564 -122.4005 733.0
37.6933 -122.4839 942.0
37.7018 -122.416 748.0
37.7013 -122.4139 509.0
37.656 -122.4009 727.0
37.6609 -122.4556 562.0
37.7038 -122.4214 641.0
37.6971 -122.4139 618.0
37.694 -122.4887 939.0
37.6574 -122.3977 873.0
37.6593 -122.3965 871.0
37.6664 -122.4554 733.0
37.6558 -122.3941 902.0
37.6611 -122.4501 554.0
37.6644 -122.4548 790.0
37.6617 -122.3974 580.0
37.6905 -122.4872 643.0
37.6859 -122.4616 496.0
37.682 -122.4661 772.0
37.6892 -122.4704 907.0
37.6659 -122.4524 897.0
37.6863 -122.4642 786.0
37.6653 -122.454 515.0
37.6606 -122.3933 951.0
37.6968 -122.4209 714.0
37.6842 -122.4703 649.0
37.6955 -122.4888 949.0
37.6631 -122.4016 717.0
37.7027 -122.4129 659.0
37.6665 -122.4515 581.0
37.6628 -122.3931 804.0
37.6642 -122.4516 690.0
37.7778 -122.4596 530.0
37.672 -122.3922 811.0
37.6651 -122.4254 541.0
37.6632 -122.4067 786.0
37.6583 -122.4321 907.0
37.7613 -122.4745 892.0
37.663 -122.4727 657.0
37.7508 -122.4404 585.0
37.6534 -122.4514 935.0
37.7724 -122.4902 859.0
37.7753 -122.4853 666.0
37.7757 -122.4044 572.0
37.7023 -122.399 760.0
37.6686 -122.4911 882.0
37.7958 -122.3972 580.0
37.7817 -122.4177 758.0
37.7074 -122.4928 915.0
37.6772 -122.4696 782.0
37.7954 -122.4015 733.0
37.7199 -122.4577 942.0
37.7067 -122.4895 748.0
37.6936 -122.4188 509.0
37.6954 -122.4549 727.0
37.7578 -122.472 562.0
37.7517 -122.4747 641.0
37.759 -122.4399 618.0
37.6599 -122.4113 939.0
37.7209 -122.3913 873.0
37.652 -122.4435 871.0
37.7474 -122.4977 733.0
37.7657 -122.3952 902.0
37.6798 -122.3994 554.0
37.6799 -122.4274 790.0
37.7203 -122.4993 580.0
37.783 -122.4623 643.0
37.6682 -122.4299 496.0
37.6574 -122.4692 772.0
37.7131 -122.4639 907.0
37.7575 -122.4487 897.0
37.7772 -122.4456 786.0
37.7034 -122.4915 515.0
37.6626 -122.3996 951.0
37.7658 -122.4052 714.0
37.7891 -122.4173 649.0
37.7902 -122.493 949.0
37.7923 -122.4102 717.0
37.6686 -122.4787 659.0
37.7929 -122.4052 581.0
37.767 -122.4492 804.0
37.6503 -122.4911 690.0
