
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-13-0.tsp ,12,1,1,95.994,8.5832,85.6704,5,0.77,18.9068,Optimal,18.9068,18.9068,0
grubhub-13-1.tsp ,12,1,1,111.008,13.447,99.5072,4,2.74,24.9476,Optimal,24.9476,24.9476,0
grubhub-13-2.tsp ,12,1,1,108.055,13.0652,84.2536,5,0.65,36.8668,Optimal,36.8668,36.8668,0
grubhub-13-3.tsp ,12,1,1,107.28,7.471,78.4116,4,0.89,36.3394,Optimal,36.3394,36.3394,0
grubhub-13-4.tsp ,12,1,1,106.55,10.3594,68.08,4,0.54,48.8298,Optimal,48.8298,48.8298,0
grubhub-13-5.tsp ,12,1,1,110.244,16.9662,110.299,8,1.23,16.9114,Optimal,16.9114,16.9114,0
grubhub-13-6.tsp ,12,1,1,106.699,15.0406,115.708,5,1.04,6.0308,Optimal,6.0308,6.0308,0
grubhub-13-7.tsp ,12,1,1,113.675,7.9026,104.245,4,1.96,17.3328,Optimal,17.3328,17.3328,0
grubhub-13-8.tsp ,12,1,1,109.879,7.8528,78.8808,5,1.16,38.8512,Optimal,38.8512,38.8512,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-13-0.tsp ,11,2,2,87.5556,18.8928,78.844,5,5.58,27.6044,Optimal,27.6044,27.6044,0
grubhub-13-1.tsp ,11,2,2,103.652,22.1796,102.838,3,14.94,22.9944,Optimal,22.9944,22.9944,0
grubhub-13-2.tsp ,11,2,2,98.8416,24.5036,87.216,5,15.16,36.1292,Optimal,36.1292,36.1292,0
grubhub-13-3.tsp ,11,2,2,99.2862,17.1332,77.8136,4,1.45,38.6058,Optimal,38.6058,38.6058,0
grubhub-13-4.tsp ,11,2,2,98.2032,20.5362,70.4536,4,15.65,48.2858,Optimal,48.2858,48.2858,0
grubhub-13-5.tsp ,11,2,2,104.291,23.657,101.853,7,22.69,26.0946,Optimal,26.0946,26.0946,0
grubhub-13-6.tsp ,11,2,2,95.7636,28.9856,116.582,5,38.3,8.1668,Optimal,8.1668,8.1668,0
grubhub-13-7.tsp ,11,2,2,106.48,16.4028,92.4324,4,50.38,30.45,Optimal,30.45,30.45,0
grubhub-13-8.tsp ,11,2,2,103.367,15.357,80.0032,5,7.05,38.7212,Optimal,38.7212,38.7212,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-13-0.tsp ,9,4,4,71.8188,37.852,77.2616,4,427.96,32.4092,Optimal,32.4092,32.4096,0.0012342
grubhub-13-1.tsp ,9,4,4,82.968,48.3432,95.3212,3,950.52,35.99,Optimal,35.99,35.9925,0.00694589
grubhub-13-2.tsp ,9,4,4,82.0332,45.0232,81.4016,4,687.93,45.6548,Optimal,45.6548,45.659,0.00919862
grubhub-13-3.tsp ,9,4,4,82.056,38.267,79.8744,4,38.67,40.4486,Optimal,40.4486,40.4486,0
grubhub-13-4.tsp ,9,4,4,84.051,37.188,67.6016,3,114.7,53.6374,Optimal,53.6374,53.6413,0.00727052
grubhub-13-5.tsp ,9,4,4,82.9566,50.7668,91.5952,5,82.54,42.1282,Optimal,42.1282,42.1309,0.0064086
grubhub-13-6.tsp ,9,4,4,76.8576,52.5596,96.9956,5,56.79,32.4216,Optimal,32.4216,32.4216,0
grubhub-13-7.tsp ,9,4,4,88.6794,38.3666,84.8608,4,907.08,42.1852,Optimal,42.1852,42.1893,0.0097181
grubhub-13-8.tsp ,9,4,4,82.6488,41.5704,85.6428,4,1107.19,38.5764,Optimal,38.5764,38.5798,0.0088129

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-13-0.tsp ,8,5,5,65.364,45.2732,72.6156,3,813.94,38.0216,Optimal,38.0216,38.0249,0.00867852
grubhub-13-1.tsp ,8,5,5,72.147,62.1222,86.4708,3,1457.19,47.7984,Optimal,47.7984,47.8025,0.00857696
grubhub-13-2.tsp ,8,5,5,71.8278,57.9058,80.776,4,380.62,48.9576,Optimal,48.9576,48.9624,0.00980344
grubhub-13-3.tsp ,8,5,5,72.2838,50.5188,77.4088,4,76.69,45.3938,Optimal,45.3938,45.3944,0.00132175
grubhub-13-4.tsp ,8,5,5,74.8374,48.6264,69,3,799.14,54.4638,Optimal,54.4638,54.4689,0.00936314
grubhub-13-5.tsp ,8,5,5,70.1976,67.3678,93.3616,4,625.89,44.2038,Optimal,44.2038,44.206,0.0049767
grubhub-13-6.tsp ,8,5,5,65.5806,67.0026,96.4804,5,38.86,36.1028,Optimal,36.1028,36.1061,0.00913973
grubhub-13-7.tsp ,8,5,5,80.184,48.7592,86.2592,3,7199.03,42.684,Feasible,42.684,50.6517,15.7304
grubhub-13-8.tsp ,8,5,5,74.1534,51.963,77.1696,4,557.16,48.9468,Optimal,48.9468,48.9516,0.0098056
