
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,9,1,1,85.704,8.301,77.6388,4,0.22,16.3662,Optimal,16.3662,16.3662,0
grubhub-10-1.tsp ,9,1,1,79.1604,11.289,61.134,3,0.12,29.3154,Optimal,29.3154,29.3154,0
grubhub-10-2.tsp ,9,1,1,75.5124,14.6422,64.7496,3,0.19,25.405,Optimal,25.405,25.405,0
grubhub-10-3.tsp ,9,1,1,69.117,9.2804,61.1432,3,0.29,17.2542,Optimal,17.2542,17.2542,0
grubhub-10-4.tsp ,9,1,1,92.3616,10.5918,69.9384,4,0.24,33.015,Optimal,33.015,33.015,0
grubhub-10-5.tsp ,9,1,1,83.937,15.2232,80.3528,4,0.36,18.8074,Optimal,18.8074,18.8074,0
grubhub-10-6.tsp ,9,1,1,76.2876,13.3308,54.7492,3,0.23,34.8692,Optimal,34.8692,34.8692,0
grubhub-10-7.tsp ,9,1,1,67.0536,11.6542,60.8948,3,0.06,17.813,Optimal,17.813,17.813,0
grubhub-10-8.tsp ,9,1,1,89.0328,6.6078,67.0956,4,0.17,28.545,Optimal,28.545,28.545,0
grubhub-10-9.tsp ,9,1,1,69.0258,9.2306,55.6416,3,0.14,22.6148,Optimal,22.6148,22.6148,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,8,2,1,79.3404,8.301,71.7416,4,0.21,15.8998,Optimal,15.8998,15.8998,0
grubhub-10-1.tsp ,8,2,2,69.8556,22.8602,66.0284,3,3.04,26.6874,Optimal,26.6874,26.6874,0
grubhub-10-2.tsp ,8,2,2,68.4192,22.993,61.7136,3,1.78,29.6986,Optimal,29.6986,29.6986,0
grubhub-10-3.tsp ,8,2,2,63.0726,16.104,58.5764,3,2.45,20.6002,Optimal,20.6002,20.6002,0
grubhub-10-4.tsp ,8,2,2,83.661,21.2832,69.966,3,0.86,34.9782,Optimal,34.9782,34.9782,0
grubhub-10-5.tsp ,8,2,2,74.5524,26.9106,77.97,4,4.04,23.493,Optimal,23.493,23.493,0
grubhub-10-6.tsp ,8,2,2,69.9924,20.5196,53.6728,3,1.78,36.8392,Optimal,36.8392,36.8392,0
grubhub-10-7.tsp ,8,2,2,57.5436,23.5242,64.7588,3,0.12,16.309,Optimal,16.309,16.309,0
grubhub-10-8.tsp ,8,2,2,80.7084,16.7514,64.0136,4,0.75,33.4462,Optimal,33.4462,33.4462,0
grubhub-10-9.tsp ,8,2,2,63.6426,15.0914,54.9148,3,1.4,23.8192,Optimal,23.8192,23.8192,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,7,3,2,68.6676,21.8642,65.7616,4,0.19,24.7702,Optimal,24.7702,24.7702,0
grubhub-10-1.tsp ,7,3,3,60.357,34.7136,60.1128,3,4.02,34.9578,Optimal,34.9578,34.9587,0.00257447
grubhub-10-2.tsp ,7,3,3,57.4386,37.0044,61.41,3,2.79,33.033,Optimal,33.033,33.033,0
grubhub-10-3.tsp ,7,3,3,55.2954,25.4508,55.6876,3,6.26,25.0586,Optimal,25.0586,25.0591,0.00199528
grubhub-10-4.tsp ,7,3,3,74.322,32.9042,66.7368,3,4.7,40.4894,Optimal,40.4894,40.4894,0
grubhub-10-5.tsp ,7,3,3,63.891,40.4572,64.63,4,8.87,39.7182,Optimal,39.7182,39.7182,0
grubhub-10-6.tsp ,7,3,3,61.497,30.9122,52.4308,3,7,39.9784,Optimal,39.9784,39.9784,0
grubhub-10-7.tsp ,7,3,3,51.0546,30.9952,63.2316,3,0.47,18.8182,Optimal,18.8182,18.8182,0
grubhub-10-8.tsp ,7,3,3,68.622,32.373,61.5296,4,3.15,39.4654,Optimal,39.4654,39.4654,0
grubhub-10-9.tsp ,7,3,3,57.4386,22.1474,49.8916,3,0.66,29.6944,Optimal,29.6944,29.6944,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-10-0.tsp ,6,4,3,55.179,39.5276,64.1792,3,0.41,30.5274,Optimal,30.5274,30.5274,0
grubhub-10-1.tsp ,6,4,4,49.3992,48.6918,59.6068,3,13.6,38.4842,Optimal,38.4842,38.4866,0.00623594
grubhub-10-2.tsp ,6,4,4,51.4854,43.6952,62.7256,3,5.06,32.455,Optimal,32.455,32.455,0
grubhub-10-3.tsp ,6,4,4,41.499,43.5624,54.3536,3,1.56,30.7078,Optimal,30.7078,30.7078,0
grubhub-10-4.tsp ,6,4,4,64.5498,45.156,65.8536,3,5.21,43.8522,Optimal,43.8522,43.8522,0
grubhub-10-5.tsp ,6,4,4,56.5014,49.2396,64.3172,4,20.23,41.4238,Optimal,41.4238,41.426,0.00531067
grubhub-10-6.tsp ,6,4,4,58.257,33.6522,48.5392,3,6.05,43.37,Optimal,43.37,43.37,0
grubhub-10-7.tsp ,6,4,4,42.069,42.1016,67.8684,3,0.81,16.3022,Optimal,16.3022,16.3022,0
grubhub-10-8.tsp ,6,4,4,62.3382,39.5452,61.4376,3,5.91,40.4458,Optimal,40.4458,40.4458,0
grubhub-10-9.tsp ,6,4,4,46.8456,35.5944,55.3932,3,3.77,27.0468,Optimal,27.0468,27.0468,0
