Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-10-10-A-1,10,10,5,46.194,36.193,64.538,2,1.85,17.849,Optimal,17.849,17.849,0,28.345,1.52439,0.234082,62.5,0.379939
sarp-10-10-A-2,10,10,9,48.816,52.714,70.518,3,395.93,31.012,Optimal,31.012,31.0147,0.00868875,17.804,1.49512,0.196516,61.3,0.336628
sarp-10-10-B-1,10,10,9,54.117,81.681,82.57,3,389.26,53.228,Optimal,53.228,53.2332,0.00976969,0.889,1.14634,0.135278,47,0.215993
sarp-10-10-B-2,10,10,10,53.775,73.382,75.854,3,53.33,51.303,Optimal,51.303,51.303,1.38499e-14,2.472,1.65122,0.199666,67.7,0.334486
sarp-10-10-C-1,10,10,8,93.789,117.785,74.796,3,606.95,136.778,Optimal,136.778,136.792,0.00998349,-42.989,0.890244,0.0928045,36.5,0.135035
sarp-10-10-C-2,10,10,10,99.945,106.582,80.776,3,1743.5,125.751,Optimal,125.751,125.764,0.00998589,-25.806,0.719512,0.0684826,29.5,0.100306
sarp-10-15-A-1,10,15,13,44.427,67.243,68.172,4,300.16,43.498,Optimal,43.498,43.5018,0.00874899,0.929,1.58537,0.199101,65,0.383934
sarp-10-15-A-2,10,15,14,44.199,80.939,81.972,3,7179.54,43.166,Feasible,43.166,51.8129,16.6887,1.033,1.90732,0.215486,78.2,0.393162
sarp-10-15-B-1,10,15,13,52.749,112.81,91.54,3,7198.68,74.019,Feasible,74.019,79.5383,6.93923,-21.27,1.86098,0.194709,76.3,0.325096
sarp-10-15-B-2,10,15,13,52.578,92.392,82.248,4,7186.68,62.722,Feasible,62.722,66.9443,6.30723,-10.144,1.67073,0.184454,68.5,0.319795
sarp-10-15-C-1,10,15,15,96.354,212.744,128.386,3,7178.82,180.712,Feasible,180.712,214.771,15.8583,-84.358,1.1122,0.0811195,45.6,0.116535
sarp-10-15-C-2,10,15,14,126.279,159.125,114.678,3,7157.63,170.726,Feasible,170.726,190.594,10.4242,-44.447,0.390244,0.0276817,16,0.0386473
sarp-10-20-A-1,10,20,9,43.002,54.872,76.36,2,7188.38,21.514,Feasible,21.514,38.8146,44.5725,21.488,1.41951,0.185095,58.2,0.315276
sarp-10-20-A-2,10,20,13,45.909,75.875,75.486,3,7164.38,46.298,Feasible,46.298,55.1017,15.9771,-0.389,1.48293,0.176249,60.8,0.323749
sarp-10-20-B-1,10,20,9,52.521,73.796,69.276,2,7164.13,57.041,Feasible,57.041,75.8623,24.8099,-4.52,0.992683,0.128906,40.7,0.218935
sarp-10-20-B-2,10,20,18,52.635,116.301,93.932,3,7168.44,75.004,Feasible,75.004,93.378,19.677,-22.369,0.956098,0.0909442,39.2,0.163538
sarp-10-20-C-1,10,20,19,111.345,286.12,134.09,4,7167.48,263.375,Feasible,263.375,305.161,13.6932,-152.03,1.40488,0.0916954,57.6,0.133953
sarp-10-20-C-2,10,20,19,118.356,223.87,134.044,4,7174.69,208.182,Feasible,208.182,254.559,18.2184,-89.826,1.80488,0.115559,74,0.167345
sarp-10-30-A-1,10,30,15,41.976,77.454,99.958,2,7166.11,19.472,Feasible,19.472,56.9463,65.8064,22.504,1.42439,0.144221,58.4,0.249466
sarp-10-30-A-2,10,30,12,43.458,64.503,78.016,2,7182.29,29.945,Feasible,29.945,56.597,47.0908,13.513,1.32683,0.160314,54.4,0.287831
sarp-10-30-B-1,10,30,22,43.686,146.351,115.736,2,7187.45,74.301,Feasible,74.301,116.154,36.0324,-30.615,0.617073,0.0516256,25.3,0.0932203
sarp-10-30-B-2,10,30,16,45.681,102.023,82.8,3,7186.84,64.904,Feasible,64.904,117.764,44.8862,-19.223,0.841463,0.0905591,34.5,0.1697
sarp-10-30-C-1,10,30,30,89.115,401.501,212.75,4,7167.26,277.866,Feasible,277.866,384.086,27.6553,-188.751,1.09268,0.0536313,44.8,0.0797153
sarp-10-30-C-2,10,30,29,98.349,413.701,219.098,3,7167.34,292.952,Feasible,292.952,413.621,29.1738,-194.603,1.26829,0.0605708,52,0.0878378
sarp-15-10-A-1,15,10,6,73.623,27.396,80.224,3,529.82,20.795,Optimal,20.795,20.7969,0.0089985,52.828,2.47805,0.280818,101.6,0.465415
sarp-15-10-A-2,15,10,8,67.41,46.986,84.732,3,574.59,29.664,Optimal,29.664,29.6668,0.00955051,37.746,1.77073,0.193928,72.6,0.334254
sarp-15-10-B-1,15,10,9,71.856,68.899,85.56,5,4055.13,55.195,Optimal,55.195,55.2004,0.00979518,16.661,1.93171,0.202661,79.2,0.349206
sarp-15-10-B-2,15,10,8,77.499,64.416,91.678,3,339.54,50.237,Optimal,50.237,50.2375,0.000995272,27.262,1.24878,0.125747,51.2,0.2048
sarp-15-10-C-1,15,10,10,157.356,133.889,124.798,3,7168.9,166.447,Feasible,166.447,186.669,10.8329,-9.091,2.19512,0.142195,90,0.194763
sarp-15-10-C-2,15,10,9,136.209,122.434,95.68,4,4879.05,162.963,Optimal,162.963,162.979,0.00997288,-26.754,0.943902,0.0736161,38.7,0.106995
sarp-15-15-A-1,15,15,12,76.188,63.009,76.314,5,894.63,62.883,Optimal,62.883,62.8892,0.00988016,13.305,1.59756,0.164243,65.5,0.305646
sarp-15-15-A-2,15,15,15,70.431,84.177,108.054,4,7167.88,46.554,Feasible,46.554,61.2473,23.9901,23.877,2.49024,0.213509,102.1,0.373719
sarp-15-15-B-1,15,15,12,77.385,91.063,99.13,3,7157.37,69.318,Feasible,69.318,78.3075,11.4798,8.067,0.914634,0.0832408,37.5,0.140977
sarp-15-15-B-2,15,15,12,76.53,92.64,105.294,4,7161.92,63.876,Feasible,63.876,84.4121,24.3284,12.654,1.53415,0.136029,62.9,0.22634
sarp-15-15-C-1,15,15,15,174.057,235.818,107.87,8,7174.18,302.005,Feasible,302.005,329.537,8.35464,-127.948,1.63171,0.101425,66.9,0.147162
sarp-15-15-C-2,15,15,14,153.309,182.199,164.864,3,7189.87,170.644,Feasible,170.644,228.314,25.259,-17.335,0.717073,0.0397154,29.4,0.0542335
sarp-15-20-A-1,15,20,15,63.534,79.031,90.206,4,7175.01,52.359,Feasible,52.359,70.5415,25.7756,11.175,2.1,0.201498,86.1,0.387314
sarp-15-20-A-2,15,20,13,63.135,69.401,102.35,3,7164.97,30.186,Feasible,30.186,60.9358,50.4626,32.949,2.9122,0.271775,119.4,0.481452
sarp-15-20-B-1,15,20,12,65.928,82.265,107.456,3,7152.21,40.737,Feasible,40.737,97.581,58.2532,25.191,1.65854,0.151616,68,0.257576
sarp-15-20-B-2,15,20,19,71.742,138.38,125.074,4,7171.02,85.048,Feasible,85.048,117.957,27.899,-13.306,1.77073,0.133252,72.6,0.23232
sarp-15-20-C-1,15,20,19,156.444,305.459,180.918,4,7183.72,280.985,Feasible,280.985,349.133,19.5192,-124.541,1.8,0.0905707,73.8,0.126695
sarp-15-20-C-2,15,20,17,161.346,255.574,135.516,3,7198.88,281.404,Feasible,281.404,339.857,17.1993,-120.058,1.23171,0.0710201,50.5,0.102559
sarp-15-30-A-1,15,30,17,64.845,88.329,114.218,3,7169.72,38.956,Feasible,38.956,86.2623,54.8401,25.889,2.58537,0.21394,106,0.382948
sarp-15-30-A-2,15,30,13,64.674,66.828,105.432,4,7180.95,26.07,Feasible,26.07,85.0753,69.3565,38.604,4.03171,0.36837,165.3,0.642191
sarp-15-30-B-1,15,30,20,69.291,119.955,158.102,3,7172.89,31.144,Feasible,31.144,109.276,71.4996,38.147,2.56098,0.169583,105,0.276316
sarp-15-30-B-2,15,30,19,71.343,121.863,127.604,3,7167.03,65.602,Feasible,65.602,109.066,39.8509,5.741,2.13902,0.159561,87.7,0.276395
sarp-15-30-C-1,15,30,29,156.444,375.604,232.392,6,7174.14,299.656,Feasible,299.656,436.344,31.3258,-143.212,2.86585,0.118083,117.5,0.169211
sarp-15-30-C-2,15,30,25,152.34,376.513,259.302,4,7173.04,269.551,Feasible,269.551,479.277,43.7589,-117.211,1.9878,0.0799778,81.5,0.109293
sarp-20-10-A-1,20,10,10,91.875,58.857,79.166,4,14.53,71.566,Optimal,71.566,71.566,0,20.309,2.23171,0.215497,91.5,0.416667
sarp-20-10-A-2,20,10,8,90.393,39.184,120.658,3,7194.92,8.919,Feasible,8.919,31.9908,72.1201,81.474,4.36585,0.359053,179,0.582682
sarp-20-10-B-1,20,10,6,102.933,47.482,114.678,3,7162.89,35.737,Feasible,35.737,67.6854,47.2013,67.196,3.6439,0.302511,149.4,0.472486
sarp-20-10-B-2,20,10,10,109.032,66.659,97.198,6,7184.03,78.493,Feasible,78.493,87.114,9.89625,30.539,3.02927,0.251468,124.2,0.429907
sarp-20-10-C-1,20,10,9,208.668,131.232,107.732,4,7186.88,232.168,Feasible,232.168,244.576,5.07346,-23.5,2.69756,0.161515,110.6,0.227291
sarp-20-10-C-2,20,10,10,215.679,178.543,131.974,5,7178.49,262.248,Feasible,262.248,290.28,9.65696,-46.569,2.50488,0.135739,102.7,0.186186
sarp-20-15-A-1,20,15,10,90.393,55.703,93.978,4,7170.69,52.118,Feasible,52.118,68.5478,23.9684,38.275,3.29268,0.297226,135,0.541734
sarp-20-15-A-2,20,15,13,86.004,65.583,105.156,4,7184.69,46.431,Feasible,46.431,59.87,22.447,39.573,2.6878,0.224303,110.2,0.414597
