
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,13,1,0,124.736,0,88.5592,5,0.83,36.1766,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,11,3,2,106.366,22.7938,92.8004,4,33.59,36.359,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,10,4,2,95.1912,22.7938,82.7908,4,26.04,35.1942,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,8,6,2,82.8972,22.7938,68.6872,3,92.46,37.0038,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,13,1,0,124.736,0,88.5592,5,0.69,36.1766,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,11,3,2,106.366,22.7938,92.8004,4,104.01,36.359,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,10,4,2,95.1912,22.7938,82.6804,4,37.95,35.3046,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,8,6,2,82.8972,22.7938,63.4524,3,67.32,42.2386,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,13,1,0,124.736,0,88.5592,5,0.84,36.1766,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,11,3,2,106.366,22.7938,92.8004,4,65.64,36.359,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,10,4,2,95.1912,22.7938,82.7908,4,48.14,35.1942,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,8,6,2,82.8972,22.7938,68.6872,3,537.11,37.0038,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,13,1,0,124.736,0,88.5592,5,0.68,36.1766,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,11,3,2,106.366,22.7938,92.8004,4,39.94,36.359,Optimal,0,0,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,10,4,2,95.1912,22.7938,82.6804,4,43.81,35.3046,Optimal,0,5,100

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-8.tsp ,8,6,3,82.8972,28.1234,66.8564,3,107.01,44.1642,Optimal,0,5,100
