
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,115.18,24.14,13.86,136.92,290.1,39.7036,8.32127,4.77766,47.1975
grubhub-11-6.tsp ,86.34,13.56,12.24,121.66,233.8,36.929,5.79983,5.23524,52.0359
grubhub-11-7.tsp ,76.88,13.42,5.78,152.54,248.62,30.9227,5.3978,2.32483,61.3547
grubhub-11-8.tsp ,98.72,0,0,107.04,205.76,47.9782,0,0,52.0218
grubhub-11-9.tsp ,108.6,0,0,109.44,218.04,49.8074,0,0,50.1926

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,87.52,40.28,26.66,124.38,278.84,31.3872,14.4456,9.56104,44.6062
grubhub-11-6.tsp ,70.62,41.04,20.42,104.62,236.7,29.8352,17.3384,8.62695,44.1994
grubhub-11-7.tsp ,64.1,19.62,13.8,144.98,242.5,26.433,8.09072,5.69072,59.7856
grubhub-11-8.tsp ,84.12,12.44,10.54,93.9,201,41.8507,6.18905,5.24378,46.7164
grubhub-11-9.tsp ,81.46,12.3,15.52,98.92,208.2,39.1258,5.90778,7.45437,47.512

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,56.68,71.32,43.64,103.32,274.96,20.6139,25.9383,15.8714,37.5764
grubhub-11-6.tsp ,43.92,62.02,33.44,111.14,250.52,17.5315,24.7565,13.3482,44.3637
grubhub-11-7.tsp ,59.06,19.62,13.8,121.98,214.46,27.5389,9.14856,6.43477,56.8777
grubhub-11-8.tsp ,77.06,12.44,10.54,85.94,185.98,41.4346,6.68889,5.66728,46.2093
grubhub-11-9.tsp ,55.7,33.04,29.1,75.1,192.94,28.8691,17.1245,15.0824,38.924

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,35.9,97.32,52.7,90.8,276.72,12.9734,35.1691,19.0445,32.813
grubhub-11-6.tsp ,56.94,28.32,8.18,83.82,177.26,32.1223,15.9765,4.61469,47.2865
grubhub-11-7.tsp ,59.06,6.2,8.02,114.86,188.14,31.3915,3.29542,4.26278,61.0503
grubhub-11-8.tsp ,53.54,27.32,18.04,70.44,169.34,31.6169,16.1332,10.6531,41.5968
grubhub-11-9.tsp ,39.22,50.84,32,75.08,197.14,19.8945,25.7888,16.2321,38.0846

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,115.18,24.14,13.86,136.92,290.1,39.7036,8.32127,4.77766,47.1975
grubhub-11-6.tsp ,86.34,13.56,12.24,121.66,233.8,36.929,5.79983,5.23524,52.0359
grubhub-11-7.tsp ,60.84,32,21.82,131.04,245.7,24.7619,13.024,8.88075,53.3333
grubhub-11-8.tsp ,98.72,0,0,107.04,205.76,47.9782,0,0,52.0218
grubhub-11-9.tsp ,108.6,0,0,109.44,218.04,49.8074,0,0,50.1926

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,87.52,40.28,26.66,124.38,278.84,31.3872,14.4456,9.56104,44.6062
grubhub-11-6.tsp ,70.62,41.04,20.42,104.62,236.7,29.8352,17.3384,8.62695,44.1994
grubhub-11-7.tsp ,36.76,61.64,41.14,97.06,236.6,15.5368,26.0524,17.388,41.0228
grubhub-11-8.tsp ,84.12,12.44,10.54,93.9,201,41.8507,6.18905,5.24378,46.7164
grubhub-11-9.tsp ,67.16,17.24,29.82,92.4,206.62,32.5041,8.34382,14.4323,44.7198

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-5.tsp ,56.68,71.32,43.64,103.32,274.96,20.6139,25.9383,15.8714,37.5764
grubhub-11-6.tsp ,43.92,43.06,33.44,107.72,228.14,19.2513,18.8744,14.6577,47.2166
grubhub-11-7.tsp ,37.86,45,35,93.72,211.58,17.8939,21.2686,16.5422,44.2953
grubhub-11-8.tsp ,57.12,40.1,30.48,69.74,197.44,28.9303,20.31,15.4376,35.3221
