
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,102.78,10.72,10.92,177.22,301.64,34.0737,3.55391,3.62021,58.7522
grubhub-12-3.tsp ,89.2,30.06,8.4,151.84,279.5,31.9141,10.7549,3.00537,54.3256

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,86.38,29.34,21.44,158.46,295.62,29.2199,9.9249,7.25255,53.6026
grubhub-12-3.tsp ,70.02,15.12,14.06,140.82,240.02,29.1726,6.29948,5.85785,58.6701

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,71.4,45.38,20.56,140.3,277.64,25.7168,16.3449,7.40527,50.5331
grubhub-12-1.tsp ,67.1,43.08,15.68,127.04,252.9,26.5322,17.0344,6.20008,50.2333
grubhub-12-3.tsp ,50.96,50.74,21.42,111.02,234.14,21.7648,21.6708,9.14837,47.4161

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,57.94,30.9,16.08,114.54,219.46,26.4012,14.08,7.32708,52.1917
grubhub-12-1.tsp ,44.12,55.82,29.16,113.3,242.4,18.2013,23.0281,12.0297,46.7409
grubhub-12-3.tsp ,33.82,59.86,29.82,91.44,214.94,15.7346,27.8496,13.8736,42.5421

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,102.78,10.72,10.92,177.22,301.64,34.0737,3.55391,3.62021,58.7522
grubhub-12-3.tsp ,89.2,30.06,8.4,151.84,279.5,31.9141,10.7549,3.00537,54.3256

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,74.26,50.3,33.56,134.12,292.24,25.4106,17.2119,11.4837,45.8938
grubhub-12-3.tsp ,70.02,15.12,14.06,140.82,240.02,29.1726,6.29948,5.85785,58.6701

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,49.26,81.24,42.7,111.86,285.06,17.2806,28.4993,14.9793,39.2409
grubhub-12-1.tsp ,67.1,43.08,15.68,127.04,252.9,26.5322,17.0344,6.20008,50.2333
grubhub-12-3.tsp ,37.82,62.44,34.56,97.72,232.54,16.2639,26.8513,14.862,42.0229

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,34.32,63.58,39.7,75.32,212.92,16.1187,29.861,18.6455,35.3748
grubhub-12-1.tsp ,44.12,55.82,29.16,113.3,242.4,18.2013,23.0281,12.0297,46.7409
grubhub-12-3.tsp ,20.68,71.56,42.96,77,212.2,9.74552,33.7229,20.2451,36.2865

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,102.78,10.72,10.92,177.22,301.64,34.0737,3.55391,3.62021,58.7522
grubhub-12-3.tsp ,89.2,30.06,8.4,151.84,279.5,31.9141,10.7549,3.00537,54.3256

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,86.38,29.34,21.44,158.46,295.62,29.2199,9.9249,7.25255,53.6026
grubhub-12-3.tsp ,58.88,30.62,25.2,135.12,249.82,23.569,12.2568,10.0873,54.0869

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-0.tsp ,71.4,45.38,20.56,140.3,277.64,25.7168,16.3449,7.40527,50.5331
