
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-9-7-1.txt ,9,7,6,36.9778,18.439,11.3543,3,723.65,44.0625,Optimal,44.0625,44.0669,0.00998482
sfsarp-9-7-2.txt ,9,7,7,44.7397,56.0069,37.3111,3,4639.77,63.4355,Optimal,63.4355,63.4416,0.00961514
sfsarp-9-7-3.txt ,9,7,7,51.1035,50.3726,37.3587,3,7198.2,64.1175,Feasible,64.1175,68.93,6.98172
sfsarp-9-7-4.txt ,9,7,7,52.9895,42.76,32.0567,3,2784.25,63.6928,Optimal,63.6928,63.6991,0.00989025
sfsarp-9-7-5.txt ,9,7,5,40.0303,20.8247,15.0121,3,526.27,45.8429,Optimal,45.8429,45.8474,0.00981517

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-9-7-1.txt ,9,7,6,36.9778,18.439,11.3543,3,649.67,44.0625,Optimal,44.0625,44.0668,0.00975791
sfsarp-9-7-2.txt ,9,7,7,44.7397,56.0069,37.3111,3,7199.67,63.4355,Feasible,63.4355,70.5025,10.0238
sfsarp-9-7-3.txt ,9,7,7,51.1035,50.3726,37.3587,3,7197.64,64.1175,Feasible,64.1175,66.5803,3.69899
sfsarp-9-7-4.txt ,9,7,7,52.9895,42.76,30.8757,3,379.93,64.8738,Optimal,64.8738,64.8802,0.00986433
sfsarp-9-7-5.txt ,9,7,5,40.0303,20.8247,14.8075,3,168.11,46.0474,Optimal,46.0474,46.052,0.00998871

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-9-7-1.txt ,9,7,6,36.9778,18.439,9.8391,3,6635.91,45.5777,Optimal,45.5777,45.5823,0.0100916
sfsarp-9-7-2.txt ,9,7,7,44.7397,56.0069,36.0414,3,7199.75,64.7052,Feasible,64.7052,74.7031,13.3835
sfsarp-9-7-3.txt ,9,7,7,51.1035,50.3726,33.4261,3,7196.85,68.0501,Feasible,68.0501,72.6743,6.36291
sfsarp-9-7-4.txt ,9,7,7,52.9895,42.76,31.72,3,7193.61,64.0295,Feasible,64.0295,70.031,8.56978
sfsarp-9-7-5.txt ,9,7,6,40.0303,36.0189,28.4156,3,7196.03,47.6336,Feasible,47.6336,49.6627,4.08576

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-9-7-1.txt ,9,7,6,36.9778,18.439,9.5062,3,1086.29,45.9106,Optimal,45.9106,45.9152,0.0100185
sfsarp-9-7-2.txt ,9,7,7,44.7397,56.0069,35.8468,3,7199.49,64.8998,Feasible,64.8998,75.034,13.5061
sfsarp-9-7-3.txt ,9,7,7,51.1035,50.3726,33.0955,3,7196.99,68.3807,Feasible,68.3807,72.7307,5.98097
sfsarp-9-7-4.txt ,9,7,7,52.9895,42.76,28.2822,3,7195.54,67.4673,Feasible,67.4673,70.0007,3.61911
sfsarp-9-7-5.txt ,9,7,6,40.0303,36.0189,27.5346,3,7198.54,48.5146,Feasible,48.5146,48.9225,0.833768
