cabid lati longi timestamp sequence
2.0 37.7255 -122.4341 825.0 12.0
2.0 37.6507 -122.4068 862.0 13.0
2.0 37.7947 -122.4006 878.0 14.0
2.0 37.6019 -122.3795 937.0 15.0
2.0 37.6004 -122.3840 954.0 16.0
2.0 37.6039 -122.3825 970.0 17.0
3.0 37.7296 -122.4032 552.0 1.0
3.0 37.8021 -122.4019 566.0 2.0
3.0 37.7917 -122.4027 587.0 3.0
3.0 37.6179 -122.3871 614.0 4.0
3.0 37.6119 -122.3955 721.0 5.0
3.0 37.4257 -122.0977 743.0 6.0
3.0 37.7894 -122.4023 815.0 7.0
3.0 37.7906 -122.4324 829.0 8.0
3.0 37.7902 -122.4207 837.0 9.0
3.0 37.7886 -122.3928 846.0 10.0
3.0 37.7766 -122.3956 972.0 11.0
3.0 37.7766 -122.3958 974.0 12.0
3.0 37.7717 -122.4019 977.0 13.0
3.0 37.7874 -122.4111 985.0 14.0
3.0 37.7995 -122.4093 991.0 15.0
3.0 37.7948 -122.4002 996.0 16.0
3.0 37.7848 -122.3899 1001.0 17.0
3.0 37.7821 -122.3925 1007.0 18.0
3.0 37.7797 -122.3949 1013.0 19.0
4.0 37.7936 -122.4017 756.0 1.0
4.0 37.7904 -122.4225 762.0 2.0
4.0 37.8027 -122.4295 783.0 3.0
4.0 37.6179 -122.3857 810.0 4.0
4.0 37.7460 -122.3873 847.0 5.0
4.0 37.7815 -122.4654 866.0 6.0
4.0 37.7860 -122.4572 870.0 7.0
4.0 37.8025 -122.4306 887.0 8.0
4.0 37.7860 -122.4197 922.0 9.0
4.0 37.7637 -122.3977 932.0 10.0
1.0 37.6247 -122.4011 613.0 1.0
1.0 37.8067 -122.4106 633.0 2.0
1.0 37.8060 -122.4179 639.0 3.0
1.0 37.7965 -122.4022 646.0 4.0
1.0 37.7929 -122.3961 659.0 5.0
1.0 37.7989 -122.4083 668.0 6.0
1.0 37.7945 -122.3998 683.0 7.0
1.0 37.8012 -122.4018 688.0 8.0
1.0 37.7947 -122.3977 709.0 9.0
1.0 37.7953 -122.2695 726.0 10.0
1.0 37.7949 -122.3976 759.0 11.0
1.0 37.7892 -122.4106 766.0 12.0
1.0 37.7885 -122.4056 769.0 13.0
1.0 37.7914 -122.3943 775.0 14.0
1.0 37.7909 -122.4041 789.0 15.0
1.0 37.7897 -122.4137 792.0 16.0
1.0 37.7885 -122.4047 795.0 17.0
1.0 37.7725 -122.4041 805.0 18.0
2.0 37.7575 -122.4090 577.0 1.0
2.0 37.6820 -122.3888 619.0 2.0
2.0 37.7833 -122.4404 712.0 3.0
2.0 37.7239 -122.4359 740.0 4.0
2.0 37.7577 -122.4191 755.0 5.0
2.0 37.7927 -122.4334 768.0 6.0
2.0 37.7859 -122.4333 772.0 7.0
2.0 37.7408 -122.4310 790.0 8.0
2.0 37.7422 -122.4252 803.0 9.0
2.0 37.7226 -122.4442 809.0 10.0
2.0 37.7209 -122.4355 821.0 11.0
2.0 37.7613 -122.4277 833.0 12.0
2.0 37.7926 -122.4031 994.0 13.0
2.0 37.7858 -122.4249 1002.0 14.0
2.0 37.7854 -122.4164 1006.0 15.0
2.0 37.7671 -122.4002 1015.0 16.0
3.0 37.6132 -122.3842 616.0 1.0
lati longi low_tw
37.6564 -122.4447 781.0
37.6725 -122.485 778.0
37.7984 -122.4367 568.0
37.7104 -122.4747 831.0
37.721 -122.4405 490.0
37.6681 -122.4751 749.0
37.7571 -122.4994 925.0
37.7225 -122.4287 860.0
37.7398 -122.3962 884.0
37.7677 -122.484 734.0
37.6606 -122.4988 831.0
37.6838 -122.4284 526.0
37.6626 -122.4453 759.0
37.7291 -122.4526 862.0
37.6847 -122.4874 547.0
37.7555 -122.4086 554.0
37.6703 -122.4673 846.0
37.7445 -122.4003 635.0
37.7098 -122.4809 878.0
37.7648 -122.4904 885.0
37.7401 -122.4335 739.0
37.6903 -122.4887 626.0
37.6545 -122.4904 859.0
37.7132 -122.4195 727.0
37.7373 -122.4814 738.0
37.7836 -122.4371 902.0
37.6868 -122.4839 870.0
37.682 -122.4345 915.0
37.759 -122.4129 817.0
37.6822 -122.4372 893.0
37.7772 -122.4747 632.0
37.7709 -122.4389 573.0
37.6535 -122.4932 534.0
37.7003 -122.4889 539.0
37.7277 -122.4284 813.0
37.7318 -122.4322 706.0
37.7868 -122.4541 650.0
37.7879 -122.4053 605.0
37.7034 -122.3941 776.0
37.762 -122.4073 590.0
37.7166 -122.4253 696.0
37.768 -122.483 577.0
37.7484 -122.3954 541.0
37.6591 -122.4109 525.0
37.7721 -122.4607 828.0
37.6927 -122.4048 603.0
37.7446 -122.4726 610.0
37.6666 -122.4585 675.0
37.688 -122.4106 535.0
37.7196 -122.4587 508.0
37.6597 -122.406 781.0
37.7059 -122.4863 778.0
37.7402 -122.4448 568.0
37.66 -122.4035 831.0
37.7409 -122.4455 490.0
37.741 -122.4435 749.0
37.7393 -122.447 925.0
37.6576 -122.478 860.0
37.7428 -122.4404 884.0
37.6597 -122.4744 734.0
37.7107 -122.4926 831.0
37.7075 -122.4881 526.0
37.7066 -122.4936 759.0
37.7093 -122.4853 862.0
37.7416 -122.4472 547.0
37.742 -122.4414 554.0
37.7422 -122.4434 846.0
37.6604 -122.4074 635.0
37.7383 -122.443 878.0
37.6594 -122.4804 885.0
37.6631 -122.4795 739.0
37.7102 -122.487 626.0
37.7449 -122.4479 859.0
37.7442 -122.4463 727.0
37.7034 -122.4928 738.0
37.661 -122.403 902.0
37.7118 -122.49 870.0
37.7041 -122.4916 915.0
37.7468 -122.441 817.0
37.7092 -122.4888 893.0
37.7101 -122.4929 632.0
37.7212 -122.4614 573.0
37.7094 -122.4891 534.0
37.7397 -122.4445 539.0
37.6594 -122.3986 813.0
37.6659 -122.475 706.0
37.7473 -122.4474 650.0
37.7461 -122.4493 605.0
37.6625 -122.4801 776.0
37.6574 -122.404 590.0
37.6594 -122.4759 696.0
37.7152 -122.4573 577.0
37.7379 -122.4454 541.0
37.7082 -122.4933 525.0
37.7038 -122.49 828.0
37.6596 -122.4059 603.0
37.7028 -122.4951 610.0
37.6653 -122.4743 675.0
37.7381 -122.4478 535.0
37.6676 -122.3986 508.0
