cabid lati longi timestamp sequence
1.0 37.7333 -122.4910 548.0 1.0
1.0 37.7496 -122.4741 560.0 2.0
1.0 37.7872 -122.4028 582.0 3.0
1.0 37.7867 -122.4109 603.0 4.0
1.0 37.8022 -122.4029 612.0 5.0
1.0 37.8019 -122.4017 615.0 6.0
1.0 37.7795 -122.4185 625.0 7.0
1.0 37.7795 -122.4185 627.0 8.0
1.0 37.7821 -122.4276 631.0 9.0
1.0 37.7925 -122.4038 663.0 10.0
1.0 37.7910 -122.3989 668.0 11.0
1.0 37.7931 -122.3975 672.0 12.0
1.0 37.7780 -122.4139 681.0 13.0
1.0 37.7772 -122.4071 698.0 14.0
1.0 37.7818 -122.4015 704.0 15.0
1.0 37.8021 -122.4030 714.0 16.0
1.0 37.8015 -122.4008 720.0 17.0
1.0 37.7928 -122.3981 724.0 18.0
1.0 37.7842 -122.3905 730.0 19.0
1.0 37.7796 -122.3917 733.0 20.0
1.0 37.7908 -122.4324 747.0 21.0
1.0 37.7908 -122.4324 748.0 22.0
1.0 37.7848 -122.4050 761.0 23.0
1.0 37.7769 -122.3948 766.0 24.0
1.0 37.7773 -122.3914 768.0 25.0
1.0 37.7843 -122.4806 791.0 26.0
1.0 37.7834 -122.4407 836.0 27.0
1.0 37.7965 -122.4260 843.0 28.0
1.0 37.7936 -122.3973 858.0 29.0
1.0 37.7908 -122.4325 869.0 30.0
1.0 37.7767 -122.4173 878.0 31.0
1.0 37.7754 -122.4191 883.0 32.0
1.0 37.7849 -122.4667 895.0 33.0
1.0 37.7860 -122.4574 904.0 34.0
1.0 37.7504 -122.4338 920.0 35.0
1.0 37.7481 -122.4345 924.0 36.0
2.0 37.7507 -122.4011 560.0 1.0
2.0 37.7895 -122.4166 573.0 2.0
2.0 37.7870 -122.4110 632.0 3.0
2.0 37.6179 -122.3869 652.0 4.0
2.0 37.7768 -122.3956 683.0 5.0
2.0 37.7844 -122.4041 689.0 6.0
2.0 37.7915 -122.4105 738.0 7.0
2.0 37.7910 -122.3923 747.0 8.0
2.0 37.7634 -122.4588 767.0 9.0
2.0 37.7636 -122.4572 789.0 10.0
2.0 37.7766 -122.4297 799.0 11.0
2.0 37.7821 -122.4351 806.0 12.0
2.0 37.7664 -122.4086 820.0 13.0
2.0 37.7606 -122.4091 833.0 14.0
2.0 37.7820 -122.4045 846.0 15.0
2.0 37.8245 -122.3137 881.0 16.0
2.0 37.8210 -122.3322 882.0 17.0
2.0 37.7850 -122.3999 891.0 18.0
2.0 37.7894 -122.4027 896.0 19.0
2.0 37.7888 -122.4103 903.0 20.0
2.0 37.7915 -122.4006 908.0 21.0
2.0 37.7942 -122.3975 914.0 22.0
2.0 37.7878 -122.4577 927.0 23.0
2.0 37.7875 -122.4443 944.0 24.0
2.0 37.6776 -122.3884 978.0 25.0
2.0 37.7951 -122.3966 1017.0 26.0
3.0 37.7870 -122.4266 853.0 1.0
3.0 37.7529 -122.4091 913.0 2.0
3.0 37.8026 -122.4450 937.0 3.0
3.0 37.7912 -122.4310 949.0 4.0
3.0 37.7241 -122.4613 973.0 5.0
3.0 37.7554 -122.4210 989.0 6.0
3.0 37.7979 -122.4072 1007.0 7.0
3.0 37.7969 -122.4156 1014.0 8.0
lati longi low_tw
37.7357 -122.4742 860.0
37.7737 -122.4376 913.0
37.7505 -122.3942 912.0
37.7723 -122.4377 588.0
37.7373 -122.474 933.0
37.7443 -122.3946 619.0
37.7741 -122.44 574.0
37.6634 -122.4628 597.0
37.8032 -122.396 717.0
37.8035 -122.4016 531.0
37.7984 -122.3958 908.0
37.663 -122.4589 628.0
37.7671 -122.4414 618.0
37.7359 -122.4762 590.0
37.6676 -122.4633 551.0
37.7351 -122.4762 535.0
37.7756 -122.4437 738.0
37.7325 -122.4807 556.0
37.6612 -122.4556 595.0
37.6707 -122.4566 685.0
37.7673 -122.4366 507.0
37.7435 -122.3887 900.0
37.7474 -122.394 601.0
37.6667 -122.4573 483.0
37.7423 -122.3893 821.0
37.7754 -122.4364 918.0
37.7364 -122.4804 830.0
37.7673 -122.4373 645.0
37.7363 -122.4778 717.0
37.7685 -122.4423 680.0
37.7992 -122.3958 693.0
37.8014 -122.3974 520.0
37.737 -122.4767 590.0
37.7986 -122.4002 501.0
37.775 -122.4377 770.0
37.7346 -122.4737 829.0
37.7709 -122.4412 520.0
37.6686 -122.4574 844.0
37.6652 -122.4598 716.0
37.7984 -122.3962 820.0
37.6649 -122.4616 860.0
37.7368 -122.4778 913.0
37.8066 -122.4029 912.0
37.7358 -122.4805 588.0
37.6694 -122.4564 933.0
37.7981 -122.3957 619.0
37.7294 -122.4737 574.0
37.7507 -122.3884 597.0
37.7707 -122.4371 717.0
37.7738 -122.4426 531.0
37.7704 -122.4388 908.0
37.7443 -122.3972 628.0
37.7312 -122.4769 618.0
37.6678 -122.459 590.0
37.749 -122.391 551.0
37.6667 -122.4562 535.0
37.7363 -122.4769 738.0
37.6659 -122.4607 556.0
37.7429 -122.3892 595.0
37.7488 -122.3974 685.0
37.7364 -122.4786 507.0
37.8031 -122.3989 900.0
37.8049 -122.3966 601.0
37.7465 -122.3971 483.0
37.8017 -122.4041 821.0
37.7321 -122.4819 918.0
37.6703 -122.4595 830.0
37.7348 -122.4757 645.0
37.6667 -122.4621 717.0
37.7318 -122.4775 680.0
37.7727 -122.4407 693.0
37.7733 -122.442 520.0
37.6609 -122.4612 590.0
37.7718 -122.4395 501.0
37.7343 -122.4814 770.0
37.6685 -122.4637 829.0
37.7363 -122.482 520.0
37.7489 -122.3886 844.0
37.7504 -122.3952 716.0
37.7703 -122.4363 820.0
