
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,4.4439,0.338374,0,4.45951,20.0083,4.02456e-16,29.2501,15.1928,1.15683,0,15.2462,68.4042,1.37591e-15
grubhub-13-1.tsp ,5.08634,0.481301,0,5.07073,13.7306,2.59951,26.9685,18.8603,1.78468,0,18.8025,50.9134,9.63908
grubhub-13-2.tsp ,4.96,0.470081,0,4.22585,20.252,0.174634,30.0826,16.4879,1.56264,0,14.0475,67.3214,0.580515
grubhub-13-3.tsp ,4.92683,0.305691,0,4.05415,22.7133,2.63678e-16,32,15.3963,0.955285,0,12.6692,70.9792,8.23994e-16
grubhub-13-4.tsp ,4.89561,0.390569,0,3.42537,23.2885,-4.31599e-15,32,15.2988,1.22053,0,10.7043,72.7764,-1.34875e-14
grubhub-13-5.tsp ,5.05366,0.584715,0,5.77805,20.3299,-6.93889e-17,31.7463,15.9189,1.84184,0,18.2007,64.0386,-2.18573e-16
grubhub-13-6.tsp ,4.90195,0.52813,0,5.9439,23.8037,-1.84575e-15,35.1777,13.9348,1.50132,0,16.8968,67.6671,-5.24692e-15
grubhub-13-7.tsp ,5.20049,0.318374,0,5.37561,16.8811,0.613984,28.3896,18.3183,1.12145,0,18.9351,59.4624,2.16271
grubhub-13-8.tsp ,5.03805,0.316911,0,4.0322,27.2199,2.06779e-15,36.6071,13.7625,0.865709,0,11.0148,74.357,5.64861e-15

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,4.0548,0.72748,0,4.00976,11.5319,2.30317,22.6271,17.9201,3.21509,0,17.7211,50.9649,10.1788
grubhub-13-1.tsp ,4.74358,0.824065,0,4.98098,10.9719,0.265935,21.7864,21.7731,3.78247,0,22.8628,50.361,1.22065
grubhub-13-2.tsp ,4.53772,1.05089,0,3.90683,16.0963,3.44106,29.0328,15.6297,3.61968,0,13.4566,55.4417,11.8523
grubhub-13-3.tsp ,4.55675,0.601626,0,3.85756,18.1458,4.13496,31.2967,14.5599,1.92233,0,12.3258,57.9799,13.2121
