
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
AuxFiles ,15,5,4,86.7354,39.3725,81.1908,4,7195.86,44.9171,Feasible,44.9171,60.2887,25.4967
auxtesting.txt ,15,5,4,86.7354,39.3725,81.1908,4,7196.12,44.9171,Feasible,44.9171,60.2977,25.5078
b ,15,5,4,86.7354,39.3725,81.1908,4,7195.96,44.9171,Feasible,44.9171,60.2859,25.4932
bcsarp1.txt ,15,5,4,86.7354,39.3725,81.8056,4,7194.94,44.3023,Feasible,44.3023,60.5205,26.7979
bcsarp2.txt ,15,5,4,86.7354,39.3725,81.8056,4,7195.06,44.3023,Feasible,44.3023,60.5038,26.7777
bcsarp3.txt ,15,5,4,86.7354,39.3725,81.8056,4,7196.02,44.3023,Feasible,44.3023,60.322,26.557
bcsarp4.txt ,15,5,4,86.7354,39.3725,81.1908,4,7194.47,44.9171,Feasible,44.9171,60.3222,25.538
bcsarp5.txt ,15,5,4,86.7354,39.3725,81.1908,4,7195.93,44.9171,Feasible,44.9171,60.3593,25.5838
bcsarp6.txt ,15,5,4,86.7354,39.3725,81.1908,4,7195.76,44.9171,Feasible,44.9171,60.3785,25.6075
bcsarp7.txt ,15,5,4,86.7354,39.3725,81.1908,4,7195.63,44.9171,Feasible,44.9171,60.366,25.5921
