
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.96862,1.47951,1.09561,3.33463,30.4856,8.63602,48,6.18462,3.08232,2.28252,6.94715,63.5117,17.9917
grubhub-14-2.tsp ,3.93919,1.45821,0.709431,4.07024,40.512,5.31089,56,7.03426,2.60395,1.26684,7.26829,72.3429,9.48374
grubhub-14-3.tsp ,2.93057,2.01561,1.49317,3.56098,18.6982,11.3015,40,7.32642,5.03902,3.73293,8.90244,46.7455,28.2537
grubhub-14-4.tsp ,3.08374,1.61512,1.23024,3.04683,17.1269,5.89715,32,9.63669,5.04726,3.84451,9.52134,53.5216,18.4286

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,1.67447,2.15935,1.39398,2.66732,17.1362,14.9687,40,4.18618,5.39837,3.48496,6.66829,42.8404,37.4217
grubhub-14-2.tsp ,2.58602,1.65707,1.46098,3.61902,19.0389,19.638,48,5.38753,3.45224,3.0437,7.53963,39.6643,40.9126
grubhub-14-3.tsp ,2.29431,2.28195,1.4078,2.98683,23.0291,8,40,5.73577,5.70488,3.51951,7.46707,57.5728,20
grubhub-14-4.tsp ,1.55171,2.95967,1.94455,2.15415,10.8054,4.58455,24,6.46545,12.332,8.1023,8.97561,45.0224,19.1023
