
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-5.tsp ,4.06732,1.75772,0.868455,3.32244,21.1123,0.871789,32,12.7104,5.49289,2.71392,10.3826,65.9759,2.72434
grubhub-15-6.tsp ,3.48114,1.74293,1.13854,4.4278,13.819,7.39057,32,10.8786,5.44665,3.55793,13.8369,43.1845,23.0955
grubhub-15-7.tsp ,3.36699,1.8361,1.14244,2.6678,28.7698,10.2169,48,7.01457,3.8252,2.38008,5.55793,59.937,21.2852
grubhub-15-8.tsp ,3.04081,2.21642,1.86179,3.11512,16.3143,13.4516,40,7.60203,5.54106,4.65447,7.7878,40.7857,33.6289
grubhub-15-9.tsp ,3.17106,2.39545,1.71301,4.55659,29.3644,6.79951,48,6.60637,4.99051,3.56877,9.49289,61.1758,14.1657

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-5.tsp ,2.42293,2.30585,1.58195,2.93024,15.6353,7.12374,32,7.57165,7.20579,4.9436,9.15701,48.8603,22.2617
grubhub-15-6.tsp ,1.69447,2.35724,2.11285,3.13463,13.712,8.98886,32,5.29522,7.36636,6.60264,9.79573,42.8498,28.0902
grubhub-15-7.tsp ,2.60244,2.06439,1.29756,2.06146,19.9805,11.9937,40,6.5061,5.16098,3.2439,5.15366,49.9512,29.9841
grubhub-15-8.tsp ,1.8013,2.8987,2.26992,2.88927,9.74667,12.3941,32,5.62907,9.05843,7.0935,9.02896,30.4583,38.7317
grubhub-15-9.tsp ,2.18016,2.40715,1.94276,3.99951,10.8503,10.6201,32,6.81301,7.52236,6.07114,12.4985,33.9073,33.1878
