
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-8-6-A-1.txt ,8,6,0,40.7804,0,33.919,4,23.03,6.86137,Optimal,6.86137,6.86137,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-8-6-A-1.txt ,8,6,6,40.7804,41.2841,63.3301,5,18.52,18.7344,Optimal,18.7344,18.7344,0
sarp-8-6-A-2.txt ,8,6,0,43.9052,0,47.9308,3,63.86,-4.02559,Optimal,-4.02559,-4.02559,-0
sarp-8-6-A-2.txt ,8,6,5,43.9052,40.8079,72.944,4,25.36,11.7692,Optimal,11.7692,11.7692,0
sarp-8-6-A-3.txt ,8,6,0,46.0968,0,38.2437,3,1.65,7.85314,Optimal,7.85314,7.85314,0
sarp-8-6-A-3.txt ,8,6,4,46.0968,26.9439,61.1113,4,4.2,11.9294,Optimal,11.9294,11.9294,0
sarp-8-6-A-4.txt ,8,6,0,40.9641,0,42.0372,3,0.23,-1.07314,Optimal,-1.07314,-1.07314,-0
sarp-8-6-A-4.txt ,8,6,0,40.9641,0,30.7448,4,0.19,10.2193,Optimal,10.2193,10.2193,0
sarp-8-6-B-1.txt ,8,6,0,50.9561,0,28.8944,3,1693.5,22.0617,Optimal,22.0617,22.0635,0.00815827
sarp-8-6-B-1.txt ,8,6,5,50.9561,55.7346,59.527,4,0.28,47.1637,Optimal,47.1637,47.1637,0
sarp-8-6-B-2.txt ,8,6,0,49.4185,0,36.5591,4,686.05,12.8594,Optimal,12.8594,12.8607,0.0101083
sarp-8-6-B-2.txt ,8,6,5,49.4185,59.7298,75.2629,5,1.26,33.8854,Optimal,33.8854,33.8854,0
sarp-8-6-B-3.txt ,8,6,0,51.0796,0,21.7032,5,7197.83,29.3764,Feasible,29.3764,37.9593,22.6108
sarp-8-6-B-3.txt ,8,6,6,51.0796,65.6534,64.2851,6,4.12,52.4479,Optimal,52.4479,52.4479,0
sarp-8-6-B-4.txt ,8,6,0,56.343,0,39.9064,4,463.22,16.4366,Optimal,16.4366,16.4379,0.00790855
sarp-8-6-B-4.txt ,8,6,6,56.343,58.0845,71.5856,5,0.21,42.8419,Optimal,42.8419,42.8419,0
sarp-8-6-C-1.txt ,8,6,0,78.8711,0,47.6314,4,2057.57,31.2398,Optimal,31.2398,31.2419,0.00672174
sarp-8-6-C-1.txt ,8,6,6,78.8711,81.4516,84.0873,5,7.41,76.2354,Optimal,76.2354,76.2366,0.00154078
sarp-8-6-C-2.txt ,8,6,0,95.7751,0,48.3977,4,7198.62,47.3774,Feasible,47.3774,78.1975,39.4132
sarp-8-6-C-2.txt ,8,6,6,95.7751,99.4393,79.518,5,117.98,115.696,Optimal,115.696,115.708,0.00968748
sarp-8-6-C-3.txt ,8,6,0,91.9122,0,34.8407,5,7196.34,57.0716,Feasible,57.0716,102.053,44.0765
sarp-8-6-C-3.txt ,8,6,6,91.9122,103.721,79.4526,6,54.92,116.181,Optimal,116.181,116.192,0.0093744
sarp-8-6-C-4.txt ,8,6,0,80.5096,0,25.3177,3,7190.14,55.1918,Feasible,55.1918,102.237,46.0158
sarp-8-6-C-4.txt ,8,6,6,80.5096,122.878,78.3141,4,53.99,125.073,Optimal,125.073,125.086,0.00992468

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-8-6-A-1.txt ,8,6,6,40.7804,41.2841,55.6055,4,297.87,26.459,Optimal,26.459,26.4591,0.000377942
sarp-8-6-A-2.txt ,8,6,5,43.9052,40.8079,66.4643,3,3960.26,18.2488,Optimal,18.2488,18.2506,0.00986269
sarp-8-6-A-3.txt ,8,6,6,46.0968,40.9539,59.9529,3,214.01,27.0978,Optimal,27.0978,27.0978,0
sarp-8-6-A-4.txt ,8,6,5,40.9641,39.1514,60.4458,3,71.23,19.6697,Optimal,19.6697,19.6697,0
sarp-8-6-B-1.txt ,8,6,6,50.9561,60.3971,59.5759,3,27.41,51.7773,Optimal,51.7773,51.779,0.00328318
sarp-8-6-B-2.txt ,8,6,6,49.4185,66.9507,73.0705,4,316.28,43.2988,Optimal,43.2988,43.3026,0.00877545
sarp-8-6-B-3.txt ,8,6,6,51.0796,65.6534,62.4309,5,121.43,54.3022,Optimal,54.3022,54.3037,0.00276224
sarp-8-6-B-4.txt ,8,6,6,56.343,58.0845,68.822,4,145.27,45.6056,Optimal,45.6056,45.6079,0.00504299
sarp-8-6-C-1.txt ,8,6,6,78.8711,81.4516,75.4065,4,1852.63,84.9163,Optimal,84.9163,84.9247,0.00989112
sarp-8-6-C-2.txt ,8,6,6,95.7751,99.4393,83.8114,4,7194.38,111.403,Feasible,111.403,125.274,11.0725
sarp-8-6-C-3.txt ,8,6,6,91.9122,103.721,71.3944,5,3107.2,124.239,Optimal,124.239,124.252,0.0104626
sarp-8-6-C-4.txt ,8,6,6,80.5096,122.878,75.0363,3,556.5,128.351,Optimal,128.351,128.363,0.00934849
