
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-10-A-1.txt ,2.06071,2.61845,0.391922,2.88105,18.9657,2.66466,29.5825,6.96597,8.85137,1.32484,9.73904,64.1112,9.00757
sarp-10-10-A-2.txt ,1.76955,3.85739,0.673239,1.94549,15.1059,7.24011,30.5916,5.78442,12.6093,2.20073,6.35954,49.379,23.667
sarp-10-10-A-3.txt ,2.34046,2.70373,0.315489,3.25548,12.2594,5.57572,26.4503,8.84852,10.2219,1.19276,12.3079,46.3489,21.08
sarp-10-10-A-4.txt ,0.994252,3.54799,1.60965,2.61523,8.20328,5.71232,22.6827,4.3833,15.6418,7.09636,11.5296,36.1653,25.1836
sarp-10-10-B-1.txt ,1.8725,3.75705,1.0867,1.74434,8.91751,5.5478,22.9259,8.16762,16.3878,4.74005,7.6086,38.8971,24.1989
sarp-10-10-B-2.txt ,0.832503,4.8536,1.98333,1.26963,13.1451,9.91582,32,2.60157,15.1675,6.19791,3.9676,41.0785,30.9869
sarp-10-10-B-3.txt ,1.80505,3.78338,0.822803,2.23146,4.97836,9.60983,23.2309,7.77002,16.286,3.54185,9.60556,21.4299,41.3666
sarp-10-10-B-4.txt ,1.6517,3.77797,1.11368,1.46746,15.053,9.32752,32.3913,5.09919,11.6635,3.43822,4.53043,46.4723,28.7964
sarp-10-10-C-1.txt ,2.92993,5.27278,2.97022,1.31172,10.8564,1.91819,25.2592,11.5995,20.8747,11.7589,5.19303,42.9799,7.59402
sarp-10-10-C-2.txt ,1.33034,5.79703,4.37322,1.48977,9.02867,6.65733,28.6764,4.63915,20.2154,15.2503,5.1951,31.4847,23.2154
sarp-10-10-C-3.txt ,4.49907,4.77233,0.6796,1.46598,11.9369,1.30826,24.6621,18.2428,19.3508,2.75564,5.94425,48.4017,5.30474
sarp-10-10-C-4.txt ,4.15851,3.71157,0.683516,1.36397,21.4993,1.76927,33.1861,12.5309,11.1841,2.05964,4.11007,64.7839,5.33137
sarp-7-5-A-1.txt ,1.10203,2.09793,1.00912,1.20347,12.8984,3.90617,22.2171,4.96029,9.44285,4.54206,5.41685,58.0562,17.5818
